"event_date","L_prior_mu","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-12-01,5.41911553958231,5.43158643002506,3.53990703363108,8.22638301523612
2024-12-02,5.6700920745626,5.68203048606959,3.73921541004555,8.72070491641827
2024-12-03,5.67009516020066,5.67467908434322,3.75243276078414,8.50013616261432
2024-12-04,5.67007500458186,5.67079260657114,3.73400443416182,8.65838785756789
2024-12-05,5.67003160795405,5.6732464390065,3.77190154567738,8.56495467317239
2024-12-06,5.41901922298848,5.45352979729301,3.67129919776278,8.12495535232542
2024-12-07,5.41893332406528,5.42078605537527,3.50106658473731,8.32418378886551
2024-12-08,5.41882521510126,5.4265347090121,3.52259731172551,8.35900569140522
2024-12-09,5.66962562631192,5.67599918672963,3.73326092450919,8.52173972284421
2024-12-10,5.6694660383588,5.64946655591449,3.67934903860435,8.60613149491756
2024-12-11,5.66928321688469,5.67596784030903,3.71395684491185,8.68569924299957
2024-12-12,5.6690771641375,5.67588381708824,3.72391147963008,8.64483752390091
2024-12-13,5.41795157575233,5.43457826685433,3.5286260551554,8.26902459893814
2024-12-14,5.41771024401554,5.42194161670104,3.53853036011482,8.34535183060697
2024-12-15,5.41744671727631,5.41316330421683,3.52678427884414,8.27374039702869
2024-12-16,5.66802069537085,5.68879468939981,3.70479624421596,8.57167293098097
2024-12-17,5.66769852997071,5.68131020066281,3.69225230295682,8.67607381470192
2024-12-18,5.66735315278031,5.67122946719574,3.70840506768357,8.69932336638953
2024-12-19,5.66698456804541,5.67021274954294,3.71292427966647,8.66646010721453
2024-12-20,5.41579628148357,5.40993623462277,3.52054835172595,8.37267780565901
2024-12-21,5.41539966231,5.41824262255105,3.53975364141983,8.22899897987288
2024-12-22,5.41498087653759,5.39638944455365,3.51632824966222,8.239802486756
2024-12-23,5.66527824855187,5.67477588003325,3.68058133278503,8.79451350082428
2024-12-24,5.66479369975557,5.66013741267014,3.69490581155404,8.60792966801581
2024-12-25,5.66428597487282,5.66506093688295,3.69547359252163,8.68164275281996
2024-12-26,5.66375508014291,5.66171035660406,3.67500389748161,8.68304809436701
2024-12-27,5.41255463836586,5.40747308760446,3.46606361047644,8.37022051529186
2024-12-28,5.4120029706109,5.42901079877379,3.50476824974939,8.37889745751534
2024-12-29,5.41142917799739,5.41601640461597,3.48395712408747,8.37731731417884
2024-12-30,5.66139993748609,5.67193344813225,3.64966961431808,8.79687614930383
2024-12-31,5.41021524666327,5.41078310678783,3.49164593766102,8.42932710678195
2025-01-01,4.2960228928067,4.29062323309649,2.73704099562715,6.75288183319902
2025-01-02,4.50116190612191,4.5064746859755,2.85754761404251,7.13570046817436
2025-01-03,4.307859534254,4.31735677414978,2.77155331585568,6.74424554298681
2025-01-04,4.31376355646243,4.31795283551207,2.8130572195007,6.69256664789209
2025-01-05,4.319657964282,4.33772485363022,2.76123598767755,6.77599370434326
2025-01-06,4.52585136872198,4.53336310950651,2.91082365527026,6.99204144084796
2025-01-07,4.53199842453165,4.5431014783182,2.95478809202625,7.02123170836626
2025-01-08,4.5381352278199,4.53667559713901,2.94593791430879,7.01139617974889
2025-01-09,4.54426171436118,4.54717677116976,2.94147498191327,7.09225435451039
2025-01-10,4.34898363659164,4.36109908839588,2.82181069101562,6.69158329374463
2025-01-11,4.35481906802086,4.35995431299667,2.88303496369752,6.60681801897982
2025-01-12,4.36064445539503,4.3607164266398,2.85549321508755,6.68886498618524
2025-01-13,4.56866320997299,4.56913415253371,2.95021541407504,7.04649052529576
2025-01-14,4.57473715083899,4.56982697449547,2.97731846675437,7.08148137698619
2025-01-15,4.5808003904859,4.5967083667491,2.97398751634095,6.97672679966172
2025-01-16,4.58685286499223,4.58843560860997,2.98127553171929,7.10141063376284
2025-01-17,4.38961859013709,4.37086049582437,2.85964343980506,6.8189591523442
2025-01-18,4.39538242901889,4.39319598163552,2.86062302143515,6.76205892169869
2025-01-19,4.40113579621372,4.40273315014264,2.83655668145283,6.76639474139181
2025-01-20,4.61095383488099,4.60443287289903,2.95411110330671,7.16680232266355
2025-01-21,4.61695152657666,4.62676373828712,2.99397542409955,7.07441592399042
2025-01-22,4.62293807064712,4.31526257668908,2.90067265447628,6.47912011549117
2025-01-23,4.62891340352936,4.62220466980156,3.03475403055994,7.1658696245917
2025-01-24,4.42974342705085,4.42912498117748,2.91568297422175,6.73495704405658
2025-01-25,4.43543268694832,4.44522996370916,2.88924146131046,6.76092486146793
2025-01-26,4.4411110499252,4.44374859075238,2.88526484676211,6.76570447660679
2025-01-27,4.65270135388748,4.65391055096513,3.03593518158802,7.05356772487267
2025-01-28,4.65861967937064,4.65416352480648,3.0136251812445,7.17632924037846
2025-01-29,4.66452641349543,4.67254484231367,3.05607174537733,7.03616483078876
2025-01-30,4.67042149311186,4.66531688627459,3.07219013086543,7.03241059415216
2025-01-31,4.46933729446297,4.47249402847625,2.93875412455351,6.78598564420656
2025-02-01,4.47494900682193,4.48502505067906,2.92372923413525,6.84688543535932
2025-02-02,4.48054939979,4.47156984782512,2.93016134933693,6.83167783981804
2025-02-03,4.69388400573925,4.70093883501389,3.09097308740338,7.11220914481629
2025-02-04,4.69971986782458,4.69187329461704,3.0917915800361,7.15764673906328
2025-02-05,4.7055436978735,4.69541389465789,3.08187534596818,7.25454294178627
2025-02-06,4.7113554332037,4.72165945331886,3.10398363967624,7.22942629633029
2025-02-07,4.50837947235072,4.52060986495647,2.97603822894434,6.79701967105775
2025-02-08,4.51391068905648,4.52070335595203,2.96319192666008,6.86562058106387
2025-02-09,4.51943016702983,4.51902608954258,2.9941436608388,6.76586742892048
2025-02-10,4.7344801762091,4.73264799669873,3.13812811429732,7.17849516247036
2025-02-11,4.74023050024465,4.73040522133715,3.13671956583394,7.18405868920638
2025-02-12,4.74596835500338,4.7351669446513,3.13128060970062,7.21910496732111
2025-02-13,4.75169367832529,4.75728347536636,3.08681080068305,7.19654666687791
2025-02-14,4.54684939144402,4.53266256447125,2.98787095187726,6.84451052739776
2025-02-15,4.55229718738025,4.55178970001197,3.00515827626791,6.93256207869567
2025-02-16,4.55773282873692,4.55831520549454,2.97223376944559,6.90658824087995
2025-02-17,4.77446841683596,4.77384285037241,3.13960476069504,7.26286600832196
2025-02-18,4.78013015338051,4.77709430642448,3.17362113714346,7.21131322824481
2025-02-19,4.78577898722785,4.80300922209604,3.18607973083108,7.18081833484074
2025-02-20,4.79141485679487,4.79151954738066,3.18251290080417,7.31590308366023
2025-02-21,4.58472665113687,4.59286717333432,3.00373570438555,6.96872402077428
2025-02-22,4.59008812674366,4.58802681672154,3.04341876145375,6.92998448811537
2025-02-23,4.59543703578326,4.60408168851169,3.05019936094401,6.99805853614127
2025-02-24,4.81382746366159,4.80919298214095,3.18619458965533,7.26415853968369
2025-02-25,4.81939759115982,4.82548451420868,3.1800852033184,7.2461687744152
