"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.538461538461538,0.980769230769231,0.525625,0.267375532248368,52,52
"catch",0.684210526315789,0.964912280701754,0.499784688995215,0.28123094272109,627,627
