"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,2,"2024-09-17",30,-3.8499,0.1255,0.024,-3.8656
"gear",2,3,"2024-09-18",29,-3.8172,0.1247,0.097,-3.8328
"gear",3,4,"2024-09-19",55,-5.0994,0.4286,0.178,-5.285
"gear",4,5,"2024-09-20",29,-4.1495,0.2419,-0.013,-4.2086
"gear",5,6,"2024-09-21",48,-4.3055,0.1318,0.047,-4.3229
"gear",6,9,"2024-09-24",50,-4.8072,0.3476,0.176,-4.9289
"gear",7,10,"2024-09-25",13,-3.7728,0.3061,0.148,-3.8676
"gear",8,12,"2024-09-27",34,-4.139,0.1965,-0.027,-4.1779
"gear",9,13,"2024-09-28",79,-5.1799,0.3407,0.135,-5.2971
"gear",10,16,"2024-10-01",30,-3.8504,0.1257,0.053,-3.8662
"gear",11,18,"2024-10-03",45,-4.5693,0.2835,0.145,-4.6504
"gear",12,19,"2024-10-04",29,-4.1162,0.2167,0.061,-4.1634
"gear",13,20,"2024-10-05",72,-4.982,0.2726,0.26,-5.0572
"gear",14,23,"2024-10-08",30,-3.8504,0.1257,0.053,-3.8662
"gear",15,24,"2024-10-09",29,-3.8151,0.1237,0.07,-3.8304
"gear",16,26,"2024-10-11",14,-4.5832,0.4489,0.208,-4.788
"gear",17,27,"2024-10-12",62,-4.6617,0.1897,0.221,-4.6979
"gear",18,28,"2024-10-13",64,-4.7225,0.2046,0.202,-4.7646
"gear",19,30,"2024-10-15",27,-3.7367,0.1162,-0.008,-3.7502
"gear",20,31,"2024-10-16",37,-4.2624,0.187,0.147,-4.2975
"gear",21,32,"2024-10-17",43,-4.6496,0.2626,0.171,-4.7193
"gear",22,33,"2024-10-18",39,-4.1005,0.124,0.182,-4.1158
"gear",23,34,"2024-10-19",62,-4.792,0.2456,0.327,-4.8535
"gear",24,36,"2024-10-21",29,-3.8256,0.1232,0.073,-3.8407
"gear",25,37,"2024-10-22",25,-3.6585,0.1132,-0.044,-3.6714
"gear",26,38,"2024-10-23",35,-4.1431,0.1663,0.164,-4.1709
"gear",27,39,"2024-10-24",24,-3.624,0.1131,0.019,-3.6368
"gear",28,40,"2024-10-25",10,-4.68,0.475,0.31,-4.9089
"gear",29,41,"2024-10-26",36,-4.0486,0.131,0.216,-4.0658
"gear",30,42,"2024-10-27",18,-4.1506,0.2815,0.213,-4.2305
"gear",31,45,"2024-10-30",18,-3.4542,0.1489,0.045,-3.4763
"gear",32,46,"2024-10-31",12,-3.4815,0.2362,0.038,-3.5374
"gear",33,47,"2024-11-01",33,-3.9706,0.1336,0.023,-3.9884
"gear",34,48,"2024-11-02",79,-5.6693,0.5425,0.508,-5.9849
"gear",35,51,"2024-11-05",8,-3.7213,0.336,0.039,-3.8347
"gear",36,52,"2024-11-06",17,-3.4403,0.1599,0.027,-3.4659
"gear",37,53,"2024-11-07",25,-3.6819,0.1283,0.209,-3.6984
"gear",38,54,"2024-11-08",36,-4.0255,0.1243,0.064,-4.0409
"gear",39,55,"2024-11-09",22,-3.939,0.2079,0.075,-3.9823
"gear",40,59,"2024-11-13",25,-3.695,0.1403,0.109,-3.7148
"gear",41,60,"2024-11-14",43,-4.8512,0.5221,0.334,-5.1439
"gear",42,61,"2024-11-15",46,-4.3261,0.1906,0.178,-4.3631
"gear",43,62,"2024-11-16",57,-4.7421,0.3356,0.249,-4.8601
"gear",44,65,"2024-11-19",13,-3.4256,0.2258,-0.053,-3.4766
"gear",45,66,"2024-11-20",0,-6.331,1.0129,0.187,-7.3632
"gear",46,67,"2024-11-21",15,-3.4104,0.1904,-0.059,-3.4466
"gear",47,68,"2024-11-22",6,-5.0003,0.6301,0.103,-5.4005
"gear",48,69,"2024-11-23",23,-3.9009,0.2243,0.108,-3.9512
"gear",49,72,"2024-11-26",26,-3.7954,0.2212,0.196,-3.846
"gear",50,73,"2024-11-27",33,-3.9859,0.1653,0.233,-4.0135
"gear",51,75,"2024-11-29",51,-4.603,0.5377,0.637,-4.9715
"gear",52,76,"2024-11-30",123,-6.4809,0.9486,0.37,-7.4002
