"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.08153921626632,2.50588537350864,3.08354314441533,3.62067974097666,1747,1.0017
"mu_mu_C[1]",-1.11320119476657,-1.45623584301784,-1.12877537106594,-0.658941856484378,2183,1.001
"sigma_eps_E",0.37170486882398,0.208626884646678,0.348341934513386,0.670343060714761,1177,1.0024
"sigma_eps_C",0.329524678682433,0.185974185322262,0.310042362532555,0.589989410741422,2835,1.001
"phi_E",0.442444183147326,-0.171391201235235,0.475317323158949,0.876182213655282,2778,1.0016
"phi_C",0.212327074631008,-0.560784350572013,0.239618782197482,0.813246198599485,2824,1.0022
"sigma_r_E",0.554480790111509,0.507541101501907,0.553790863296996,0.603873394254206,8523,0.9999
"sigma_r_C",1.03044584736004,0.969035675209744,1.02950265999985,1.09579424972879,16872,0.9997
"r_E",3.27203107444496,2.74225734664516,3.26068186111533,3.88201817395171,7640,1
"r_C",0.944514178108956,0.832802396079027,0.943506842071981,1.06492854451441,16532,0.9997
"sigma_mu_E",13.3746778126264,0.0828790501122905,1.98872312900323,54.4009697705038,6454,0.9999
"sigma_mu_C",14.5453352612207,0.085124864554272,2.00595781780677,51.3282817333576,7096,0.9998
"sigma_IE",0.631617393229837,0.336789982184789,0.606330658878864,1.08443170867731,8437,1.0005
"R_G",1.28094250924839,1.24305055348277,1.28107681060778,1.31748369523103,12040,1.0003
"B1",0.763413816733207,0.626374902397695,0.763860989049604,0.896680010303518,12928,0.9999
"B2",0.399814926958912,0.0252038257779076,0.395573939489939,0.803474462170613,12238,0.9998
"B1_C",-0.453951045951785,-0.582218627161516,-0.454247230645299,-0.325512215987251,14169,0.9997
