"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.32627471382486,0.0303984857497329,1.32642080609609,1.26639664116897,1.38654576767355,0.927,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.087401704964984,0.41775930725047,0.0992685080030369,-0.715716827723087,0.832077406360974,0.066,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.0151732404489223,0.448530107685266,-0.0130207255847738,-0.807925655041975,0.794248162011721,-0.003,TRUE
"B1","normal(0, 1.0)",0,1,0.508514359553545,0.15212637826297,0.506292326524586,0.21000100190431,0.809963415547669,0.848,FALSE
"B2","normal(0, 1.0)",0,1,0.0485104987256286,0.549234920623244,0.0249202898647929,-0.960085667142501,1.20923154103293,0.451,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.01773383052508,0.205264759917337,3.00553491979952,2.65529315841109,3.48142078823172,0.897,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.729924096799683,0.0985897334498089,-0.731190467567084,-0.913601022630348,-0.527702104244535,0.951,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.240624981323482,0.192518528434247,0.19920225600229,0.00898764775914544,0.715116132191941,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.102710159751349,0.0841913645425687,0.0839356322464067,0.00635718067052182,0.306962069952648,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.560926145265101,0.0663078047025436,0.556052700257862,0.444703205556153,0.705691451322425,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.753750619164332,0.0378321382052811,0.75302962648401,0.6821483598622,0.829261178835444,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,12.3164094684328,117.027136511818,2.04806733376643,0.0731684336393858,50.5751099447351,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,12.1273982941058,166.283954192493,1.95303804651825,0.07660860325439,53.75221021064,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.22655873439362,0.0834017310875634,-0.225774999035472,-0.393465263021275,-0.0657281969826078,0.917,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.48531440087179,2.3235748067715,3.94507025956968,1.54288457224188,10.3909912375867,0.038,TRUE
