"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-12-01",0.334289036293666,0.285742364625947,0.392207564991809,0.440007891228804,31
2,"2024-12-02",0.526473968171931,0.442737412716476,0.628077179512912,0,1
3,"2024-12-03",0.526473968171931,0.442737412716476,0.628077179512912,0.554967532467532,11
4,"2024-12-04",0.526473968171931,0.442737412716476,0.628077179512912,0.769579929874048,13
5,"2024-12-05",0.526473968171931,0.442737412716476,0.628077179512912,0.387222222222222,10
6,"2024-12-06",0.334289036293666,0.285742364625947,0.392207564991809,0.524321133412042,11
7,"2024-12-07",0.334289036293666,0.285742364625947,0.392207564991809,0.396739130434783,4
8,"2024-12-08",0.334289036293666,0.285742364625947,0.392207564991809,NA,0
9,"2024-12-09",0.526473968171931,0.442737412716476,0.628077179512912,NA,0
10,"2024-12-10",0.526473968171931,0.442737412716476,0.628077179512912,0.469373219373219,9
11,"2024-12-11",0.526473968171931,0.442737412716476,0.628077179512912,0.328179690679691,6
12,"2024-12-12",0.526473968171931,0.442737412716476,0.628077179512912,0.554873927242348,14
13,"2024-12-13",0.334289036293666,0.285742364625947,0.392207564991809,0.406044208316936,11
14,"2024-12-14",0.334289036293666,0.285742364625947,0.392207564991809,0.841044372294372,6
15,"2024-12-15",0.334289036293666,0.285742364625947,0.392207564991809,0.108333333333333,6
16,"2024-12-16",0.526473968171931,0.442737412716476,0.628077179512912,NA,0
17,"2024-12-17",0.526473968171931,0.442737412716476,0.628077179512912,NA,0
18,"2024-12-18",0.526473968171931,0.442737412716476,0.628077179512912,0.716498316498317,6
19,"2024-12-19",0.526473968171931,0.442737412716476,0.628077179512912,NA,0
20,"2024-12-20",0.334289036293666,0.285742364625947,0.392207564991809,0.505146329365079,8
21,"2024-12-21",0.334289036293666,0.285742364625947,0.392207564991809,0.33452380952381,6
22,"2024-12-22",0.334289036293666,0.285742364625947,0.392207564991809,0.297777777777778,5
23,"2024-12-23",0.526473968171931,0.442737412716476,0.628077179512912,0.205405773420479,9
24,"2024-12-24",0.526473968171931,0.442737412716476,0.628077179512912,0.392712842712843,6
25,"2024-12-25",0.526473968171931,0.442737412716476,0.628077179512912,NA,0
26,"2024-12-26",0.526473968171931,0.442737412716476,0.628077179512912,0.346238030095759,5
27,"2024-12-27",0.334289036293666,0.285742364625947,0.392207564991809,0.299402967065513,19
28,"2024-12-28",0.334289036293666,0.285742364625947,0.392207564991809,0.253125,12
29,"2024-12-29",0.334289036293666,0.285742364625947,0.392207564991809,NA,0
30,"2024-12-30",0.526473968171931,0.442737412716476,0.628077179512912,NA,0
31,"2024-12-31",0.334289036293666,0.285742364625947,0.392207564991809,0.436080873619643,38
32,"2025-01-01",0.161053480319991,0.134520842524956,0.193005102577793,0.396583231583232,15
33,"2025-01-02",0.253353126526662,0.208243546091968,0.307244995198268,0.17031746031746,10
34,"2025-01-03",0.161053480319991,0.134520842524956,0.193005102577793,0.280579710144928,10
35,"2025-01-04",0.161053480319991,0.134520842524956,0.193005102577793,0.132848146006041,8
36,"2025-01-05",0.161053480319991,0.134520842524956,0.193005102577793,NA,0
37,"2025-01-06",0.253353126526662,0.208243546091968,0.307244995198268,NA,0
38,"2025-01-07",0.253353126526662,0.208243546091968,0.307244995198268,0.0208333333333333,4
39,"2025-01-08",0.253353126526662,0.208243546091968,0.307244995198268,0.4440625,4
40,"2025-01-09",0.253353126526662,0.208243546091968,0.307244995198268,0.3625,4
41,"2025-01-10",0.161053480319991,0.134520842524956,0.193005102577793,0.246031746031746,12
42,"2025-01-11",0.161053480319991,0.134520842524956,0.193005102577793,0.102360736242315,57
43,"2025-01-12",0.161053480319991,0.134520842524956,0.193005102577793,NA,0
