"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,101,0.905780477032295,5.903,6,61.4195,0.0599715607968334,0.883839730337594,FALSE
2,2000,36,0.981547189669403,8.711,9,465.1385,0.0112159653685905,0.884754808301943,FALSE
3,2000,55,0.936041224436511,6.0245,8,73.123,0.0498069494026391,0.934427740475634,FALSE
4,2000,81,0.923607413155981,6.2425,7,90.7885,0.0480957428293071,0.876039049779017,FALSE
