"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.553054662379421,0.951768488745981,0.508460610932476,0.278286930308617,311,311
"catch",0.72892662219527,0.977562158884172,0.499232868405094,0.273212785489728,1649,1649
