"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,2,"2024-09-17",30,-3.8514,0.1249,0.29,-3.867
"gear",2,3,"2024-09-18",29,-3.8192,0.124,0.286,-3.8346
"gear",3,4,"2024-09-19",55,-5.088,0.4263,0.233,-5.2718
"gear",4,5,"2024-09-20",29,-4.1498,0.2467,0.236,-4.2115
"gear",5,6,"2024-09-21",48,-4.3081,0.1336,0.232,-4.3259
"gear",6,9,"2024-09-24",50,-4.7982,0.3466,0.184,-4.9193
"gear",7,10,"2024-09-25",13,-3.7791,0.3143,0.195,-3.8793
"gear",8,12,"2024-09-27",34,-4.1403,0.2,0.197,-4.1807
"gear",9,13,"2024-09-28",79,-5.1815,0.3467,0.281,-5.3035
"gear",10,16,"2024-10-01",30,-3.8522,0.1269,0.181,-3.8683
"gear",11,18,"2024-10-03",45,-4.5656,0.2887,0.384,-4.6503
"gear",12,19,"2024-10-04",29,-4.1141,0.2171,0.03,-4.1616
"gear",13,20,"2024-10-05",72,-4.986,0.2735,0.098,-5.0614
"gear",14,23,"2024-10-08",30,-3.8522,0.1269,0.181,-3.8683
"gear",15,24,"2024-10-09",29,-3.8172,0.1247,0.121,-3.8327
"gear",16,26,"2024-10-11",14,-4.5775,0.4461,0.302,-4.7801
"gear",17,27,"2024-10-12",62,-4.6649,0.1895,0.087,-4.701
"gear",18,28,"2024-10-13",64,-4.7259,0.2046,0.103,-4.768
"gear",19,30,"2024-10-15",27,-3.7384,0.1161,0.079,-3.7519
"gear",20,31,"2024-10-16",37,-4.2607,0.1925,-0.034,-4.298
"gear",21,32,"2024-10-17",43,-4.6456,0.2695,0.051,-4.7189
"gear",22,33,"2024-10-18",39,-4.1011,0.1234,0.063,-4.1163
"gear",23,34,"2024-10-19",62,-4.7969,0.2473,0.147,-4.8589
"gear",24,36,"2024-10-21",29,-3.8267,0.1243,-0.025,-3.8422
"gear",25,37,"2024-10-22",25,-3.6608,0.1121,0.106,-3.6734
"gear",26,38,"2024-10-23",35,-4.1422,0.171,-0.048,-4.1716
"gear",27,39,"2024-10-24",24,-3.6265,0.1117,0.076,-3.639
"gear",28,40,"2024-10-25",10,-4.6708,0.4698,0.294,-4.894
"gear",29,41,"2024-10-26",36,-4.0485,0.1301,0.131,-4.0655
"gear",30,42,"2024-10-27",18,-4.1451,0.2785,0.084,-4.2231
"gear",31,45,"2024-10-30",18,-3.4587,0.1501,0.071,-3.4813
"gear",32,46,"2024-10-31",12,-3.4862,0.244,0.079,-3.5459
"gear",33,47,"2024-11-01",33,-3.9708,0.1338,0.178,-3.9887
"gear",34,48,"2024-11-02",79,-5.6716,0.546,0.447,-5.9955
"gear",35,51,"2024-11-05",8,-3.725,0.3474,0.133,-3.8463
"gear",36,52,"2024-11-06",17,-3.445,0.1622,0.077,-3.4714
"gear",37,53,"2024-11-07",25,-3.6841,0.1269,0.153,-3.7002
"gear",38,54,"2024-11-08",36,-4.0261,0.1239,0.185,-4.0415
"gear",39,55,"2024-11-09",22,-3.9372,0.2092,0.135,-3.981
"gear",40,59,"2024-11-13",25,-3.6959,0.1416,0.401,-3.7162
"gear",41,60,"2024-11-14",43,-4.8417,0.5276,0.535,-5.1496
"gear",42,61,"2024-11-15",46,-4.3295,0.1893,0.209,-4.3659
"gear",43,62,"2024-11-16",57,-4.7455,0.3379,0.273,-4.8645
"gear",44,65,"2024-11-19",13,-3.4306,0.2302,0.032,-3.4837
"gear",45,66,"2024-11-20",0,-6.3346,1.0164,0.331,-7.3834
"gear",46,67,"2024-11-21",15,-3.4151,0.1936,0.071,-3.4527
"gear",47,68,"2024-11-22",6,-4.9948,0.6288,0.239,-5.3945
"gear",48,69,"2024-11-23",23,-3.8997,0.2295,0.171,-3.9525
"gear",49,72,"2024-11-26",26,-3.7988,0.226,0.365,-3.8519
"gear",50,73,"2024-11-27",33,-3.9856,0.168,0.386,-4.0143
"gear",51,75,"2024-11-29",51,-4.6127,0.5577,0.735,-5.0173
"gear",52,76,"2024-11-30",123,-6.4734,0.9576,0.678,-7.429
