"draw","C_sum","C_expected_sum","E_sum"
1,39913,39734.9318935276,14353.252768594
2,60006,59906.9704900333,18641.685674645
3,43874,43764.8617352447,15190.656016468
4,45186,44935.5224755233,13983.5537794843
6,42999,42935.1675803853,13876.1509881307
8,44575,44893.2333027655,17349.7300094966
9,53421,52947.7657820215,22755.6345939219
11,41323,41291.7327589328,15150.0679786562
12,37538,37404.4340392109,13911.3717369055
14,47234,47306.1293934838,16862.4799473602
15,43387,43030.6876135151,14906.9347707601
16,29831,29639.0591606971,12365.312656168
17,44443,44565.8994276974,15090.4760054172
19,29689,29310.744313422,10790.1119100707
20,38271,38091.1652234156,14024.2691146236
21,43523,43171.6325003126,16130.9555912311
22,60202,60049.5426372907,16302.3258549344
24,46780,46484.7776311795,15511.3247244483
25,47759,47846.0756701034,16963.1420556403
26,38350,38393.1107894513,14365.8133842953
27,40519,40400.999118279,13793.2564718993
29,45401,45560.6037560361,16192.7517284481
32,34245,34212.7093499397,11439.7116727949
33,44597,44839.5306364826,14828.0005347571
34,38721,38884.11123945,15629.9838570606
36,31652,31440.0638639233,14106.5741555654
37,40621,40812.3754339645,15628.0229061114
40,41442,41807.7869538284,17393.3578180693
45,42711,42700.6207116483,13349.097550956
50,55434,55407.7687145452,17262.2811410793
51,54317,53964.7037512947,16925.2078027642
52,42208,42409.5786054602,14458.7768748995
53,45863,45779.6476477832,15040.1692450519
54,51378,51548.1010417847,16012.1964299664
57,47991,48039.0268256372,12537.1450470654
58,50164,50226.8035033613,14944.5910393108
60,43626,43043.3128587447,16604.8270104815
62,50268,50626.6724633879,14414.6292987978
63,57609,57583.5081463868,15188.9632544696
65,30968,30830.1701123702,12262.7317271049
66,50525,50413.9405320592,16118.3489856519
67,45289,45117.0090771897,21338.1672918778
68,56758,56670.3976020206,16752.9931394953
69,39114,39250.3911161937,14132.3866995483
72,47541,47501.5060237052,13908.0830045572
73,41419,41335.4049648213,14346.5926742149
74,46455,46649.110956243,14484.465860051
78,40176,40388.0781105003,14149.0122285098
83,39220,39007.9488299796,12293.3011020524
84,44652,44733.679950279,14911.6549021069
85,41412,41281.8659398669,15987.8263649379
86,47016,46786.2017965832,14982.1750869604
87,48634,48548.6569287906,14087.4508557859
89,41556,41561.3463382721,16913.1528863082
91,50822,50706.2501499686,14180.748044345
94,47401,47241.6081858134,13838.9844709662
97,38829,38860.705408457,13122.2243922175
102,56366,56142.3739645136,17004.7402100915
105,55839,55554.2647060171,14760.1904978631
107,42236,42707.1824103456,14661.9222906676
110,40373,39963.5581448594,14912.2228592751
113,54638,54767.3277321255,18921.1870119406
114,41396,41158.6243032265,12346.371192446
117,50040,49830.8624985486,15802.2284517936
119,45948,46143.2044304573,16207.6613270284
121,49705,49523.351428311,14888.1870886914
124,53859,53656.6254206585,16121.6349531049
128,50611,50525.5254251855,15316.7139429141
131,30263,30403.2737651464,12635.5738397399
133,42728,42716.5855262867,15273.8604024309
134,42770,42781.5142991331,15106.0438862981
137,37185,36984.5549946825,13958.5419484596
142,36249,36255.1885914919,12461.9803409519
143,55227,54596.9624688692,17433.323193712
147,47680,48007.2460215983,13611.1753231708
150,38017,38017.1893983938,16258.9441430307
152,36846,36950.3313174319,14148.0412105862
153,28701,28801.8669640833,11435.8726654313
155,39925,39900.0015864088,12785.617695091
157,46560,46407.7512040434,17371.7629598374
161,33479,33536.0074471589,13146.8990130594
162,45449,45612.6767366842,19777.5942104714
163,46177,46053.9132011068,13766.7436595102
164,45968,46092.2893866637,13756.7979159464
166,50200,50081.6521105082,16513.0759090403
168,46818,46589.5709014579,14574.7954682364
169,41955,42033.9792397267,15056.7115271527
170,34151,34326.3870281412,12631.9931440966
171,49372,49802.8480432426,14431.0295633215
172,42489,42212.463522559,14839.079379451
173,40028,40197.9729183047,13205.1073372175
174,50855,51093.1204432961,16407.2251321478
175,37638,37599.9969945828,14548.17505506
178,34130,34233.1937596142,13262.9658819649
181,49714,49859.7995833743,15019.4183854693
182,45177,45100.0512377715,15662.5616523554
185,48891,48611.2167250694,14575.5724575019
186,55711,55725.5425950824,14604.3041908565
187,49546,49475.3432383983,15400.8108041546
188,26940,27136.1671739153,10957.4402594548
190,52138,51850.175308025,19078.2027733172
192,39981,39812.1333433205,13719.5390605804
194,42957,42728.5839547532,15204.395738546
196,38892,39132.6173471517,13737.9288856367
198,40934,40569.226814473,14185.431363442
199,52584,53015.5912705884,16478.8831849472
200,43457,43237.3234901091,15183.8468241869
204,36845,36964.0343742909,13106.0719974556
206,53321,53214.7278220369,16947.7740601718
208,35294,35549.4984260526,14099.6766578337
212,36076,36014.1034075047,11569.2924652449
214,50320,50696.4053649357,16694.1517101847
216,41080,41546.3623505039,12697.5645668457
222,47904,47885.5966883133,17323.05733162
223,31851,31694.8381611401,14197.4432891514
227,47153,47114.9567014878,16083.283490353
229,53983,54514.9361622995,16389.2736674876
232,53225,53286.9135897029,19012.7412394195
236,45462,45414.4732382663,15626.9624110201
239,46583,46422.7587060873,15270.9168425449
242,44626,44198.1553220261,17092.5051928118
246,42221,42154.131660422,14419.1264194925
247,55372,55671.0041303441,15593.8255958981
249,41155,41182.9820286768,15684.0850784982
254,39969,39988.7665354628,13615.3167572851
259,43448,43382.710374856,13399.2255131325
260,47021,47540.2585076379,16926.53304562
261,33876,33551.4775380822,13430.9892887157
265,31420,31324.1405508728,12087.8662274837
267,38988,39081.6913743687,15909.8829149041
268,48462,48036.8330804717,16777.0653129638
270,40446,40665.433516603,14587.9622579949
271,51491,51505.1470716205,14797.706226913
273,39285,39663.8979283898,13588.4875964898
274,36822,36648.9976007077,13280.4102917041
278,37764,37997.6613441124,15168.8521588465
279,37138,36968.4912652849,12354.4173810746
280,41996,41887.1901203361,13353.234251241
281,35494,35684.4874700786,14387.0712982767
282,48867,49224.6224002876,17933.846816656
283,36303,36145.461352286,15846.0705399886
284,46297,46443.6139400402,14793.8313340391
285,40397,40482.4938075365,14548.0395499062
286,49316,49147.549882638,17752.1893177572
289,35279,35246.9158977598,15661.6234590602
293,30792,30834.9711503868,11153.1159537925
294,51229,50891.2401032682,15267.7012105782
295,42561,42488.8651016267,16140.5926403106
299,53678,53771.7738335168,16639.0555323162
300,33304,33311.5494961689,12279.8627171001
304,56568,56941.6796269914,16519.1225257463
305,30477,30106.3594105491,12276.8766692263
306,37098,36996.5310861687,12743.1996849937
308,43879,43648.5987983845,14127.2023716038
312,40827,40591.3753062331,13461.8055260433
313,36635,36526.3297556233,15253.1885567344
316,41731,41777.9622042797,14004.8961864642
317,44696,44869.0767393264,14992.1859188843
318,40378,40161.5917425822,15759.6670381846
320,61143,61036.1838947325,20665.3432718231
322,45029,45107.2327389009,17587.5520517681
327,59177,59001.3548145898,14247.9734497656
328,45150,45356.105121631,14902.9130341709
329,52298,51932.3381163951,17023.702666408
330,61198,61092.1110191262,14938.8328365982
332,44991,45049.0838349806,15420.0381615296
334,53277,53477.5000873251,16764.1747449727
335,40145,40477.8997998787,19594.2796931242
340,47427,47257.0128220798,14984.100243863
342,34881,34774.0444447514,11129.3844535835
343,50270,50495.4391280183,15030.6291808089
344,48684,48661.2668840745,14494.9362581491
345,39800,39552.8031283066,14263.208338278
348,48052,47991.3779006195,15478.2575531227
350,29172,29188.2606513111,13830.8662761797
351,58442,58499.1010097171,18001.7597467002
356,52935,52604.7193783919,15935.7357974864
358,48184,48421.9018140323,19151.415291664
359,44655,44542.125499537,13384.8472241861
360,52962,53030.9004676337,15670.4401249662
361,39536,39466.4397470577,11642.0196905359
364,52940,52651.4196988175,17541.7080716062
367,38027,37885.4772400791,13675.4874317706
368,40889,41128.4054799963,16977.2888976454
369,57451,57650.2416954393,17965.72739455
370,43677,43752.3457934953,16705.2865089943
371,34669,34905.2314152481,12774.7347395922
375,51680,51796.7897519035,16456.884039477
376,40070,40474.2615734977,16184.7856194381
377,37838,37785.7970998419,14088.1226963016
378,50522,50705.4440831312,16567.4333157192
379,51553,51683.2799158301,14090.5012076771
383,45024,45115.1588446879,18140.1745494564
388,36425,36307.1314884875,13845.3473860079
390,50408,50213.0452049267,15254.8189233328
391,51890,51934.8688872312,18261.3728668697
394,40825,40771.0090364301,16167.5073345699
395,48469,48766.7183613964,14911.4081939048
398,44444,44621.3305574527,14295.8317439312
400,57063,57241.889669143,15919.3874517562
401,41492,41906.5422269072,14865.6741638996
406,37943,38158.1782581462,13006.2712265213
410,41097,41144.7001142267,14515.298513749
411,31968,31853.0440416786,13946.7605729599
413,47919,48023.9530813114,15459.953521746
415,46904,46861.1906645626,17352.9179737163
416,42404,42204.3470757433,13839.5394641001
418,45377,45483.6763718333,16687.2520860042
419,46136,45999.102247803,17207.4436927768
420,62213,62263.6489668051,16705.5555022941
422,39642,39570.480565397,13248.4989781248
423,35144,35324.8800224225,13684.300497654
426,36970,36789.7426891655,13288.4456475448
427,41529,41728.2965304426,14004.334745277
431,30791,30690.0813599508,11134.1557532037
432,55015,54716.3521414316,15544.6808152238
433,34592,34797.6265013741,12863.9460406133
435,44119,44395.7172096347,14041.8525548887
438,40382,40426.036893079,13634.0724408453
439,44299,44195.3431308516,14953.5256358443
442,60701,60997.748597148,17365.7596943488
444,41382,41243.678459273,15914.7406770467
445,46637,46693.1452897122,14971.0296753229
446,38716,38476.048305022,14535.8782646675
448,46108,46025.3262058593,15288.2506617233
449,46319,46116.3061967187,16434.9653772102
454,44723,44671.9697172687,15198.2945555454
462,51814,51798.7678797924,15554.1789444026
463,38917,39071.4920543897,13437.6108452925
466,49280,49443.661516397,14660.8458245544
472,55946,55751.2266480939,17472.0494281283
475,43683,43471.4243023965,15459.4479051111
476,41737,42302.3028044613,11785.1293031336
479,34617,34649.1258033193,13898.9545422127
481,34257,34232.4155434119,14006.4465907642
483,50420,50440.6769615222,15286.612850878
484,64400,64405.0359198477,15513.7785296695
486,39602,39583.0177176995,15124.6124887987
487,50974,50578.0889503609,17023.4620255817
488,46676,46760.1981521548,13741.0157766961
490,34158,34553.6142358204,13273.4513975623
492,35175,34831.5999790551,12759.7429167807
493,36953,36949.0454218053,14014.6085543465
494,47086,47811.7361412422,15134.4023300603
495,47916,47893.0541841384,14759.5212110833
496,45362,45212.5645127531,14759.2326683341
497,56508,56619.2351569518,18538.2413648733
498,48965,48982.0068101564,18307.3604675801
501,33185,33404.9485719443,12429.7270948927
502,48647,48785.4843268032,16277.0495750178
504,49696,49537.4230176011,15518.9573232738
506,36671,36865.103510952,17215.400523772
508,51420,51029.1993139532,17972.3444327573
510,51687,51780.8635959195,13869.46117582
512,41819,41696.2020746733,13510.0708174285
513,32395,32179.9030252596,11459.6604653581
514,43300,43320.5869439003,13866.6713716219
517,42520,42302.9557563973,12007.052441044
519,43127,43054.8528285934,15678.8203836281
521,34363,34392.2117111849,13664.0890491776
522,47183,46862.7178607492,14846.7674992772
523,49197,49491.0722148623,14439.6697896552
524,39874,39708.7455998474,15583.3477327039
525,44413,44424.3385058388,12969.4493759303
527,51923,52036.0301455542,17133.7287466116
528,30519,30383.8670715846,12063.4390998516
531,49006,48779.6986643537,16975.7234541028
534,37946,37961.7408654369,12409.8148504568
536,54349,54138.4284245063,15830.579637607
537,41746,41480.3306789208,14643.7937900189
538,47202,47192.6361279623,13789.6200930335
539,38198,38189.2162097751,13256.1628847223
548,33840,33858.6707490789,14266.5009883436
554,70020,70100.3168940886,20609.0252360384
555,43866,43719.5139135545,15081.5098394532
556,48964,49096.2396187476,15072.864855473
557,36728,36615.3308155611,15013.2445584221
561,48587,48588.679324363,14972.6951823212
564,28830,29066.2928573574,11261.9281001532
566,45522,45815.0328214984,13858.8464070006
567,33870,33546.9334989146,12394.4926889475
568,39371,39212.7606330886,12696.3810501573
572,57639,57415.4898261497,16507.5582327297
573,36996,37156.1877548805,12680.2142603532
575,50982,50706.6377949845,14716.5616151049
576,48059,48322.9430621065,17336.3943515156
577,30075,29950.3733746802,13188.1537970222
578,42015,42083.7479827145,15546.9096790653
583,51198,51060.2008767628,17608.6170512239
586,44239,44497.7453956115,13718.7438305028
595,43598,44011.8390380143,17781.068611107
596,39899,40001.0280932931,15635.6667149063
597,37479,37019.3277644344,14168.6080952395
606,45917,45572.7396762785,14043.8495787148
607,41035,41052.2541110619,15060.0679447578
614,42069,42066.0191700888,12550.4107187543
615,35882,35928.4798149282,12298.222286801
616,39616,39378.0192199495,14460.5505677123
617,35345,35645.2644502561,14570.5409277156
619,30590,30793.9865276795,11181.6852636029
620,37258,37234.7854834579,12850.7507734263
627,39152,39275.4069347225,15063.7625275026
628,42231,42428.640956731,15147.7581439478
630,40461,39817.5649645265,14426.0558043251
631,48442,48380.6950493659,16486.1799732432
632,53142,52929.0247046004,16536.1974313618
634,37151,37280.4065660511,12423.9437262223
635,38672,38375.0433037933,12342.4659922798
637,27914,27996.0258656311,10177.9155987462
639,47654,47440.9592824568,17468.4427115899
641,43969,44316.688941648,14008.3934814772
642,53622,53639.3941782027,15051.6823454665
644,40942,41247.1463083298,15682.7594169067
645,70971,70981.113565826,20275.2908620161
654,52371,52549.0075562304,13801.71404879
658,47353,47209.8210607122,17345.4423535233
660,51843,51561.4584465569,16830.6228711088
663,49483,49523.2693278167,16039.5428722092
665,56287,56201.4411817826,17514.4853654077
