"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.562700964630225,0.951768488745981,0.508042604501608,0.278201855081767,311,311
"catch",0.73862947240752,0.976349302607641,0.500124317768344,0.275863328773377,1649,1649
