"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,30.247,0.5788,TRUE,TRUE
"gear",3,"2024-09-18",29,30.247,0.5573,TRUE,TRUE
"gear",4,"2024-09-19",55,30.247,0.8994,FALSE,TRUE
"gear",5,"2024-09-20",29,49.974,0.2712,TRUE,TRUE
"gear",6,"2024-09-21",48,49.974,0.5596,TRUE,TRUE
"gear",9,"2024-09-24",50,30.247,0.8635,FALSE,TRUE
"gear",10,"2024-09-25",13,30.247,0.1642,FALSE,TRUE
"gear",12,"2024-09-27",34,49.974,0.3508,TRUE,TRUE
"gear",13,"2024-09-28",79,49.974,0.8472,FALSE,TRUE
"gear",16,"2024-10-01",30,29.279,0.5992,TRUE,TRUE
"gear",18,"2024-10-03",45,29.279,0.8315,FALSE,TRUE
"gear",19,"2024-10-04",29,48.238,0.2843,TRUE,TRUE
"gear",20,"2024-10-05",72,48.238,0.8212,FALSE,TRUE
"gear",23,"2024-10-08",30,29.279,0.5992,TRUE,TRUE
"gear",24,"2024-10-09",29,29.279,0.5777,TRUE,TRUE
"gear",26,"2024-10-11",14,48.238,0.071,FALSE,TRUE
"gear",27,"2024-10-12",62,48.238,0.7408,TRUE,TRUE
"gear",28,"2024-10-13",64,48.238,0.759,FALSE,TRUE
"gear",30,"2024-10-15",27,25.754,0.6105,TRUE,TRUE
"gear",31,"2024-10-16",37,25.754,0.7979,FALSE,TRUE
"gear",32,"2024-10-17",43,25.754,0.8682,FALSE,TRUE
"gear",33,"2024-10-18",39,42.632,0.5251,TRUE,TRUE
"gear",34,"2024-10-19",62,42.632,0.8074,FALSE,TRUE
"gear",36,"2024-10-21",29,25.754,0.6558,TRUE,TRUE
"gear",37,"2024-10-22",25,25.754,0.5612,TRUE,TRUE
"gear",38,"2024-10-23",35,25.754,0.768,FALSE,TRUE
"gear",39,"2024-10-24",24,25.754,0.5351,TRUE,TRUE
"gear",40,"2024-10-25",10,42.632,0.0464,FALSE,TRUE
"gear",41,"2024-10-26",36,42.632,0.4742,TRUE,TRUE
"gear",42,"2024-10-27",18,42.632,0.1507,FALSE,TRUE
"gear",45,"2024-10-30",18,24.141,0.407,TRUE,TRUE
"gear",46,"2024-10-31",12,24.141,0.2166,FALSE,TRUE
"gear",47,"2024-11-01",33,39.689,0.4657,TRUE,TRUE
"gear",48,"2024-11-02",79,39.689,0.9292,FALSE,TRUE
"gear",51,"2024-11-05",8,24.141,0.1051,FALSE,TRUE
"gear",52,"2024-11-06",17,24.141,0.3754,TRUE,TRUE
"gear",53,"2024-11-07",25,24.141,0.6067,TRUE,TRUE
"gear",54,"2024-11-08",36,39.689,0.5207,TRUE,TRUE
"gear",55,"2024-11-09",22,39.689,0.2488,FALSE,TRUE
"gear",59,"2024-11-13",25,23.587,0.622,TRUE,TRUE
"gear",60,"2024-11-14",43,23.587,0.8969,FALSE,TRUE
"gear",61,"2024-11-15",46,38.935,0.6909,TRUE,TRUE
"gear",62,"2024-11-16",57,38.935,0.8093,FALSE,TRUE
"gear",65,"2024-11-19",13,23.587,0.2597,TRUE,TRUE
"gear",66,"2024-11-20",0,23.587,9e-04,FALSE,FALSE
"gear",67,"2024-11-21",15,23.587,0.3251,TRUE,TRUE
"gear",68,"2024-11-22",6,38.935,0.021,FALSE,FALSE
"gear",69,"2024-11-23",23,38.935,0.2837,TRUE,TRUE
"gear",72,"2024-11-26",26,33.538,0.4444,TRUE,TRUE
"gear",73,"2024-11-27",33,33.538,0.5873,TRUE,TRUE
"gear",75,"2024-11-29",51,64.794,0.5256,TRUE,TRUE
"gear",76,"2024-11-30",123,55.221,0.9478,FALSE,TRUE
"catch",2,"2024-09-17",3,5.553,0.3958,TRUE,TRUE
"catch",2,"2024-09-17",27,16.659,0.8084,FALSE,TRUE
"catch",2,"2024-09-17",0,4.859,0.0639,FALSE,TRUE
"catch",2,"2024-09-17",1,1.805,0.4415,TRUE,TRUE
"catch",3,"2024-09-18",0,1.388,0.1928,FALSE,TRUE
"catch",3,"2024-09-18",3,1.735,0.793,FALSE,TRUE
