"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",2,"2024-09-17",30,30.779,0.5564,0.00043,0.00117,TRUE,TRUE
"gear",3,"2024-09-18",29,30.779,0.5327,0.00043,0.00117,TRUE,TRUE
"gear",4,"2024-09-19",55,30.779,0.908,0.00043,0.00117,FALSE,TRUE
"gear",5,"2024-09-20",29,30.779,0.5327,0.00043,0.00117,TRUE,TRUE
"gear",6,"2024-09-21",48,62.686,0.3956,6e-05,0.00017,TRUE,TRUE
"gear",9,"2024-09-24",50,30.779,0.8703,0.00043,0.00117,FALSE,TRUE
"gear",10,"2024-09-25",13,30.779,0.1278,0.00043,0.00117,FALSE,TRUE
"gear",12,"2024-09-27",34,30.779,0.644,0.00043,0.00117,TRUE,TRUE
"gear",13,"2024-09-28",79,62.686,0.7367,6e-05,0.00017,TRUE,TRUE
"gear",16,"2024-10-01",30,29.654,0.5822,0.00047,0.0013,TRUE,TRUE
"gear",18,"2024-10-03",45,29.654,0.8383,0.00047,0.0013,FALSE,TRUE
"gear",19,"2024-10-04",29,29.654,0.5584,0.00047,0.0013,TRUE,TRUE
"gear",20,"2024-10-05",72,60.245,0.7012,7e-05,0.00019,TRUE,TRUE
"gear",23,"2024-10-08",30,29.654,0.5822,0.00047,0.0013,TRUE,TRUE
"gear",24,"2024-10-09",29,29.654,0.5584,0.00047,0.0013,TRUE,TRUE
"gear",26,"2024-10-11",14,29.654,0.1614,0.00047,0.0013,FALSE,TRUE
"gear",27,"2024-10-12",62,60.245,0.5974,7e-05,0.00019,TRUE,TRUE
"gear",28,"2024-10-13",64,60.245,0.6199,7e-05,0.00019,TRUE,TRUE
"gear",30,"2024-10-15",27,27.644,0.5563,0.00054,0.00151,TRUE,TRUE
"gear",31,"2024-10-16",37,27.644,0.7688,0.00054,0.00151,FALSE,TRUE
"gear",32,"2024-10-17",43,27.644,0.8507,0.00054,0.00151,FALSE,TRUE
"gear",33,"2024-10-18",39,27.644,0.7996,0.00054,0.00151,FALSE,TRUE
"gear",34,"2024-10-19",62,56.38,0.6452,8e-05,0.00022,TRUE,TRUE
"gear",36,"2024-10-21",29,27.644,0.6067,0.00054,0.00151,TRUE,TRUE
"gear",37,"2024-10-22",25,27.644,0.5025,0.00054,0.00151,TRUE,TRUE
"gear",38,"2024-10-23",35,27.644,0.7343,0.00054,0.00151,TRUE,TRUE
"gear",39,"2024-10-24",24,27.644,0.4745,0.00054,0.00151,TRUE,TRUE
"gear",40,"2024-10-25",10,27.644,0.0916,0.00054,0.00151,FALSE,TRUE
"gear",41,"2024-10-26",36,56.38,0.2874,8e-05,0.00022,TRUE,TRUE
"gear",42,"2024-10-27",18,56.38,0.0639,8e-05,0.00022,FALSE,TRUE
"gear",45,"2024-10-30",18,25.72,0.3429,0.00067,0.00187,TRUE,TRUE
"gear",46,"2024-10-31",12,25.72,0.1611,0.00067,0.00187,FALSE,TRUE
"gear",47,"2024-11-01",33,25.72,0.7421,0.00067,0.00187,TRUE,TRUE
"gear",48,"2024-11-02",79,52.532,0.8344,1e-04,0.00028,FALSE,TRUE
"gear",51,"2024-11-05",8,25.72,0.0686,0.00067,0.00187,FALSE,TRUE
"gear",52,"2024-11-06",17,25.72,0.3111,0.00067,0.00187,TRUE,TRUE
"gear",53,"2024-11-07",25,25.72,0.5556,0.00067,0.00187,TRUE,TRUE
