"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-12-02",1,1.53,0.511,0.38789,0.24614,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.53,0.708,0.38789,0.24614,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.53,0.9371,0.38789,0.24614,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.53,0.8258,0.38789,0.24614,FALSE,TRUE
"trailer",6,"2024-12-06",2,1.53,0.708,0.38789,0.24614,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.515,0.5597,0.27471,0.2095,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.53,0.511,0.38789,0.24614,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.53,0.1939,0.38789,0.24614,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.53,0.511,0.38789,0.24614,TRUE,TRUE
"trailer",13,"2024-12-13",0,1.53,0.1939,0.38789,0.24614,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.515,0.1374,0.27471,0.2095,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.515,0.5597,0.27471,0.2095,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.53,0.8957,0.38789,0.24614,FALSE,TRUE
"trailer",20,"2024-12-20",1,1.53,0.511,0.38789,0.24614,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.515,0.3795,0.27471,0.2095,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.515,0.3795,0.27471,0.2095,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.53,0.708,0.38789,0.24614,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.53,0.511,0.38789,0.24614,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.53,0.1939,0.38789,0.24614,FALSE,TRUE
"trailer",27,"2024-12-27",2,1.53,0.708,0.38789,0.24614,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.515,0.8437,0.27471,0.2095,FALSE,TRUE
"trailer",31,"2024-12-31",2,4.154,0.4188,0.19035,0.16262,TRUE,TRUE
"trailer",32,"2025-01-01",3,3.229,0.617,0.23362,0.18742,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.194,0.2252,0.45038,0.25471,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.194,0.2252,0.45038,0.25471,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.964,0.1648,0.32963,0.23035,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.194,0.2252,0.45038,0.25471,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.194,0.9341,0.45038,0.25471,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.194,0.5777,0.45038,0.25471,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.194,0.5777,0.45038,0.25471,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.964,0.4448,0.32963,0.23035,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.194,0.964,0.45038,0.25471,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.194,0.2252,0.45038,0.25471,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.194,0.8783,0.45038,0.25471,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.964,0.8439,0.32963,0.23035,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.194,0.5777,0.45038,0.25471,TRUE,TRUE
