"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-09-17",5,4.319,0.6787,0.1477,0.14792,TRUE,TRUE
"trailer",3,"2024-09-18",9,4.319,0.8771,0.1477,0.14792,FALSE,TRUE
"trailer",4,"2024-09-19",3,4.319,0.4877,0.1477,0.14792,TRUE,TRUE
"trailer",5,"2024-09-20",1,4.319,0.2217,0.1477,0.14792,FALSE,TRUE
"trailer",5,"2024-09-20",0,4.319,0.0738,0.1477,0.14792,FALSE,TRUE
"trailer",9,"2024-09-24",3,4.319,0.4877,0.1477,0.14792,TRUE,TRUE
"trailer",12,"2024-09-27",5,4.319,0.6787,0.1477,0.14792,TRUE,TRUE
"trailer",13,"2024-09-28",12,11.571,0.6426,0.05399,0.05752,TRUE,TRUE
"trailer",16,"2024-10-01",7,1.968,0.9631,0.29586,0.23916,FALSE,TRUE
"trailer",18,"2024-10-03",4,1.968,0.8494,0.29586,0.23916,FALSE,TRUE
"trailer",19,"2024-10-04",5,1.968,0.9062,0.29586,0.23916,FALSE,TRUE
"trailer",20,"2024-10-05",12,5.282,0.902,0.12032,0.12319,FALSE,TRUE
"trailer",23,"2024-10-08",0,1.968,0.1479,0.29586,0.23916,FALSE,TRUE
"trailer",24,"2024-10-09",3,1.968,0.759,0.29586,0.23916,FALSE,TRUE
"trailer",26,"2024-10-11",3,1.968,0.759,0.29586,0.23916,FALSE,TRUE
"trailer",27,"2024-10-12",9,5.282,0.8203,0.12032,0.12319,FALSE,TRUE
"trailer",28,"2024-10-13",7,5.282,0.7301,0.12032,0.12319,TRUE,TRUE
"trailer",30,"2024-10-15",2,1.968,0.6193,0.29586,0.23916,TRUE,TRUE
"trailer",31,"2024-10-16",2,1.968,0.6193,0.29586,0.23916,TRUE,TRUE
"trailer",32,"2024-10-17",2,1.968,0.6193,0.29586,0.23916,TRUE,TRUE
"trailer",33,"2024-10-18",1,1.968,0.4154,0.29586,0.23916,TRUE,TRUE
"trailer",34,"2024-10-19",0,5.282,0.0602,0.12032,0.12319,FALSE,TRUE
"trailer",36,"2024-10-21",1,1.968,0.4154,0.29586,0.23916,TRUE,TRUE
"trailer",37,"2024-10-22",0,1.968,0.1479,0.29586,0.23916,FALSE,TRUE
"trailer",38,"2024-10-23",0,1.968,0.1479,0.29586,0.23916,FALSE,TRUE
"trailer",39,"2024-10-24",2,1.968,0.6193,0.29586,0.23916,TRUE,TRUE
"trailer",40,"2024-10-25",0,1.968,0.1479,0.29586,0.23916,FALSE,TRUE
"trailer",41,"2024-10-26",1,5.282,0.1819,0.12032,0.12319,FALSE,TRUE
"trailer",45,"2024-10-30",1,1.968,0.4154,0.29586,0.23916,TRUE,TRUE
"trailer",47,"2024-11-01",2,0.809,0.8609,0.54631,0.2596,FALSE,TRUE
"trailer",51,"2024-11-05",0,0.809,0.2732,0.54631,0.2596,TRUE,TRUE
"trailer",52,"2024-11-06",1,0.809,0.6761,0.54631,0.2596,TRUE,TRUE
"trailer",53,"2024-11-07",4,0.809,0.9719,0.54631,0.2596,FALSE,TRUE
"trailer",54,"2024-11-08",1,0.809,0.6761,0.54631,0.2596,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.198,0.1488,0.29765,0.23008,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.809,0.2732,0.54631,0.2596,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.809,0.2732,0.54631,0.2596,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.809,0.2732,0.54631,0.2596,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.809,0.2732,0.54631,0.2596,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.809,0.2732,0.54631,0.2596,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.809,0.2732,0.54631,0.2596,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.809,0.2732,0.54631,0.2596,TRUE,TRUE
"trailer",72,"2024-11-26",1,0.809,0.6761,0.54631,0.2596,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.198,0.607,0.29765,0.23008,TRUE,TRUE
"osp",3,"2024-09-18",23,12.913,0.862,0.024,0.03394,FALSE,TRUE
"osp",4,"2024-09-19",11,12.224,0.5566,0.02593,0.03679,TRUE,TRUE
"osp",5,"2024-09-20",8,12.199,0.4099,0.02602,0.03699,TRUE,TRUE
"osp",6,"2024-09-21",53,34.142,0.8179,0.00662,0.00852,FALSE,TRUE
"osp",7,"2024-09-22",58,34.207,0.8513,0.00657,0.00843,FALSE,TRUE
"osp",11,"2024-09-26",8,12.247,0.4078,0.02601,0.03684,TRUE,TRUE
"osp",12,"2024-09-27",5,12.151,0.2445,0.02634,0.03741,FALSE,TRUE
"osp",13,"2024-09-28",12,32.16,0.1995,0.00708,0.00923,FALSE,TRUE
"osp",14,"2024-09-29",18,32.247,0.3342,0.00701,0.00915,TRUE,TRUE
"osp",15,"2024-09-30",18,12.581,0.7769,0.02489,0.03515,FALSE,TRUE
"osp",17,"2024-10-02",5,5.762,0.5453,0.07463,0.10221,TRUE,TRUE
"osp",20,"2024-10-05",31,16.014,0.8877,0.01794,0.02522,FALSE,TRUE
"osp",24,"2024-10-09",5,5.766,0.5459,0.07493,0.10248,TRUE,TRUE
"osp",26,"2024-10-11",3,5.675,0.3504,0.07618,0.10426,TRUE,TRUE
"osp",28,"2024-10-13",9,15.133,0.3708,0.01927,0.0274,TRUE,TRUE
"osp",29,"2024-10-14",4,5.687,0.4573,0.0764,0.10442,TRUE,TRUE
"osp",30,"2024-10-15",5,5.718,0.5503,0.07625,0.10375,TRUE,TRUE
"osp",34,"2024-10-19",0,14.774,0.0101,0.02014,0.02881,FALSE,FALSE
"catch",2,"2024-09-17",0,6.656,0.1294,0.25887,0.13397,FALSE,TRUE
"catch",6,"2024-09-21",6,5.096,0.76,0.3018,0.15203,FALSE,TRUE
"catch",12,"2024-09-27",0,4.437,0.159,0.31793,0.15719,FALSE,TRUE
"catch",18,"2024-10-03",6,7.612,0.6265,0.21647,0.11641,TRUE,TRUE
"catch",20,"2024-10-05",15,9.051,0.8247,0.20754,0.11103,FALSE,TRUE
"catch",26,"2024-10-11",6,2.537,0.8799,0.38247,0.18459,FALSE,TRUE
"catch",27,"2024-10-12",0,12.068,0.089,0.17791,0.09525,FALSE,TRUE
"catch",27,"2024-10-12",0,9.051,0.1038,0.20754,0.11103,FALSE,TRUE
"catch",28,"2024-10-13",8,9.051,0.6733,0.20754,0.11103,TRUE,TRUE
"catch",32,"2024-10-17",1,5.075,0.3398,0.2688,0.14201,TRUE,TRUE
"catch",32,"2024-10-17",4,10.15,0.4543,0.18541,0.09982,TRUE,TRUE
"catch",32,"2024-10-17",4,5.075,0.6266,0.2688,0.14201,TRUE,TRUE
"catch",39,"2024-10-24",12,7.612,0.8052,0.21647,0.11641,FALSE,TRUE
"catch",45,"2024-10-30",12,10.15,0.7346,0.18541,0.09982,TRUE,TRUE
"catch",52,"2024-11-06",0,11.227,0.0909,0.18181,0.09761,FALSE,TRUE
"catch",53,"2024-11-07",24,14.034,0.8326,0.16132,0.08627,FALSE,TRUE
"catch",54,"2024-11-08",6,5.614,0.7167,0.26331,0.13876,TRUE,TRUE
"catch",54,"2024-11-08",6,5.614,0.7167,0.26331,0.13876,TRUE,TRUE
