"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",1770.252,24.1472297753511,1748.54037206316,519,978,1372.5,2039.25,5253.275,5243.44478327063,1.00067671376531
"C_expected_sum",1769.92475550729,24.1682364082615,1749.29680836889,522.061567234302,979.282724729976,1372.14518993991,2035.42946345555,5268.58579628728,5238.86354430793,1.00068199507715
"E_sum",581.282578752895,3.11004986804538,211.034286371695,289.064477860038,436.864063671385,540.821892420277,679.425653195609,1111.12317804619,4604.38186425724,0.999495776500178
"B1",0.976075275407818,0.00279277522791155,0.251778515247635,0.481648604655145,0.81157015347885,0.979924833496223,1.14152027134806,1.47265685958432,8127.65703168732,1.00042798091579
"B2",-0.00239276576472229,0.0100760732452876,1.00211868806307,-1.93288303929064,-0.683454066189484,-0.00641224945351571,0.694220288259489,1.98127617789682,9891.35276237037,0.999950541419454
"B1_C_out",0.0979957534341494,0.00655367991226914,0.600776731020565,-1.05965623135272,-0.311252749272931,0.0879265672721821,0.485284573475403,1.2868621315179,8403.41389475156,0.999529727859599
"B2_C_out",-0.00358032726011574,0.0103591863020234,1.00997145913387,-1.99709093044338,-0.65284974918775,-0.0113285080221212,0.653149731115201,2.00847806631748,9505.32378802598,1.00008737969811
"f_crab_out[1]",0.173905873827898,0.0012070009102404,0.071231926942331,0.059417950189424,0.120704362835959,0.165773293780107,0.220207118091896,0.330850934248384,3482.84534841142,0.999616327145567
"f_crab_out[2]",0.341269279440611,0.00100538038166535,0.0728346521352631,0.212319676813869,0.28906352955152,0.337380339422604,0.389057561592136,0.492638104427002,5248.25934567608,0.999634687856709
"f_crab_out[3]",0.471038520820059,0.00211158892217959,0.150002354935531,0.216778888461926,0.358354954722646,0.459736044323512,0.573887425511736,0.783552688742517,5046.35041814246,0.999737872160895
"sigma_f_out",1.13810988056989,0.0124861962316239,0.70158066770169,0.135319636567918,0.628022553986846,1.02527776184726,1.50567905570333,2.81689051737001,3157.14780892287,1.00010472639154
"cfi_kappa_out",26.2249274349327,0.30221350724352,21.9593290667127,5.46172292585336,12.2748149064269,19.7159336978473,32.6596757788772,84.0814134198578,5279.71392760823,0.999450939220073
"combo_c_out[1]",0.623853606545172,0.00289082690291544,0.195678379017247,0.249130583805746,0.477876256595666,0.626102570145423,0.773342405524469,0.963994707641991,4581.85676688911,1.00019078997368
"combo_c_out[2]",0.417738563713563,0.00157025460011377,0.123085926421448,0.189717156144638,0.329714344580466,0.411596432272427,0.499259535374028,0.668284115754954,6144.35993787169,1.00046481384076
"combo_c_out[3]",0.159484338442217,0.00227827222689368,0.147703817735368,0.000321576317345227,0.0356280785995852,0.117017019771207,0.250562411386969,0.515398124685945,4203.12406709489,1.00107507509636
"sigma_c_out",1.53519301223521,0.0138002474400073,0.911128672976886,0.141602717792926,0.844195735191049,1.42229167520108,2.09749090655734,3.59270214714097,4358.98807720952,1.00045223107439
"cfc_kappa_out",27.5826234632777,0.322595444682924,23.8374017368834,4.83620342136105,12.445103242984,20.7448376652225,34.9879934241729,89.9803145537885,5460.10972927773,1.00061234672705
