"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.576923076923077,0.980769230769231,0.517073169159775,0.267439441030673,52,52
"catch",0.434713375796178,0.982484076433121,0.505252946572365,0.290454216125511,628,628
