"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.569131832797428,0.958199356913183,0.506431626030555,0.269007288382503,311,311
"catch",0.456692913385827,0.980617807389461,0.496919750651,0.275623223166457,1651,1651
