"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1500,5,0.981707692309115,9.56933333333333,10,864.234666666667,0.00580322103250231,0.958080614181671,FALSE
2,1500,11,0.981104294497694,9.94466666666667,10,1007.35466666667,0.0052351377515419,0.908644389490457,FALSE
3,1500,25,0.969108919075432,8.97333333333333,9,507.686,0.00875968211424816,0.927997125978339,FALSE
4,1500,9,0.977052759890177,8.992,9,510.095333333333,0.00724475995319399,0.945559607001117,FALSE
