"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,11,0.980209618283848,8.9904,9,509.8544,0.00777057762851279,0.983880259573726,FALSE
2,2500,16,0.989665940025974,9.9908,10,1020.678,0.00525765300026154,0.916704706968705,FALSE
3,2500,16,0.98504727338647,8.988,9,509.542,0.00655298517652098,0.953817294551081,FALSE
4,2500,33,0.974164413405569,8.9744,9,507.3172,0.00899678173969127,0.926051697063875,FALSE
