"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.255), 0.300)",1.31284760747008,0.402884426312373,1.31238750890669,0.401604514517789,1.25526505665652,0.695266791691924,2.23429019324458,0.003,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.730506438674195,0.157782557735036,0.756984303865509,0.352524808742895,0.951703282633056,0.647,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.0712894469257372,0.403856894475648,-0.0942643342697868,-0.765286882404578,0.740085673950362,0.097,TRUE
"B1","normal(0, 1.0)",0,1,0.488185794520782,0.123456782026146,0.487337312045111,0.248508727312208,0.730275767676821,0.877,FALSE
"B2","normal(0, 1.0)",0,1,0.484189284225567,0.278294841483142,0.481220385109151,-0.0513500367832844,1.04426008975258,0.722,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.64488794339324,1.25976577787032,2.67307983257128,0.013262728696355,5.11982106616633,0.37,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.629014725188255,1.12709281223624,0.87818013849889,-2.27543000403275,2.41806527099708,0.436,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.936059235417476,0.27611973754022,0.879997150806861,0.55124715053327,1.61249365087428,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.377097255775371,0.180746837002179,0.358105067840858,0.0755959635115036,0.793004855412138,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.930622212409822,0.0610367255058025,0.928156442692646,0.817386246552061,1.05598038809984,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.799822748874601,0.0655676516165304,0.796385417777267,0.679899937107441,0.937180855691808,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.20931893262995,1.59517414382008,0.735423935996046,0.0312443771206859,5.38428586718402,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.376295647185,1.95551757465091,0.79133536369808,0.0363219565013948,6.5948507605888,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.103383383785005,0.186188129587705,-0.106149329172496,-0.461462109993024,0.270207100251095,0.814,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.56282352674775,0.163719757024848,3.56127727056456,3.25372930912093,3.89323373086146,0.932,FALSE
"tau_bar[1]","lognormal(log(3.030), 0.500)",3.43343981279248,1.82981861562897,2.97714150214609,0.358573971739281,2.95634156848318,2.32773532542346,3.74698743039779,0.804,FALSE
"sigma_f[1]","half-normal(0, 1.50)",1.1968268412043,0.90421541248363,0.701439293234607,0.299035137862091,0.644419360752611,0.300905956602895,1.44309361505271,0.669,FALSE
"cfi_kappa[1]","lognormal(log(20.0), 0.75)",26.4956951745773,23.0231378570145,28.201963955658,22.0747266285527,21.9580974561577,7.0942780277721,84.7089748250812,0.041,TRUE
"sigma_c[1]","half-normal(0, 1.50)",1.1968268412043,0.90421541248363,1.12552554035294,0.511149436268476,1.03223198887479,0.416536031512439,2.33505303669221,0.435,TRUE
"cfc_kappa[1]","lognormal(log(20.0), 0.75)",26.4956951745773,23.0231378570145,18.0583819564469,17.2663786701452,12.845843415439,2.73598947548394,65.5386219082779,0.25,TRUE
