"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-09-16,"turnover (trips per present group per day)",3.03,0.5,5.8945479278602,2.84388051605503,1.63152856401036,5.00341109182979
2024-09-17,"turnover (trips per present group per day)",3.03,0.5,5.89323916519995,2.85966054123966,1.62559278107065,5.03265892518064
2024-09-18,"turnover (trips per present group per day)",3.03,0.5,5.89187053041915,2.97435421309094,1.67405951849546,5.1482691843345
2024-09-19,"turnover (trips per present group per day)",3.03,0.5,5.89044206536947,2.84186271957186,1.62364496512689,4.94698660785508
2024-09-20,"turnover (trips per present group per day)",3.03,0.5,5.88895381372526,2.81755063786127,1.61379723302273,4.93069381565214
2024-09-21,"turnover (trips per present group per day)",3.03,0.5,5.65872882433109,2.95308947112278,1.70712560520621,5.15369280880929
2024-09-22,"turnover (trips per present group per day)",3.03,0.5,5.6571835831179,2.96900198961426,1.70120529307484,5.18952969787123
2024-09-23,"turnover (trips per present group per day)",3.03,0.5,5.88413080326082,2.86835866846751,1.63287301799844,5.00114205665234
2024-09-24,"turnover (trips per present group per day)",3.03,0.5,5.88240387835461,2.84801948733117,1.60736959750843,5.09101439460614
2024-09-25,"turnover (trips per present group per day)",3.03,0.5,5.88061741248391,2.85653177473436,1.63272239754602,4.97652521078732
2024-09-26,"turnover (trips per present group per day)",3.03,0.5,5.87877146020889,2.81151241440463,1.60343047167455,4.9152593532994
2024-09-27,"turnover (trips per present group per day)",3.03,0.5,5.87686607789484,2.77881645094149,1.61020219262302,4.9136317818942
2024-09-28,"turnover (trips per present group per day)",3.03,0.5,5.64671002330089,2.77061870467419,1.58551360114558,4.90386624336624
2024-09-29,"turnover (trips per present group per day)",3.03,0.5,5.64476457542878,2.78953189879313,1.60999489868863,4.92791664348967
2024-09-30,"turnover (trips per present group per day)",3.03,0.5,5.87079394138747,2.92092019441787,1.67660986293636,5.10756357281382
2024-10-01,"turnover (trips per present group per day)",3.03,0.5,5.86865143857043,2.84054831892235,1.63946801012181,5.07175879273642
2024-10-02,"turnover (trips per present group per day)",3.03,0.5,5.86644981451408,2.84842564819208,1.63915995326035,5.01202037017539
2024-10-03,"turnover (trips per present group per day)",3.03,0.5,5.86418913635106,2.85542041590986,1.60807394191186,5.01440753363703
2024-10-04,"turnover (trips per present group per day)",3.03,0.5,5.86186947299709,2.84496195569061,1.63068359097091,5.01982403764176
2024-10-05,"turnover (trips per present group per day)",3.03,0.5,5.63189816236431,3.00266903583908,1.75826133367224,5.10739102750566
2024-10-06,"turnover (trips per present group per day)",3.03,0.5,5.62955541608261,2.84984717065768,1.64216488311473,4.9963124025184
2024-10-07,"turnover (trips per present group per day)",3.03,0.5,5.85455728761997,2.85978758272482,1.63313880582871,5.00112609072778
2024-10-08,"turnover (trips per present group per day)",3.03,0.5,5.85200240819806,2.84959755966761,1.61729934307573,5.07986422184764
2024-10-09,"turnover (trips per present group per day)",3.03,0.5,5.84938891478535,2.83982768857373,1.64736507101473,4.98183261907222
2024-10-10,"turnover (trips per present group per day)",3.03,0.5,5.84671688691974,2.84276399974443,1.62248786394748,4.95034894294017
2024-10-11,"turnover (trips per present group per day)",3.03,0.5,5.84398640589592,2.81693301887413,1.6354136228852,4.98319074287434
2024-10-12,"turnover (trips per present group per day)",3.03,0.5,5.6143153668708,2.85924353673676,1.6199490067512,5.00027150996921
2024-10-13,"turnover (trips per present group per day)",3.03,0.5,5.61157881811137,2.82458211281258,1.59268765497691,4.92484253844447
2024-10-14,"turnover (trips per present group per day)",3.03,0.5,5.8354450830862,2.82492210414021,1.60158971363578,4.99905523964314
2024-10-15,"turnover (trips per present group per day)",3.03,0.5,5.83248163736539,2.83849560855954,1.64322075311983,4.98707531337973
2024-10-16,"turnover (trips per present group per day)",3.03,0.5,5.8294601711638,2.84977040899868,1.62093823627959,5.02114388075881
2024-10-17,"turnover (trips per present group per day)",3.03,0.5,5.82638077622705,2.85967279651076,1.61237927519936,5.05476933710218
2024-10-18,"turnover (trips per present group per day)",3.03,0.5,5.82324354602681,2.85512116071104,1.62588949758109,5.03646509891743
2024-10-19,"turnover (trips per present group per day)",3.03,0.5,5.5939878506879,2.74392813046545,1.56357612579004,4.85014262728576
2024-10-20,"turnover (trips per present group per day)",3.03,0.5,5.59086157437209,2.86546174483739,1.61955552519789,5.07767900828771
2024-10-21,"turnover (trips per present group per day)",3.03,0.5,5.81348580435327,2.86233417955927,1.62989329724464,5.05430125464442
2024-10-22,"turnover (trips per present group per day)",3.03,0.5,5.81011820217015,2.85806517623549,1.61415794412915,5.07892845032979
2024-10-23,"turnover (trips per present group per day)",3.03,0.5,5.80669325780461,2.85402388885109,1.61592484261787,5.04881638808738
2024-10-24,"turnover (trips per present group per day)",3.03,0.5,5.80321107498252,2.85476188352404,1.64179724953102,5.11317090101327
2024-10-25,"turnover (trips per present group per day)",3.03,0.5,5.79967175912092,2.84017707655373,1.61312077678912,5.02745323231087
