"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.687179487179487,0.984615384615385,0.494884615384615,0.267055529949347,195,195
"catch",0.603053435114504,0.969465648854962,0.510734732824427,0.274920830834367,131,131
