"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-12-02",6,-2.6924,0.0877,-0.007,-2.7001
"catch",2,3,"2024-12-03",11,-3.2872,0.1006,-0.029,-3.2974
"catch",3,3,"2024-12-03",18,-3.7171,0.0991,-0.014,-3.7269
"catch",4,3,"2024-12-03",12,-3.331,0.096,-0.014,-3.3402
"catch",5,3,"2024-12-03",30,-4.9819,0.331,0.199,-5.0924
"catch",6,4,"2024-12-04",18,-3.7171,0.0991,-0.014,-3.7269
"catch",7,4,"2024-12-04",24,-3.9316,0.0908,0.042,-3.9399
"catch",8,4,"2024-12-04",18,-3.7171,0.0991,-0.014,-3.7269
"catch",9,4,"2024-12-04",12,-3.331,0.096,-0.014,-3.3402
"catch",10,4,"2024-12-04",6,-2.6924,0.0877,-0.007,-2.7001
"catch",11,4,"2024-12-04",18,-3.6645,0.0907,0.085,-3.6727
"catch",12,4,"2024-12-04",18,-3.6645,0.0907,0.085,-3.6727
"catch",13,5,"2024-12-05",18,-3.7171,0.0991,-0.014,-3.7269
"catch",14,5,"2024-12-05",12,-3.331,0.096,-0.014,-3.3402
"catch",15,6,"2024-12-06",11,-3.276,0.0976,0.062,-3.2855
"catch",16,6,"2024-12-06",18,-3.7077,0.0964,0.108,-3.717
"catch",17,6,"2024-12-06",18,-4.2918,0.2612,0.2,-4.3603
"catch",18,6,"2024-12-06",24,-3.9629,0.0998,-0.122,-3.9729
"catch",19,7,"2024-12-07",24,-4.0853,0.1361,0.003,-4.1039
"catch",20,10,"2024-12-10",1,-2.6287,0.2225,0.085,-2.6783
"catch",21,11,"2024-12-11",12,-3.396,0.1225,0.125,-3.411
"catch",22,12,"2024-12-12",24,-3.9316,0.0908,0.042,-3.9399
"catch",23,12,"2024-12-12",18,-4.2531,0.2569,0.148,-4.3194
"catch",24,13,"2024-12-13",9,-3.0153,0.0857,-0.124,-3.0227
"catch",25,18,"2024-12-18",0,-3.9054,0.4759,0.193,-4.1329
"catch",26,18,"2024-12-18",18,-3.7171,0.0991,-0.014,-3.7269
"catch",27,18,"2024-12-18",12,-3.331,0.096,-0.014,-3.3402
"catch",28,20,"2024-12-20",24,-4.0853,0.1361,0.003,-4.1039
"catch",29,21,"2024-12-21",24,-4.0853,0.1361,0.003,-4.1039
"catch",30,22,"2024-12-22",5,-2.5987,0.0941,0.075,-2.6075
"catch",31,27,"2024-12-27",12,-3.3219,0.0933,0.109,-3.3306
"catch",32,28,"2024-12-28",18,-3.6605,0.0891,0.086,-3.6685
"catch",33,28,"2024-12-28",24,-5.2204,0.4275,0.267,-5.4047
"catch",34,28,"2024-12-28",12,-3.5581,0.122,0.056,-3.573
"catch",35,28,"2024-12-28",40,-5.3338,0.3486,0.287,-5.4563
"catch",36,28,"2024-12-28",20,-3.8015,0.1029,-0.094,-3.8121
"catch",37,31,"2024-12-31",16,-3.5421,0.0876,0.044,-3.5497
"catch",38,31,"2024-12-31",18,-3.668,0.0926,-0.118,-3.6766
"catch",39,31,"2024-12-31",0,-3.4591,0.4141,0.017,-3.6311
"catch",40,31,"2024-12-31",24,-3.9458,0.0921,0.092,-3.9543
"catch",41,32,"2025-01-01",24,-3.9401,0.0951,0.015,-3.9491
"catch",42,33,"2025-01-02",24,-5.2083,0.4283,0.179,-5.3924
"catch",43,33,"2025-01-02",12,-3.3241,0.0931,0.026,-3.3328
"catch",44,34,"2025-01-03",48,-4.9269,0.2323,0.101,-4.9813
"catch",45,38,"2025-01-07",10,-3.1217,0.0862,-0.058,-3.1291
"catch",46,38,"2025-01-07",12,-3.3241,0.0931,0.026,-3.3328
"catch",47,38,"2025-01-07",20,-4.5894,0.3162,0.113,-4.6898
"catch",48,38,"2025-01-07",0,-2.9021,0.3447,0.161,-3.0211
"catch",49,39,"2025-01-08",12,-3.3241,0.0931,0.026,-3.3328
"catch",50,39,"2025-01-08",18,-3.7101,0.0962,0.025,-3.7193
"catch",51,39,"2025-01-08",6,-2.6861,0.0849,0.032,-2.6933
"catch",52,39,"2025-01-08",24,-3.9621,0.101,0.102,-3.9723
"catch",53,45,"2025-01-14",24,-3.9474,0.0919,-0.066,-3.9558
"catch",54,45,"2025-01-14",9,-3.0151,0.0865,0.063,-3.0226
"catch",55,45,"2025-01-14",6,-3.1485,0.1451,-0.109,-3.1696
"catch",56,48,"2025-01-17",6,-3.1259,0.1708,0.184,-3.1551
