"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,50.383,0.8281,FALSE,TRUE
"gear",3,"2024-12-03",27,23.431,0.6692,TRUE,TRUE
"gear",4,"2024-12-04",30,23.431,0.7334,TRUE,TRUE
"gear",5,"2024-12-05",20,23.431,0.478,TRUE,TRUE
"gear",6,"2024-12-06",25,50.383,0.1933,FALSE,TRUE
"gear",7,"2024-12-07",31,50.383,0.2863,TRUE,TRUE
"gear",10,"2024-12-10",23,23.431,0.5667,TRUE,TRUE
"gear",11,"2024-12-11",20,23.431,0.478,TRUE,TRUE
"gear",12,"2024-12-12",39,23.431,0.8676,FALSE,TRUE
"gear",13,"2024-12-13",22,50.383,0.1503,FALSE,TRUE
"gear",14,"2024-12-14",37,50.383,0.3821,TRUE,TRUE
"gear",15,"2024-12-15",33,50.383,0.3182,TRUE,TRUE
"gear",18,"2024-12-18",32,23.431,0.7704,FALSE,TRUE
"gear",20,"2024-12-20",22,50.383,0.1503,FALSE,TRUE
"gear",21,"2024-12-21",20,50.383,0.1237,FALSE,TRUE
"gear",22,"2024-12-22",19,50.383,0.1111,FALSE,TRUE
"gear",23,"2024-12-23",29,23.431,0.7132,TRUE,TRUE
"gear",24,"2024-12-24",31,23.431,0.7525,FALSE,TRUE
"gear",26,"2024-12-26",33,23.431,0.7872,FALSE,TRUE
"gear",27,"2024-12-27",50,50.383,0.5741,TRUE,TRUE
"gear",28,"2024-12-28",58,50.383,0.6717,TRUE,TRUE
"gear",31,"2024-12-31",96,74.983,0.7404,TRUE,TRUE
"gear",32,"2025-01-01",55,77.842,0.3753,TRUE,TRUE
"gear",33,"2025-01-02",28,24.268,0.6699,TRUE,TRUE
"gear",34,"2025-01-03",55,52.185,0.6137,TRUE,TRUE
"gear",35,"2025-01-04",39,52.185,0.3919,TRUE,TRUE
"gear",38,"2025-01-07",19,24.268,0.4249,TRUE,TRUE
"gear",39,"2025-01-08",29,24.268,0.6918,TRUE,TRUE
"gear",40,"2025-01-09",35,24.268,0.8001,FALSE,TRUE
"gear",41,"2025-01-10",34,52.185,0.3149,TRUE,TRUE
"gear",42,"2025-01-11",149,52.185,0.9898,FALSE,FALSE
"gear",45,"2025-01-14",50,24.268,0.9396,FALSE,TRUE
"gear",47,"2025-01-16",16,24.268,0.3293,TRUE,TRUE
"gear",48,"2025-01-17",47,52.185,0.5094,TRUE,TRUE
"gear",49,"2025-01-18",62,52.185,0.6917,TRUE,TRUE
