"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.37159378342749,0.43179521484956,1.31303167479152,0.715250354788923,2.40535390509945,-0.035,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.657659067212555,0.191886041657788,0.691886943712134,0.204019152211887,0.932883456965306,0.571,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.133434281635109,0.391690214077221,-0.168940051889282,-0.779744978535216,0.671953551776692,0.124,TRUE
"B1","normal(0, 1.0)",0,1,0.266990215584066,0.164010636954728,0.267561208837687,-0.0531030662916455,0.587766104453421,0.836,FALSE
"B2","normal(0, 1.0)",0,1,0.522124616470503,0.381711875315257,0.507606910087329,-0.196891388110441,1.2981903565384,0.618,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.75809099653443,0.91059850035778,2.76582131796522,0.856820296855193,4.6019316969545,0.545,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,1.05574056866528,0.220614066432204,1.06759973070811,0.587999878465209,1.44778120048088,0.89,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,1.08579703750827,0.332139401660579,1.02733646139685,0.613600639815722,1.86478960328279,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.433901328218628,0.195679423877332,0.403041144260232,0.128669685179423,0.906687777414877,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.930955808757255,0.0605113025584332,0.930247714620992,0.818440566551128,1.05461872633062,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.771593073271878,0.0656574485079178,0.768308635282955,0.65296599551989,0.913102419704145,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,8.90031363367648,46.7382534130338,1.99004371012076,0.0666451892977943,51.1040200697266,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,12.9032351590087,135.650137548281,1.97257075134797,0.0757640062562359,54.6428694756937,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0237688140920289,0.152595827157325,-0.0241360223021843,-0.330879355553887,0.280264792391074,0.847,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.54956058860609,0.164093870269083,3.54738924439811,3.23318511974389,3.87788737738805,0.932,FALSE
