"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,0.429861121845384,-0.0620192429966744,0.945265854708378,0.489551850040343,0.0854634561358714,0.90047691246502
2,"2024-12-02","2024-12-02",1,0.160050273882823,-0.923564586235007,1.24874170831314,0.466866355868011,-0.0610899475494821,0.982217075151693
3,"2024-12-03","2024-12-03",1,-0.0144252033762787,-0.561625662069053,0.56939253535251,0.514114630030938,0.0632450333360843,0.988661520130104
4,"2024-12-04","2024-12-04",1,0.0242813858859696,-0.519400432705611,0.577305538714923,0.528898237639447,0.0976539151236035,0.980580178553083
5,"2024-12-05","2024-12-05",1,-0.293608094142223,-0.879598882083762,0.294659708915286,0.451853561791096,-0.0123960534682427,0.924102764137641
6,"2024-12-06","2024-12-06",1,-0.450852190413633,-0.995714092915184,0.110687753919274,0.577102175515677,0.140837700168513,1.03948890228429
7,"2024-12-07","2024-12-07",1,-0.36452339097378,-0.910896315227187,0.199912650219123,0.477764118509257,-0.0676241534976577,1.01968597947326
8,"2024-12-08","2024-12-08",1,-0.194634494257702,-1.36405644364364,1.00092871463909,0.413358174129693,-0.239392838819528,1.01302772766618
9,"2024-12-09","2024-12-09",1,-0.153475405283372,-1.3209952298955,1.0355125940041,0.359365472168512,-0.295720636805719,0.958534949903525
10,"2024-12-10","2024-12-10",1,-0.190458271235673,-0.765713204058749,0.399720100414142,0.318707388359847,-0.237648318115189,0.858332749558547
11,"2024-12-11","2024-12-11",1,-0.245028409688316,-0.830296389736455,0.333520822816882,0.449579163100705,-0.0371160646552991,0.941718487775887
12,"2024-12-12","2024-12-12",1,0.187570038681413,-0.338685042830595,0.725035607954657,0.562153376691399,0.124769902373828,1.02356567434504
13,"2024-12-13","2024-12-13",1,-0.549881016377449,-1.11504622618675,0.0356102261298306,0.667919338402475,0.215990421241497,1.1471668434495
14,"2024-12-14","2024-12-14",1,-0.252643243004172,-0.78207764493207,0.280778498869376,0.691931144837601,0.218825754432241,1.19684931026739
15,"2024-12-15","2024-12-15",1,-0.297662569262202,-0.830418005184614,0.267011705211777,0.495703747270493,-0.102993713421616,1.05174935199426
16,"2024-12-16","2024-12-16",1,-0.113585650480792,-1.25904259946228,1.04644818383028,0.51416573564041,-0.144524165706602,1.14373761634701
17,"2024-12-17","2024-12-17",1,-0.00424111433128205,-1.14529379813887,1.13502874349291,0.538425297960727,-0.0778447143227593,1.16656494454812
18,"2024-12-18","2024-12-18",1,0.0822402199757558,-0.479960886027573,0.64079860269769,0.589123647934569,0.0712548395239818,1.15654529532667
19,"2024-12-19","2024-12-19",1,-0.219006842281058,-1.2930524668584,0.863916820220821,0.521341557486513,-0.0407211046388342,1.11121385633755
20,"2024-12-20","2024-12-20",1,-0.647199067654742,-1.22851098116601,-0.0466507473607459,0.474645175198746,-0.0205266931815986,1.0002547756482
21,"2024-12-21","2024-12-21",1,-0.757064881148431,-1.34060677122931,-0.174746310806657,0.332952494112126,-0.178094366173607,0.844059204578478
22,"2024-12-22","2024-12-22",1,-0.728736572780192,-1.33578412611577,-0.138328671071231,0.196852412511783,-0.358447582333058,0.716382086451131
23,"2024-12-23","2024-12-23",1,-0.0400297799007714,-0.580670098339628,0.518669622012505,0.164737787305567,-0.360829824495063,0.682301648521433
24,"2024-12-24","2024-12-24",1,0.0834443540311633,-0.476900322436103,0.648447208239777,0.179201843459491,-0.352443594556988,0.710206567913994
25,"2024-12-25","2024-12-25",1,0.080410695072525,-0.996765369985636,1.18511553113906,0.219836015670186,-0.370374498617804,0.795519605829103
26,"2024-12-26","2024-12-26",1,0.136940697582716,-0.378380602434947,0.686373781064524,0.266718500221274,-0.235372087474199,0.78208795280133
27,"2024-12-27","2024-12-27",1,0.086843177308206,-0.420259268690864,0.624933409204731,0.329102177445418,-0.0954642670638114,0.765074410568568
28,"2024-12-28","2024-12-28",1,0.193897607591933,-0.306783468269631,0.724613809251376,0.247318303024271,-0.237834570055416,0.732779261272009
29,"2024-12-29","2024-12-29",1,0.111661535437647,-1.05736173297639,1.23307398977105,0.287211383213545,-0.303398086924843,0.849673738526246
30,"2024-12-30","2024-12-30",1,0.111365248087304,-1.0680818318049,1.32091653434876,0.339295875391934,-0.204325940275182,0.891001715041618
31,"2024-12-31","2024-12-31",1,0.15709906725276,-0.513404872831058,0.853246708410548,0.405028698238651,0.0271556708025527,0.789854589605569
32,"2025-01-01","2025-01-01",1,-0.260978406602532,-0.963389964694875,0.46077232054437,0.289964189659071,-0.14561595906071,0.73069074831399
33,"2025-01-02","2025-01-02",1,-0.0147713731099028,-0.566317404069439,0.554818920958875,0.10577116436827,-0.38599919191289,0.577078082149267
34,"2025-01-03","2025-01-03",1,0.12174616233416,-0.362694903339959,0.642031483119018,0.0989489847620761,-0.381612644831204,0.590708285530123
35,"2025-01-04","2025-01-04",1,-0.134393117303265,-0.658135862612321,0.412195813728194,-0.0818837673162008,-0.63579273096919,0.464284117779448
36,"2025-01-05","2025-01-05",1,-0.107321428776733,-1.29277273189615,1.04975573917373,-0.158845059754187,-0.791348847404793,0.468047313640075
37,"2025-01-06","2025-01-06",1,-0.15672965484803,-1.34549787767452,0.986845014941493,-0.245549857761798,-0.915211640854464,0.396852415152525
38,"2025-01-07","2025-01-07",1,-0.298156725724975,-0.888629983074135,0.298763964114919,-0.344672384589021,-1.00116175118198,0.255222825726613
39,"2025-01-08","2025-01-08",1,0.0122241596771709,-0.526055805550071,0.567314697890411,-0.311774970104554,-0.884413715141666,0.265015983847371
40,"2025-01-09","2025-01-09",1,0.165163550932829,-0.351975332232416,0.695941928095044,-0.274501416796601,-0.788144786518093,0.284358757465944
41,"2025-01-10","2025-01-10",1,-0.124444892801989,-0.659838966904934,0.425940167396233,-0.33272206612875,-0.803429568202352,0.153612733738144
42,"2025-01-11","2025-01-11",1,0.99744047437323,0.543724603142185,1.47733476851715,-0.532666417909902,-0.921523308453577,-0.146295293641215
43,"2025-01-12","2025-01-12",1,0.537097650176059,-0.620050842549731,1.67958033381081,-0.446398378991353,-0.99000820611636,0.0976328295064574
44,"2025-01-13","2025-01-13",1,0.389556416517524,-0.763413443780894,1.56837659555814,-0.375000586053207,-0.952478181715025,0.21679251005381
45,"2025-01-14","2025-01-14",1,0.499584671196389,-0.00977670149516291,1.03601338684765,-0.31520178800207,-0.810516023202207,0.188336007201036
46,"2025-01-15","2025-01-15",1,0.0463346579181213,-1.05481655240323,1.15253209971596,-0.281995260949675,-0.859748570990152,0.332866739168297
47,"2025-01-16","2025-01-16",1,-0.38793448082164,-0.98668707698286,0.200273312829724,-0.248435222397808,-0.790676272808029,0.325226141037312
48,"2025-01-17","2025-01-17",1,-0.00410430205103451,-0.521232719909017,0.530841083191082,-0.218890526272594,-0.720003727582034,0.286017095164758
49,"2025-01-18","2025-01-18",1,0.233692385047496,-0.260174172068777,0.755135879507403,-0.124478008968921,-0.614961536494735,0.362450423583798
50,"2025-01-19","2025-01-19",1,0.0121986912745418,-1.14726612657025,1.15559611287751,-0.21456920697457,-0.81202798099119,0.420520877238115
51,"2025-01-20","2025-01-20",1,-0.203217004970708,-1.35688742545899,0.973285304422156,-0.301764942628275,-0.934309273305655,0.383709052924704
52,"2025-01-21","2025-01-21",1,-0.531522129144089,-1.15441504813882,0.100455805254658,-0.401438369658625,-1.02988854572125,0.2295134819732
53,"2025-01-22","2025-01-22",1,-0.914919840610742,-1.56302057729472,-0.275570880529018,-0.510402639232326,-1.10333108907715,0.0848961423886015
54,"2025-01-23","2025-01-23",1,-0.63487456737216,-1.24457025888636,-0.0221543241140869,-0.595689625633693,-1.20911882510746,-0.00791338986803764
55,"2025-01-24","2025-01-24",1,-1.10551327148792,-1.78300051945401,-0.451655820953028,-0.530188313390771,-1.13185717711034,0.0708309194859652
56,"2025-01-25","2025-01-25",1,0.229524446100265,-0.258150600844452,0.749700512887819,-0.485617228317392,-1.00934627810687,0.030732471518925
57,"2025-01-26","2025-01-26",1,0.116861929239553,-1.03059503563428,1.28811624381645,-0.448089156165154,-1.0637595198892,0.184281273042051
58,"2025-01-27","2025-01-27",1,0.0607984526666302,-1.18453070979221,1.33196316130469,-0.421976065788466,-1.06607971457462,0.262454245408085
59,"2025-01-28","2025-01-28",1,0.0609226977423079,-1.11432665055454,1.24005081603548,-0.412353135493642,-1.0371241680706,0.224772776147806
60,"2025-01-29","2025-01-29",1,0.0941235400895737,-0.455944605046926,0.638755010096958,-0.42216764289932,-0.962184246636092,0.112659401491158
61,"2025-01-30","2025-01-30",1,-0.194206904196465,-0.748737406631881,0.380572381705585,-0.340136741794555,-0.870155655542533,0.193892363819042
62,"2025-01-31","2025-01-31",1,-0.856702031758712,-1.47425034123558,-0.241667486852379,-0.3194238495587,-0.90457141158915,0.294002065663974
63,"2025-02-01","2025-02-01",1,-0.0640886314183358,-0.579705333358363,0.469957996570517,-0.359231075238339,-0.997270739841081,0.299349243659169
64,"2025-02-02","2025-02-02",1,-0.182564392027955,-1.3571041162834,0.998493159152023,-0.36119364325671,-1.07089762490398,0.363182203395036
65,"2025-02-03","2025-02-03",1,-0.377701693681334,-1.70368688656616,0.899443483533735,-0.374914556120657,-1.11149776381467,0.377551420610547
66,"2025-02-04","2025-02-04",1,-0.806114982951598,-2.05657330589974,0.472392228576602,-0.400812973833605,-1.14499447578107,0.330454887531939
67,"2025-02-05","2025-02-05",1,-1.65488805289175,-2.55010217524495,-0.839091470333887,-0.451037252088454,-1.15630383119018,0.262370301032114
68,"2025-02-06","2025-02-06",1,-1.53327789637007,-2.32086191824926,-0.782335814253431,-0.470682285743576,-1.12724981789304,0.195827186975507
69,"2025-02-07","2025-02-07",1,-1.09538289152624,-1.71904672887233,-0.475861257284108,-0.44074353308918,-1.03205382382849,0.173988448809795
70,"2025-02-08","2025-02-08",1,-0.244490157565218,-0.93283754820023,0.449326616216625,-0.575977713738733,-1.09868758670476,-0.0647246497769172
71,"2025-02-09","2025-02-09",1,-0.174005586602293,-1.38948606242948,1.01669847912033,-0.57090141102818,-1.20195575426257,0.0633063442812011
72,"2025-02-10","2025-02-10",1,-0.203407136085576,-1.42071116654712,0.994526703429444,-0.582849529530106,-1.23944621094489,0.0871688565385078
73,"2025-02-11","2025-02-11",1,-0.350089939920037,-0.952463666648426,0.241894571627404,-0.628522505486314,-1.26725331602164,-0.016503995975109
74,"2025-02-12","2025-02-12",1,-0.734659809004826,-1.39947505794116,-0.0938237719556306,-0.610851302268556,-1.28652883347244,0.0375274107177588
75,"2025-02-13","2025-02-13",1,-0.494456117232981,-1.58967615592339,0.609046179954682,-0.576222768795464,-1.26945132745358,0.105638649027009
76,"2025-02-14","2025-02-14",1,-0.536147763568862,-1.12594337173862,0.0508008834051096,-0.576228739162543,-1.21439044399152,0.0520432099562354
77,"2025-02-15","2025-02-15",1,0.236600968523726,-0.260728398957739,0.754847758925226,-0.4865766855086,-1.12692590532726,0.150599647062132
78,"2025-02-16","2025-02-16",1,0.0540614752260071,-1.10003792810897,1.2623619156224,-0.460839909230522,-1.16290181793859,0.270722352199398
79,"2025-02-17","2025-02-17",1,-0.0859964602065212,-1.3384020682795,1.15391830174831,-0.439647806269688,-1.15955651061704,0.311949780154316
80,"2025-02-18","2025-02-18",1,-0.262787627352896,-1.4511701931956,0.89103855727329,-0.441363236560319,-1.15670131834008,0.269017832691831
81,"2025-02-19","2025-02-19",1,-0.61130124822926,-1.26896086736209,0.0315320334503605,-0.460895129390793,-1.12862350681147,0.229337953216254
82,"2025-02-20","2025-02-20",1,-0.0782626847598094,-0.632700386115677,0.483445384604813,-0.420688264695195,-1.02998633002317,0.179206431068361
83,"2025-02-21","2025-02-21",1,-0.737023850390123,-1.33196463600389,-0.141543667131624,-0.398597740939886,-1.03220212336489,0.217770986291185
84,"2025-02-22","2025-02-22",1,-0.488442696157899,-1.05042978862497,0.0929692802208391,-0.41215363120018,-1.03817813165016,0.206229321837529
85,"2025-02-23","2025-02-23",1,-0.352918193149497,-1.51359410583174,0.823035453006348,-0.36511537731949,-1.03329670105617,0.303017694387792
86,"2025-02-24","2025-02-24",1,-0.402023523941156,-1.61713600279456,0.796861121936085,-0.321477412123581,-0.987685324371476,0.343725774032971
87,"2025-02-25","2025-02-25",1,-0.669259213821848,-1.31605410788719,-0.0193880056851044,-0.289152190337879,-0.893746194971203,0.314877913305492
88,"2025-02-26","2025-02-26",1,0.0438144309810574,-0.488472778865603,0.599318451719643,-0.198821287556052,-0.677240583440668,0.297576533157546
89,"2025-02-27","2025-02-27",1,0.0587598321037189,-0.476105372513082,0.610950607603245,-0.116562817301367,-0.581677199933752,0.39220951048991
90,"2025-02-28","2025-02-28",1,-0.522151528233531,-1.1269982953506,0.113978142262076,-0.224326648915949,-0.626819280554213,0.168701227289794
91,"2025-03-01","2025-03-01",1,0.632922788830399,0.155029966881007,1.13521431899199,-0.424970114265507,-0.892297652284006,0.0247709227727751
92,"2025-03-02","2025-03-02",1,-0.0113232858077172,-1.14643760534848,1.1513658780262,-0.419360960209075,-1.02223384001204,0.177946223757338
93,"2025-03-03","2025-03-03",1,-0.653678303652895,-1.80655458182056,0.53236678710778,-0.437938583430854,-1.10782275865739,0.240746584036004
94,"2025-03-04","2025-03-04",1,-1.66279870197316,-2.24048165339357,-1.12335485151338,-0.470847104446986,-1.16358505848495,0.212511793433965
95,"2025-03-05","2025-03-05",1,-1.88292911438519,-2.47588899957383,-1.32663965688476,-0.487174788181415,-1.16820243611207,0.171232464772222
96,"2025-03-06","2025-03-06",1,-0.272873159306174,-0.66014471148803,0.114147094761518,-0.485849008229592,-1.11668842695849,0.100835710765183
97,"2025-03-07","2025-03-07",1,-1.28573842953956,-1.73274226549527,-0.846568396717579,-0.365981867530304,-0.933178529269061,0.18426611458874
98,"2025-03-08","2025-03-08",1,0.198839323724004,-0.157235128423066,0.552150838637308,-0.33729619341961,-0.851521849979218,0.168722491210821
99,"2025-03-09","2025-03-09",1,-0.0266715728430549,-1.16304083895797,1.15936876372554,-0.279621085824925,-0.882162389218622,0.329756028994784
100,"2025-03-10","2025-03-10",1,-0.256055589974466,-1.41373885464628,0.891869706227059,-0.238676863945671,-0.853319492020566,0.414152403480546
101,"2025-03-11","2025-03-11",1,-0.62453185784324,-1.04330089537899,-0.206829323219667,-0.203312145138875,-0.749253705324911,0.382108733158048
102,"2025-03-12","2025-03-12",1,-0.474757546648976,-0.889192614248968,-0.0712818168760638,-0.302948270971283,-0.895735561109948,0.311538615233348
103,"2025-03-13","2025-03-13",1,-0.488998996012308,-1.54198555652493,0.607371122793412,-0.327756910179106,-0.962661255212911,0.296816114046898
104,"2025-03-14","2025-03-14",1,-0.760588231610608,-1.16041859761696,-0.363115189567179,-0.377260386974209,-0.948947042139316,0.21051828769131
105,"2025-03-15","2025-03-15",1,-0.98951028585018,-1.40326423213001,-0.561185914546328,-0.422679539877208,-0.951035160164303,0.0958492331673856
106,"2025-03-16","2025-03-16",1,-0.559881556355616,-1.70394249284857,0.607121555921128,-0.388312062748354,-1.01007045686968,0.223070321191786
107,"2025-03-17","2025-03-17",1,-0.445182867020308,-1.61633780970869,0.739287713027917,-0.378914370895951,-1.01448114678286,0.245216720109388
108,"2025-03-18","2025-03-18",1,-0.60988369872389,-1.03815009423841,-0.188252277697091,-0.379467872019212,-0.955230594424945,0.185271525716008
109,"2025-03-19","2025-03-19",1,-0.693135088944876,-1.13176918173342,-0.281704944458516,-0.364927031476858,-0.977933979614293,0.213548602136179
110,"2025-03-20","2025-03-20",1,-1.83137105460468,-2.40912931355613,-1.27867975372223,-0.223683747331367,-0.818187454680544,0.39211602213995
111,"2025-03-21","2025-03-21",1,-1.37486221589705,-1.83454927885529,-0.941733998316178,-0.10716879629663,-0.676937117746413,0.49127312788991
112,"2025-03-22","2025-03-22",1,0.212391008249828,-0.139822905772467,0.575066033317464,-0.101363937559401,-0.663052591724473,0.478001128573909
113,"2025-03-23","2025-03-23",1,0.0796704249149555,-1.09389749089161,1.22985862313257,-0.0658318444474266,-0.682700438249827,0.593596647165796
114,"2025-03-24","2025-03-24",1,-0.014542530799135,-1.14559090811326,1.1277254339667,-0.021406565154467,-0.612010000452259,0.619383086040105
115,"2025-03-25","2025-03-25",1,-0.117598517825825,-0.500046475365001,0.276589856925167,0.0225950781883856,-0.504555310944512,0.594929195966899
116,"2025-03-26","2025-03-26",1,-0.252174814226645,-1.32408172305659,0.801657748231925,-0.053381597940996,-0.628197185032753,0.542198472099468
117,"2025-03-27","2025-03-27",1,-0.528090618644202,-0.950911538816699,-0.111366036098379,-0.129161989548859,-0.664605900822134,0.388697512410313
118,"2025-03-28","2025-03-28",1,-0.472028256823665,-0.855662519115624,-0.08129371397298,-0.028636585666132,-0.504915834655249,0.460744978118075
119,"2025-03-29","2025-03-29",1,0.990255779653796,0.658425269637487,1.3306080504306,-0.0597886051852843,-0.536905901927516,0.415734023112733
120,"2025-03-30","2025-03-30",1,0.585843813951189,-0.602206968131966,1.73852337726192,-0.127084040700854,-0.712425115176081,0.487946283864235
121,"2025-03-31","2025-03-31",1,0.518169594911576,-0.637039856767178,1.63177538504187,-0.202834896900207,-0.801477100162468,0.434036546840757
122,"2025-04-01","2025-04-01",1,0.731656374567047,0.388987282741352,1.08396095099683,-0.276753972580468,-0.823463910571316,0.280325225161559
123,"2025-04-02","2025-04-02",1,-0.177240995490505,-0.562964215723604,0.209281374235445,-0.306227986112884,-0.837739489285221,0.251621254444847
124,"2025-04-03","2025-04-03",1,0.182006168984967,-0.188550929608143,0.560606914582819,-0.501771792771334,-1.01791286214949,0.00704122281693759
125,"2025-04-04","2025-04-04",1,-0.0572455459604777,-0.416601747856696,0.313324632614249,-0.495155411392989,-0.982961419928457,-0.019141833960253
126,"2025-04-05","2025-04-05",1,0.668932197703753,0.330205063169962,1.02185117625867,-0.607854491745977,-1.11376603832785,-0.125927988751168
127,"2025-04-06","2025-04-06",1,0.332033504676898,-0.836047257558052,1.44054950627982,-0.481727332791403,-1.11154724905549,0.119677600438723
128,"2025-04-07","2025-04-07",1,0.156176481210906,-1.13949098663164,1.4487305606716,-0.393537818566173,-1.06386978150827,0.275523269284801
129,"2025-04-08","2025-04-08",1,0.0970755930292808,-1.18051327484244,1.35820077409093,-0.316663382376449,-0.983019674355039,0.371618159422748
130,"2025-04-09","2025-04-09",1,0.0738463237837471,-1.07943623669233,1.24197932695154,-0.244184577335857,-0.872691062803958,0.406599198704835
131,"2025-04-10","2025-04-10",1,0.0812712333483006,-0.28458100797338,0.45578557977577,-0.183188742767551,-0.699650721956101,0.355644191507068
132,"2025-04-11","2025-04-11",1,-0.0595254321114765,-0.410139689826829,0.305944884678307,-0.154160495118114,-0.704927005155472,0.396084772711978
133,"2025-04-12","2025-04-12",1,-0.0256949016214903,-1.17602908361545,1.14180344112842,-0.139102375498718,-0.77711194480553,0.534241753785312
134,"2025-04-13","2025-04-13",1,-0.0058925453857322,-1.29647398893303,1.27332414255169,-0.123136740934735,-0.797616630414341,0.554208319851363
135,"2025-04-14","2025-04-14",1,-0.0186520750535335,-1.1565816177106,1.11627138987009,-0.113778874139036,-0.785140470486173,0.579392050009354
136,"2025-04-15","2025-04-15",1,-0.0182943070243205,-0.412232524090484,0.361727220935449,-0.108265508774959,-0.730735854232957,0.516784760641758
137,"2025-04-16","2025-04-16",1,0.11155103461606,-1.07141853210074,1.28367924667935,-0.0437616756519311,-0.715100543113091,0.612587086288382
138,"2025-04-17","2025-04-17",1,0.28480676416626,-0.999136422645716,1.53488739096793,0.0105631299090566,-0.617944836777881,0.650276742925577
139,"2025-04-18","2025-04-18",1,0.618796845447446,-0.575023173678218,1.79195215486198,0.0749416637767792,-0.48760555248536,0.626754759419281
140,"2025-04-19","2025-04-19",1,1.27928547321311,0.807898405335783,1.76472406708351,0.139124840075288,-0.204889803005392,0.479715492923876
141,"2025-04-20","2025-04-20",1,0.565892103899944,-0.634570598480582,1.72986726415323,0.177872509899009,-0.375170111915089,0.730960149311587
142,"2025-04-21","2025-04-21",1,0.177845851334438,-1.09805821164508,1.41821604574367,0.223217078073907,-0.393569172665358,0.861991400332751
143,"2025-04-22","2025-04-22",1,-0.133095682156102,-1.32611048757148,1.02705202346517,0.274403295967801,-0.319174369937545,0.928867501209922
144,"2025-04-23","2025-04-23",1,-0.53349215394055,-0.951240821896422,-0.110043257334022,0.344106861119738,-0.183245002655162,0.905128741366363
145,"2025-04-24","2025-04-24",1,0.0301332936663485,-0.354706576814353,0.399407799045404,0.425256676028155,-0.0511348145526618,0.922013346956203
146,"2025-04-25","2025-04-25",1,-0.305939128176316,-0.679037232936616,0.0680396900208886,0.392077150758608,-0.105262538995553,0.944333198534151
147,"2025-04-26","2025-04-26",1,-0.118044219180943,-1.27759412212673,1.03118834749915,0.27637517524881,-0.329470571432977,0.922678901767548
148,"2025-04-27","2025-04-27",1,-0.00498187334905273,-1.22212595146581,1.23350615906601,0.178995475837545,-0.463400941428268,0.842614028239223
149,"2025-04-28","2025-04-28",1,0.139916060356134,-1.01175029203417,1.29160422958107,0.0862289651908656,-0.515174640197614,0.713597402296759
150,"2025-04-29","2025-04-29",1,0.365929934457317,0.00876549157486653,0.725852049680341,0.00203889697054796,-0.502840897982723,0.516268749917025
151,"2025-04-30","2025-04-30",1,0.636434548825862,0.287374202005635,0.98294609665892,-0.0113617690900147,-0.455458394403811,0.448796316135926
