"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1259.73509651955,16.335603610644,120.392089860062,53,-1139.34
"catch",1649,-3164.24294602387,46.7697736641454,43.5217639597718,0,-3120.72
