"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-12-01",3.57637092026088,2.55137202054037,5.2091900754472,NA,0
2,"2024-12-02",4.30215438095499,3.28364772671905,5.70964308192291,3,1
3,"2024-12-03",4.30215438095499,3.28364772671905,5.70964308192291,4.6875,4
4,"2024-12-04",4.30215438095499,3.28364772671905,5.70964308192291,3.31428571428571,7
5,"2024-12-05",4.30215438095499,3.28364772671905,5.70964308192291,3,2
6,"2024-12-06",4.30215438095499,3.28364772671905,5.70964308192291,4.8875,4
7,"2024-12-07",3.57637092026088,2.55137202054037,5.2091900754472,6,1
8,"2024-12-08",3.57637092026088,2.55137202054037,5.2091900754472,NA,0
9,"2024-12-09",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
10,"2024-12-10",4.30215438095499,3.28364772671905,5.70964308192291,0.5,1
11,"2024-12-11",4.30215438095499,3.28364772671905,5.70964308192291,6,1
12,"2024-12-12",4.30215438095499,3.28364772671905,5.70964308192291,6.5,2
13,"2024-12-13",4.30215438095499,3.28364772671905,5.70964308192291,4.5,1
14,"2024-12-14",3.57637092026088,2.55137202054037,5.2091900754472,NA,0
15,"2024-12-15",3.57637092026088,2.55137202054037,5.2091900754472,NA,0
16,"2024-12-16",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
17,"2024-12-17",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
18,"2024-12-18",4.30215438095499,3.28364772671905,5.70964308192291,2,3
19,"2024-12-19",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
20,"2024-12-20",4.30215438095499,3.28364772671905,5.70964308192291,6,1
21,"2024-12-21",3.57637092026088,2.55137202054037,5.2091900754472,6,1
22,"2024-12-22",3.57637092026088,2.55137202054037,5.2091900754472,2.5,1
23,"2024-12-23",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
24,"2024-12-24",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
25,"2024-12-25",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
26,"2024-12-26",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
27,"2024-12-27",4.30215438095499,3.28364772671905,5.70964308192291,3,1
28,"2024-12-28",3.57637092026088,2.55137202054037,5.2091900754472,6.52,5
29,"2024-12-29",3.57637092026088,2.55137202054037,5.2091900754472,NA,0
30,"2024-12-30",4.30215438095499,3.28364772671905,5.70964308192291,NA,0
31,"2024-12-31",3.415769436913,1.79339953064827,7.26460042627321,2.98214285714286,4
32,"2025-01-01",3.24033978594955,1.61696679913994,7.15781836384571,4,1
33,"2025-01-02",4.07579615314382,3.13165047061577,5.43537292959618,7.5,2
34,"2025-01-03",4.07579615314382,3.13165047061577,5.43537292959618,6.85714285714286,1
35,"2025-01-04",3.39436749165558,2.30682547458831,5.1425561251798,NA,0
36,"2025-01-05",3.39436749165558,2.30682547458831,5.1425561251798,NA,0
37,"2025-01-06",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
38,"2025-01-07",4.07579615314382,3.13165047061577,5.43537292959618,4.08333333333333,4
39,"2025-01-08",4.07579615314382,3.13165047061577,5.43537292959618,3.45,4
40,"2025-01-09",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
41,"2025-01-10",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
42,"2025-01-11",3.39436749165558,2.30682547458831,5.1425561251798,NA,0
43,"2025-01-12",3.39436749165558,2.30682547458831,5.1425561251798,NA,0
44,"2025-01-13",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
45,"2025-01-14",4.07579615314382,3.13165047061577,5.43537292959618,3.14285714285714,3
46,"2025-01-15",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
47,"2025-01-16",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
48,"2025-01-17",4.07579615314382,3.13165047061577,5.43537292959618,2.46428571428571,2
49,"2025-01-18",3.39436749165558,2.30682547458831,5.1425561251798,3,4
50,"2025-01-19",3.39436749165558,2.30682547458831,5.1425561251798,NA,0
51,"2025-01-20",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
52,"2025-01-21",4.07579615314382,3.13165047061577,5.43537292959618,15,1
53,"2025-01-22",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
54,"2025-01-23",4.07579615314382,3.13165047061577,5.43537292959618,3,1
55,"2025-01-24",4.07579615314382,3.13165047061577,5.43537292959618,3,1
56,"2025-01-25",3.39436749165558,2.30682547458831,5.1425561251798,1.96428571428571,2
57,"2025-01-26",3.39436749165558,2.30682547458831,5.1425561251798,NA,0
58,"2025-01-27",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
59,"2025-01-28",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
60,"2025-01-29",4.07579615314382,3.13165047061577,5.43537292959618,4.32,5
61,"2025-01-30",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
62,"2025-01-31",4.07579615314382,3.13165047061577,5.43537292959618,NA,0
63,"2025-02-01",1.89225875762909,0.861185267422737,3.72640603307787,NA,0
64,"2025-02-02",1.89225875762909,0.861185267422737,3.72640603307787,NA,0
65,"2025-02-03",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
66,"2025-02-04",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
67,"2025-02-05",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
68,"2025-02-06",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
69,"2025-02-07",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
70,"2025-02-08",1.79225694542292,0.640978916438207,5.17709371919921,NA,0
71,"2025-02-09",1.89225875762909,0.861185267422737,3.72640603307787,NA,0
72,"2025-02-10",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
73,"2025-02-11",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
74,"2025-02-12",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
75,"2025-02-13",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
76,"2025-02-14",2.28378862689627,1.03114325559709,4.38478782260889,3,1
77,"2025-02-15",1.89225875762909,0.861185267422737,3.72640603307787,1.16666666666667,2
78,"2025-02-16",1.89225875762909,0.861185267422737,3.72640603307787,NA,0
79,"2025-02-17",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
80,"2025-02-18",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
81,"2025-02-19",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
82,"2025-02-20",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
83,"2025-02-21",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
84,"2025-02-22",1.89225875762909,0.861185267422737,3.72640603307787,NA,0
85,"2025-02-23",1.89225875762909,0.861185267422737,3.72640603307787,NA,0
86,"2025-02-24",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
87,"2025-02-25",2.28378862689627,1.03114325559709,4.38478782260889,NA,0
88,"2025-02-26",2.28378862689627,1.03114325559709,4.38478782260889,0,1
