"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-12-02",1,1.529,0.512,0.38926,0.24555,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.529,0.7085,0.38926,0.24555,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.529,0.9368,0.38926,0.24555,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.529,0.8259,0.38926,0.24555,FALSE,TRUE
"trailer",6,"2024-12-06",2,1.529,0.7085,0.38926,0.24555,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.558,0.5557,0.27293,0.20776,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.529,0.512,0.38926,0.24555,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.529,0.1946,0.38926,0.24555,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.529,0.512,0.38926,0.24555,TRUE,TRUE
"trailer",13,"2024-12-13",0,1.529,0.1946,0.38926,0.24555,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.558,0.1365,0.27293,0.20776,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.558,0.5557,0.27293,0.20776,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.529,0.8955,0.38926,0.24555,FALSE,TRUE
"trailer",20,"2024-12-20",1,1.529,0.512,0.38926,0.24555,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.558,0.3768,0.27293,0.20776,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.558,0.3768,0.27293,0.20776,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.529,0.7085,0.38926,0.24555,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.529,0.512,0.38926,0.24555,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.529,0.1946,0.38926,0.24555,FALSE,TRUE
"trailer",27,"2024-12-27",2,1.529,0.7085,0.38926,0.24555,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.558,0.8395,0.27293,0.20776,FALSE,TRUE
"trailer",31,"2024-12-31",2,4.319,0.4079,0.1849,0.15841,TRUE,TRUE
"trailer",32,"2025-01-01",3,3.371,0.6047,0.22794,0.18325,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.192,0.226,0.45193,0.2539,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.192,0.226,0.45193,0.2539,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.994,0.1639,0.32779,0.22872,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.192,0.226,0.45193,0.2539,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.192,0.934,0.45193,0.2539,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.192,0.5789,0.45193,0.2539,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.192,0.5789,0.45193,0.2539,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.994,0.4421,0.32779,0.22872,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.192,0.9638,0.45193,0.2539,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.192,0.226,0.45193,0.2539,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.192,0.8784,0.45193,0.2539,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.994,0.8401,0.32779,0.22872,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.192,0.5789,0.45193,0.2539,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.192,0.5789,0.45193,0.2539,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.192,0.226,0.45193,0.2539,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.192,0.5789,0.45193,0.2539,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.994,0.4421,0.32779,0.22872,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.192,0.8784,0.45193,0.2539,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.192,0.226,0.45193,0.2539,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.192,0.226,0.45193,0.2539,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.95,0.2594,0.51881,0.24961,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.595,0.7068,0.39694,0.23942,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.569,0.7562,0.64195,0.22841,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.569,0.7562,0.64195,0.22841,FALSE,TRUE
"trailer",77,"2025-02-15",2,0.95,0.8273,0.51881,0.24961,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.95,0.6436,0.51881,0.24961,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.569,0.9109,0.64195,0.22841,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.569,0.321,0.64195,0.22841,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.735,0.6705,0.35583,0.23873,TRUE,TRUE
"trailer",94,"2025-03-04",0,1.039,0.2418,0.48356,0.25684,FALSE,TRUE
"trailer",95,"2025-03-05",0,1.039,0.2418,0.48356,0.25684,FALSE,TRUE
"trailer",96,"2025-03-06",1,1.039,0.612,0.48356,0.25684,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.735,0.1779,0.35583,0.23873,FALSE,TRUE
"trailer",101,"2025-03-11",2,1.039,0.8052,0.48356,0.25684,FALSE,TRUE
"trailer",102,"2025-03-12",1,1.039,0.612,0.48356,0.25684,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.039,0.612,0.48356,0.25684,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.735,0.1779,0.35583,0.23873,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.039,0.8052,0.48356,0.25684,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.039,0.2418,0.48356,0.25684,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.039,0.2418,0.48356,0.25684,FALSE,TRUE
"trailer",110,"2025-03-20",0,1.039,0.2418,0.48356,0.25684,FALSE,TRUE
"trailer",111,"2025-03-21",0,1.039,0.2418,0.48356,0.25684,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.735,0.4752,0.35583,0.23873,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.735,0.9489,0.35583,0.23873,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.735,0.1779,0.35583,0.23873,FALSE,TRUE
"trailer",115,"2025-03-25",8,1.039,0.9966,0.48356,0.25684,FALSE,FALSE
"trailer",117,"2025-03-27",0,1.039,0.2418,0.48356,0.25684,FALSE,TRUE
"trailer",118,"2025-03-28",0,1.039,0.2418,0.48356,0.25684,FALSE,TRUE
"trailer",122,"2025-04-01",1,3.428,0.2979,0.2096,0.17656,TRUE,TRUE
"trailer",123,"2025-04-02",1,3.428,0.2979,0.2096,0.17656,TRUE,TRUE
"trailer",124,"2025-04-03",6,3.428,0.8125,0.2096,0.17656,FALSE,TRUE
"trailer",125,"2025-04-04",13,3.428,0.971,0.2096,0.17656,FALSE,TRUE
"trailer",125,"2025-04-04",9,3.428,0.9161,0.2096,0.17656,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.738,0.9335,0.13344,0.12443,FALSE,TRUE
"trailer",131,"2025-04-10",0,3.428,0.1048,0.2096,0.17656,FALSE,TRUE
"trailer",132,"2025-04-11",2,3.428,0.4566,0.2096,0.17656,TRUE,TRUE
"trailer",136,"2025-04-15",2,3.428,0.4566,0.2096,0.17656,TRUE,TRUE
"trailer",140,"2025-04-19",2,5.738,0.313,0.13344,0.12443,TRUE,TRUE
"trailer",144,"2025-04-23",10,3.428,0.9358,0.2096,0.17656,FALSE,TRUE
"trailer",145,"2025-04-24",3,3.428,0.582,0.2096,0.17656,TRUE,TRUE
"trailer",145,"2025-04-24",3,3.428,0.582,0.2096,0.17656,TRUE,TRUE
"trailer",146,"2025-04-25",7,3.428,0.8566,0.2096,0.17656,FALSE,TRUE
"trailer",150,"2025-04-29",2,3.428,0.4566,0.2096,0.17656,TRUE,TRUE
"trailer",150,"2025-04-29",3,3.428,0.582,0.2096,0.17656,TRUE,TRUE
"trailer",151,"2025-04-30",7,3.428,0.8566,0.2096,0.17656,FALSE,TRUE
"trailer",152,"2025-05-01",56,7.304,0.9993,0.10469,0.10148,FALSE,FALSE
"trailer",152,"2025-05-01",56,7.304,0.9993,0.10469,0.10148,FALSE,FALSE
"trailer",153,"2025-05-02",3,7.304,0.3419,0.10469,0.10148,TRUE,TRUE
"trailer",153,"2025-05-02",2,7.304,0.2529,0.10469,0.10148,TRUE,TRUE
"trailer",154,"2025-05-03",4,12.242,0.2782,0.06327,0.06443,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.242,0.4316,0.06327,0.06443,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.242,0.4316,0.06327,0.06443,TRUE,TRUE
"trailer",158,"2025-05-07",1,7.304,0.1554,0.10469,0.10148,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.304,0.0523,0.10469,0.10148,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.304,0.0523,0.10469,0.10148,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.304,0.1554,0.10469,0.10148,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.304,0.1554,0.10469,0.10148,FALSE,TRUE
"trailer",165,"2025-05-14",0,7.304,0.0523,0.10469,0.10148,FALSE,TRUE
"trailer",166,"2025-05-15",11,7.304,0.7739,0.10469,0.10148,FALSE,TRUE
"trailer",166,"2025-05-15",9,7.304,0.7035,0.10469,0.10148,TRUE,TRUE
"trailer",167,"2025-05-16",1,7.304,0.1554,0.10469,0.10148,FALSE,TRUE
"trailer",167,"2025-05-16",0,7.304,0.0523,0.10469,0.10148,FALSE,TRUE
"trailer",168,"2025-05-17",3,12.242,0.2202,0.06327,0.06443,FALSE,TRUE
"trailer",168,"2025-05-17",2,12.242,0.159,0.06327,0.06443,FALSE,TRUE
"trailer",172,"2025-05-21",2,7.304,0.2529,0.10469,0.10148,TRUE,TRUE
