"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.613636363636364,1,0.474249052334929,0.265019716261335,44,44
"osp",0.611111111111111,0.944444444444444,0.572696588847256,0.255805462349147,18,18
"catch",0.470588235294118,1,0.527227653990579,0.289285917302301,17,17
