"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",1,"2024-12-01",76,77.147,0.544,0,0,TRUE,TRUE
"gear",3,"2024-12-03",27,28.531,0.5025,0,1e-05,TRUE,TRUE
"gear",4,"2024-12-04",30,28.697,0.6015,0,1e-05,TRUE,TRUE
"gear",5,"2024-12-05",20,22.784,0.4326,1e-05,5e-05,TRUE,TRUE
"gear",6,"2024-12-06",25,22.434,0.6616,0,3e-05,TRUE,TRUE
"gear",7,"2024-12-07",31,39.472,0.3248,0,0,TRUE,TRUE
"gear",10,"2024-12-10",23,23.906,0.524,0,4e-05,TRUE,TRUE
"gear",11,"2024-12-11",20,23.648,0.3991,0,4e-05,TRUE,TRUE
"gear",12,"2024-12-12",39,33.269,0.718,0,0,TRUE,TRUE
"gear",13,"2024-12-13",22,23.391,0.4972,0,4e-05,TRUE,TRUE
"gear",14,"2024-12-14",37,42.359,0.4183,0,0,TRUE,TRUE
"gear",15,"2024-12-15",33,39.453,0.3801,0,0,TRUE,TRUE
"gear",18,"2024-12-18",32,30.48,0.6114,0,1e-05,TRUE,TRUE
"gear",20,"2024-12-20",22,20.628,0.6214,1e-05,1e-04,TRUE,TRUE
"gear",21,"2024-12-21",20,27.712,0.2717,0,1e-05,TRUE,TRUE
"gear",22,"2024-12-22",19,27.966,0.228,0,1e-05,FALSE,TRUE
"gear",23,"2024-12-23",29,25.31,0.6907,0,2e-05,TRUE,TRUE
"gear",24,"2024-12-24",31,30.89,0.5648,0,0,TRUE,TRUE
"gear",26,"2024-12-26",33,35.052,0.4983,0,0,TRUE,TRUE
"gear",27,"2024-12-27",50,43.374,0.7084,0,0,TRUE,TRUE
"gear",28,"2024-12-28",58,69.435,0.368,0,0,TRUE,TRUE
"gear",31,"2024-12-31",96,90.733,0.6216,0,0,TRUE,TRUE
"gear",32,"2025-01-01",55,65.962,0.3654,0,0,TRUE,TRUE
"gear",33,"2025-01-02",28,30.787,0.4635,0,0,TRUE,TRUE
"gear",34,"2025-01-03",55,43.722,0.7881,0,0,FALSE,TRUE
"gear",35,"2025-01-04",39,52.091,0.2771,0,0,TRUE,TRUE
"gear",38,"2025-01-07",19,22.344,0.4111,1e-05,6e-05,TRUE,TRUE
"gear",39,"2025-01-08",29,29.278,0.5495,0,0,TRUE,TRUE
"gear",40,"2025-01-09",35,34.425,0.5751,0,0,TRUE,TRUE
"gear",41,"2025-01-10",34,37.566,0.454,0,0,TRUE,TRUE
"gear",42,"2025-01-11",149,137.414,0.6511,0,0,TRUE,TRUE
"gear",45,"2025-01-14",50,46.411,0.6367,0,0,TRUE,TRUE
"gear",47,"2025-01-16",16,23.501,0.2386,1e-05,5e-05,FALSE,TRUE
"gear",48,"2025-01-17",47,39.014,0.7455,0,0,TRUE,TRUE
"gear",49,"2025-01-18",62,67.669,0.4654,0,0,TRUE,TRUE
"gear",52,"2025-01-21",16,15.945,0.5627,1e-04,0.00061,TRUE,TRUE
"gear",53,"2025-01-22",8,10.587,0.3311,0.00077,0.00405,TRUE,TRUE
"gear",54,"2025-01-23",16,14.774,0.6294,0.00015,0.00089,TRUE,TRUE
"gear",55,"2025-01-24",9,14.114,0.2242,0.00024,0.00136,FALSE,TRUE
"gear",56,"2025-01-25",68,63.067,0.6391,0,0,TRUE,TRUE
"gear",60,"2025-01-29",32,31.177,0.5855,0,0,TRUE,TRUE
"gear",61,"2025-01-30",24,24.576,0.5332,0,3e-05,TRUE,TRUE
"gear",62,"2025-01-31",14,17.939,0.3429,4e-05,0.00028,TRUE,TRUE
"gear",63,"2025-02-01",48,48.325,0.5533,0,0,TRUE,TRUE
"gear",67,"2025-02-05",2,6.417,0.0924,0.01306,0.04162,FALSE,TRUE
"gear",68,"2025-02-06",4,7.525,0.2014,0.00637,0.02359,FALSE,TRUE
"gear",69,"2025-02-07",13,13.801,0.5095,0.00028,0.00155,TRUE,TRUE
"gear",70,"2025-02-08",65,60.729,0.6347,0,0,TRUE,TRUE
"gear",73,"2025-02-11",20,20.049,0.5594,2e-05,0.00014,TRUE,TRUE
"gear",74,"2025-02-12",11,15.526,0.2832,0.00014,8e-04,TRUE,TRUE
"gear",76,"2025-02-14",23,23.454,0.5409,1e-05,4e-05,TRUE,TRUE
"gear",77,"2025-02-15",65,65.7,0.55,0,0,TRUE,TRUE
"gear",81,"2025-02-19",12,17.185,0.2786,9e-05,0.00056,TRUE,TRUE
"gear",82,"2025-02-20",30,25.642,0.709,0,2e-05,TRUE,TRUE
"gear",83,"2025-02-21",18,19.405,0.4913,2e-05,0.00015,TRUE,TRUE
"gear",84,"2025-02-22",28,35.183,0.3391,0,0,TRUE,TRUE
"gear",87,"2025-02-25",11,16.068,0.2654,0.00012,0.00073,TRUE,TRUE
"gear",88,"2025-02-26",32,28.619,0.6672,0,1e-05,TRUE,TRUE
"gear",89,"2025-02-27",32,31.432,0.573,0,0,TRUE,TRUE
"gear",90,"2025-02-28",16,29.251,0.0998,0,1e-05,FALSE,TRUE
"gear",91,"2025-03-01",105,92.812,0.6991,0,0,TRUE,TRUE
"gear",94,"2025-03-04",1,5.842,0.0312,0.01116,0.04015,FALSE,TRUE
"gear",94,"2025-03-04",3,5.842,0.1875,0.01116,0.04015,FALSE,TRUE
"gear",94,"2025-03-04",9,5.842,0.845,0.01116,0.04015,FALSE,TRUE
"gear",95,"2025-03-05",0,5.211,0.0082,0.01647,0.05522,FALSE,FALSE
"gear",95,"2025-03-05",7,5.211,0.7572,0.01647,0.05522,FALSE,TRUE
