"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.318), 0.300)",1.37912974278033,0.423224974527781,1.32427067311971,0.0302291908458185,1.32419688676085,1.26485092348701,1.38358596085871,0.929,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0924499530229611,0.416115766879768,0.109303351579891,-0.721127499270803,0.817166097273831,0.07,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.154903286654574,0.446142874988244,-0.202199915924264,-0.866506900917146,0.767932010300494,0.002,TRUE
"B1","normal(0, 1.0)",0,1,0.70899668270332,0.166907629156753,0.706890555488286,0.386421158199699,1.04097392333241,0.833,FALSE
"B2","normal(0, 1.0)",0,1,-0.0861731083483435,0.518983117004421,-0.102555032709624,-1.06370242151315,1.01424578825311,0.481,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.13585892140063,0.911473564275707,3.07741692930417,1.32003808647663,5.30296164772313,0.544,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.20330323654707,0.961221584736205,0.360691513065557,-2.13641341666333,2.01970397437412,0.519,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.18623676754744,0.156353384461309,0.151256259864515,0.00824414725271547,0.569577766122036,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.124017365304216,0.0935814568346717,0.103349506407568,0.0117268212511734,0.36012609514167,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.509062366184621,0.0620671822735184,0.503690521158948,0.400520814746709,0.642701350883701,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.596153896941898,0.0457244662149836,0.594447520810157,0.511924261705318,0.691626788313522,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.13342242637846,1.5142913481085,0.693320891170909,0.0287104588814044,5.2484737495138,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.09036644205774,1.20923072022275,0.718085154543476,0.0352000533369314,4.43203208580724,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.170958388416491,0.0756677768991675,-0.171954055077128,-0.320246962714209,-0.0210516311954631,0.924,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.55548971411583,2.49114086914378,3.9880107182753,1.50771682587241,10.7230404962159,-0.031,TRUE
