"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-09-16","2024-09-29",14,0.0470530990453169,-0.274030967257273,0.473773225487441,-0.0218066476429306,-0.241672812540519,0.178646869468513
2,"2024-09-30","2024-10-13",14,0.0124852203464484,-0.322784037258355,0.408547490510077,0.0454857364705954,-0.16407086299091,0.266781118029479
3,"2024-10-14","2024-10-27",14,-0.00929342121790673,-0.430653564752888,0.321380736594807,-0.0565278330625355,-0.298631100554768,0.117617681479415
4,"2024-10-28","2024-11-10",14,-0.0599280681984762,-0.593290745702423,0.203576358870896,0.0379075109744453,-0.186489934541998,0.232795922607015
5,"2024-11-11","2024-11-24",14,-0.0844990791424321,-0.609040264257884,0.168850959089103,-0.099590404875405,-0.36373132603703,0.076119936718055
6,"2024-11-25","2024-11-30",6,0.0429683100989063,-0.286673993150623,0.584186159297137,0.103059525095194,-0.0757578482833856,0.372715896277499
