"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",2,"2024-09-17",30,30.758,0.5567,0.00043,0.00118,TRUE,TRUE
"gear",3,"2024-09-18",29,30.758,0.5329,0.00043,0.00118,TRUE,TRUE
"gear",4,"2024-09-19",55,30.758,0.9086,0.00043,0.00118,FALSE,TRUE
"gear",5,"2024-09-20",29,30.758,0.5329,0.00043,0.00118,TRUE,TRUE
"gear",6,"2024-09-21",48,63.547,0.3879,7e-05,0.00017,TRUE,TRUE
"gear",9,"2024-09-24",50,30.758,0.871,0.00043,0.00118,FALSE,TRUE
"gear",10,"2024-09-25",13,30.758,0.1277,0.00043,0.00118,FALSE,TRUE
"gear",12,"2024-09-27",34,30.758,0.6445,0.00043,0.00118,TRUE,TRUE
"gear",13,"2024-09-28",79,63.547,0.728,7e-05,0.00017,TRUE,TRUE
"gear",16,"2024-10-01",30,29.378,0.5891,0.00048,0.00131,TRUE,TRUE
"gear",18,"2024-10-03",45,29.378,0.8431,0.00048,0.00131,FALSE,TRUE
"gear",19,"2024-10-04",29,29.378,0.5653,0.00048,0.00131,TRUE,TRUE
"gear",20,"2024-10-05",72,60.569,0.6985,7e-05,0.00019,TRUE,TRUE
"gear",23,"2024-10-08",30,29.378,0.5891,0.00048,0.00131,TRUE,TRUE
"gear",24,"2024-10-09",29,29.378,0.5653,0.00048,0.00131,TRUE,TRUE
"gear",26,"2024-10-11",14,29.378,0.1643,0.00048,0.00131,FALSE,TRUE
"gear",27,"2024-10-12",62,60.569,0.595,7e-05,0.00019,TRUE,TRUE
"gear",28,"2024-10-13",64,60.569,0.6175,7e-05,0.00019,TRUE,TRUE
"gear",30,"2024-10-15",27,27.813,0.5523,0.00053,0.00146,TRUE,TRUE
"gear",31,"2024-10-16",37,27.813,0.7656,0.00053,0.00146,FALSE,TRUE
"gear",32,"2024-10-17",43,27.813,0.8481,0.00053,0.00146,FALSE,TRUE
"gear",33,"2024-10-18",39,27.813,0.7966,0.00053,0.00146,FALSE,TRUE
"gear",34,"2024-10-19",62,57.465,0.6322,8e-05,0.00021,TRUE,TRUE
"gear",36,"2024-10-21",29,27.813,0.6028,0.00053,0.00146,TRUE,TRUE
