"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.70096463022508,0.980707395498392,0.499670693684654,0.225782696463492,311,311
"catch",0.464523953911462,0.986052152819891,0.496465794340908,0.273097298110153,1649,1649
