"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.273), 0.300)",1.33162153262818,0.408645736325748,1.27916286195595,0.0187553687362326,1.27959531922995,1.24195254233912,1.3151505423558,0.954,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.648319284249698,0.0729192688318437,0.652999345451667,0.490822772506475,0.777063967114315,0.837,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.792088855431414,0.100332710385852,0.809506466147463,0.549385456498788,0.934040337242797,0.776,FALSE
"B1","normal(0, 1.0)",0,1,0.908941165444115,0.0973457368139081,0.909166144093644,0.719580526558298,1.10226950602204,0.903,FALSE
"B2","normal(0, 1.0)",0,1,0.0727225476318003,0.253983050655725,0.0729806164961497,-0.422207081030653,0.574829736462022,0.746,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.12279342495712,0.871031529645394,3.10220084244323,1.17378145959052,5.04498622086715,0.564,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.0964771269154844,0.945214183081802,0.0162603583088049,-2.42968102359715,1.75410407545494,0.527,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.451957317834901,0.0408343692444834,0.451061911022826,0.376621214693897,0.535493804615462,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.256182497983057,0.0594042677533347,0.252253632006107,0.150766660904926,0.382066663361837,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.235166635917728,0.0210065410055559,0.234398571881295,0.196158868326046,0.278814367920138,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.744487040227694,0.0490951544430051,0.743192820643909,0.652350795058597,0.843962898626591,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.00299426010543,1.09680938478864,0.65323360232335,0.0269155261346163,4.06569237845886,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.16195921680236,1.44054569246623,0.720102450863071,0.0296061260507067,5.26305254906758,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.320786797909636,0.0903074349755332,-0.322653959455068,-0.495559522568573,-0.142797785474504,0.91,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.51522048787132,2.38338693996354,3.98737211941119,1.51274059205446,10.5544875824685,0.013,TRUE
