"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,0.0708707689301292,-0.40981496100289,0.577736275514434,0.486070504151192,0.101661741251759,0.874788546160901
2,"2024-12-02","2024-12-02",1,0.0253554772850183,-0.818116217755403,0.864577016592038,0.456159915751506,-0.0644647633673385,0.966926380804821
3,"2024-12-03","2024-12-03",1,-0.018488667900253,-0.53662067273162,0.51057536125683,0.485564051147339,0.0690319433583001,0.917542861084229
4,"2024-12-04","2024-12-04",1,-0.0059131869029799,-0.518282503495228,0.490719891911883,0.447201116958058,0.0604348966013257,0.857490561543673
5,"2024-12-05","2024-12-05",1,-0.244822358458027,-0.777879842382206,0.293128991229849,0.295479861887799,-0.153600940664216,0.741789768316847
6,"2024-12-06","2024-12-06",1,-0.250459640178644,-0.709787561928932,0.203116771878522,0.383705765228419,-0.0286863359449413,0.82639250089098
7,"2024-12-07","2024-12-07",1,-0.609930025017814,-1.12679605399171,-0.0758294232312618,0.326868687044585,-0.199743205832229,0.863494510124558
8,"2024-12-08","2024-12-08",1,-0.410355335655373,-1.29609647636026,0.500844001680481,0.278535685764136,-0.371994320716946,0.903587389887927
9,"2024-12-09","2024-12-09",1,-0.280969503711582,-1.21022466435223,0.648660477170954,0.232238015990816,-0.433849126268365,0.851987040296202
10,"2024-12-10","2024-12-10",1,-0.210430339290438,-0.751424779816045,0.324111001333738,0.204160488619894,-0.322774956047313,0.714058697177474
11,"2024-12-11","2024-12-11",1,-0.210505222164222,-0.741672073153396,0.331429854796437,0.357292506083675,-0.0941832676085183,0.818204303292083
12,"2024-12-12","2024-12-12",1,0.141821344500701,-0.350307288180976,0.646713374892842,0.513885962386974,0.109378490501286,0.930886937394427
13,"2024-12-13","2024-12-13",1,-0.221696187154817,-0.734955820178121,0.305229623457348,0.555659789718586,0.130657482706305,0.990842196852658
14,"2024-12-14","2024-12-14",1,-0.53805280745678,-1.0346711145524,-0.0226087756993704,0.723671119473094,0.251891210996732,1.2334406939258
15,"2024-12-15","2024-12-15",1,-0.615334349439723,-1.12901071431042,-0.0722677212031548,0.487779242788649,-0.124625690161181,1.05678394057275
16,"2024-12-16","2024-12-16",1,-0.340191839240572,-1.21437694339346,0.562988556028197,0.488611761013768,-0.198722037568413,1.13088923613171
17,"2024-12-17","2024-12-17",1,-0.151811066820166,-1.02895639337251,0.793164517121006,0.50432559836908,-0.12757031700606,1.12731340953793
18,"2024-12-18","2024-12-18",1,0.0331911390409387,-0.50235753105967,0.577745734751079,0.564341381046569,0.0819677997996515,1.0731674805954
19,"2024-12-19","2024-12-19",1,-0.137920394582874,-0.979666073976757,0.690743053197254,0.453185132580974,-0.114894124142893,1.02671243902124
20,"2024-12-20","2024-12-20",1,-0.350441395157915,-0.896012664190937,0.195591888429237,0.375470944470559,-0.0882287922790875,0.865330772942819
21,"2024-12-21","2024-12-21",1,-0.964016648551597,-1.51204488243772,-0.403832947000335,0.266983313100185,-0.237322539602998,0.769850798565607
22,"2024-12-22","2024-12-22",1,-0.945751978055025,-1.49800015464182,-0.385639399501994,0.124347523364837,-0.419104536039608,0.647035442562823
23,"2024-12-23","2024-12-23",1,-0.135570930371633,-0.630071181753029,0.3854347727866,0.14609835398834,-0.331887226483484,0.62085829523358
24,"2024-12-24","2024-12-24",1,0.0532537350766642,-0.448275156743956,0.58220944672917,0.13172421654556,-0.383683759524643,0.628976479486339
