"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,2,0.938233386021273,4.999,5,30.9945,0.123170278659056,0.87408881780019,FALSE
2,2000,3,0.933679808784476,4.9985,5,30.987,0.12944242951127,0.890321448895107,FALSE
3,2000,4,0.947604979292774,4.9975,5,30.981,0.124646916760433,0.929879748933735,FALSE
4,2000,7,0.952600287918122,4.9945,5,30.9565,0.125500098670467,0.929110958187562,FALSE
