"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,3,0.953634998724684,5.998,6,62.9545,0.057004157300665,1.01603887849085,FALSE
2,2000,11,0.923774841150619,5.99,6,62.8315,0.0678190371571682,0.962271596610837,FALSE
3,2000,2,0.952639063314999,5.9975,6,62.952,0.0613894371806156,0.955107418037651,FALSE
4,2000,1,0.950309914768882,5.9995,6,63.0265,0.0557241438325802,0.997884808228849,FALSE
