"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-223.679253218872,6.17366145225629,5.80782995728437,0,-217.87
"catch",627,-1449.25379485989,21.6028842170159,5.97613813323919,0,-1443.28
