"draw","C_sum","C_expected_sum","E_sum"
1,46787,46734.4957956845,17465.0144362204
2,17719,17732.5935655991,5000.76573360691
6,22656,22526.845784565,6841.03994243936
9,25087,24922.9882509613,7915.47070009555
10,37583,37567.7338159281,13040.5769268155
11,32054,31869.2167863667,14164.5925371792
12,41636,41436.5305832634,15111.9673947907
13,24404,24532.8594333163,8542.12668087957
14,34238,34072.1789490411,14164.1851374812
17,30572,30897.908464128,9003.76800194904
18,27356,27317.1496147955,6752.25437407845
19,36927,36915.7726382626,13562.4505032335
21,45855,46209.7424816004,16799.4601073667
23,32200,32337.2382722732,12171.1328098245
28,34017,33957.7420611563,12584.4638346175
32,18729,18583.2163512865,6705.26997126639
33,12663,12607.0401388087,5074.29726387295
34,42672,42664.3394301402,18257.7688431203
38,22700,22392.3642477399,8455.13793795271
41,31891,31903.7296387042,14478.7534022201
42,24460,24516.0100300057,9317.63028339143
44,35569,35771.4083686522,13284.0230211131
45,30292,29978.4498602937,13359.4616373048
46,37986,38284.0649407072,12968.47455962
47,22798,22695.3103416422,8301.89889645943
48,37431,37391.960501577,14931.4968063329
51,47863,47695.8633257253,17896.0537826521
53,44341,44428.7357056463,18129.4498584746
55,29719,29688.7734245909,11184.3812055612
56,40089,40189.6761717371,14682.4959414119
57,26252,26426.457055682,11606.5417890024
59,21048,21038.911354864,7243.63201488957
60,30172,30340.8238127612,10377.0254654966
61,59167,59046.3147504568,18163.282623118
63,31872,31502.6679829925,13389.8862751889
64,19573,19801.3971797671,6764.00243986951
67,35216,35258.6672987156,15112.2624655282
68,64169,64412.7322406402,22353.7053997297
69,29617,29868.441400779,9623.26555590745
70,26402,26165.4283824173,8022.9933002099
71,20776,20639.3425386627,9986.34610524271
73,79162,79185.0973406688,21873.9075695207
74,30944,30952.3823819542,9309.92604733382
75,43520,43464.0954193866,13851.4425524371
77,59244,59400.8916084347,20092.0081258001
78,39607,39624.8737529119,14907.8216163669
80,20798,20796.3419528959,9138.97321636717
82,35351,35453.690134749,13395.1885290021
84,19935,19941.1180683827,9859.17142133737
85,45529,45539.037699088,19731.5343235759
87,32663,32656.5925410619,11311.6888435525
89,28450,28431.001808714,7822.5507541254
90,43290,43337.6755014391,15408.536842014
93,66184,65904.6494857577,17934.1767267249
95,30168,30274.1283480273,9316.61891405118
98,62408,62685.7296130086,19137.3826942392
100,25216,25112.9743469387,8663.22119254925
102,31178,31330.6528622218,10616.2296094215
105,42815,43173.6036189754,13628.0254792549
106,36084,36099.8807210473,13051.401914365
107,24678,24597.1159633431,7900.8115956013
108,26644,26670.1300467307,10135.4696259316
109,22670,22864.559556346,8195.94687040374
110,15670,15554.6816988592,5830.03544042409
112,34223,34474.5353769581,12323.4307644882
113,31720,31659.8869383365,10319.6377010579
115,37874,38033.3015615835,14366.0772170313
118,14187,14186.4666055372,4901.15856910568
119,15082,15230.5306106991,5470.97007974155
120,33282,33319.371453127,12601.8263754143
121,33485,32931.816282701,12335.6158101547
122,28251,27918.057717357,8096.29446497316
124,19314,19208.8986951754,6199.49496839223
125,44830,45317.3770732375,11519.3182438583
126,29082,29108.4627857958,12249.3009896004
127,16887,16950.4393215664,6978.72326562318
128,23811,23630.1109988749,7460.85175813184
133,24058,24140.7490510188,9839.38591010889
137,50125,49999.0579551642,14938.9787483275
142,26957,26958.5767917481,8848.55385909339
144,75857,75781.4302016398,20697.296048639
148,26303,26124.8577035552,11271.3872794258
150,22000,21724.9645939378,9703.01757206546
151,44562,44646.8984557766,15877.0206914361
155,12698,12665.1786011501,5885.69148438442
160,30504,30516.615301095,10881.963818352
161,34389,34082.5660396329,11952.7465147738
162,41504,41672.183506336,14426.3597511753
163,28910,28843.2023289149,12031.793843165
164,46960,46723.50668445,13519.188378459
165,40676,40931.6085159285,17095.4680826098
170,27003,27106.3641526503,11728.8360835281
174,26030,26414.5697698826,7711.45419495099
176,45069,45130.1897829213,16896.2188828139
178,46421,46287.7509932113,18603.1647654591
179,26601,26739.2133861245,11281.3867014021
182,11194,11140.3963530074,4754.07738054923
184,17081,16875.8980390094,6415.96865458338
185,18601,18545.4871843494,6652.54341588831
187,22861,22730.1015772737,7541.65543803735
189,38859,38750.5165779253,13179.8343408387
192,14462,14586.9509504683,3596.85169110671
193,16675,16516.7344251611,6880.48571975885
198,32403,32735.5607965171,12546.043874654
203,26055,25815.7419310621,9586.50210464433
209,28308,28324.4773436374,9407.39550488383
211,52161,52364.2698178172,17132.6952998332
213,29822,29606.4899689105,14599.170613279
215,21607,21461.0314865749,8510.25132198082
218,29447,29530.2270913791,9607.24112855415
223,14178,14208.4135596648,5137.60956696308
224,43674,43582.769810219,15105.3001546862
232,19129,19244.9773919097,7236.94955854891
235,27217,27153.7352616863,8624.02691009446
236,42921,43120.6735375462,14084.1724757683
238,59640,59280.1854422783,16971.0958139743
239,26283,26257.9300859209,9711.65292615825
240,26792,26802.7694777106,10267.2418179128
242,37571,37535.9933194128,10832.0225847448
243,27003,27136.7376214009,8963.72825499241
248,37408,37304.3575308743,14092.2977488616
249,34215,33824.6205880628,13969.2791815968
251,40194,40373.3523827365,13583.6076405149
253,26360,26327.1317934231,10738.8638808789
255,22362,22440.001123087,7734.73187726259
256,38274,38260.8640646238,13002.8391707079
260,18413,18593.3470619885,7795.18621539423
261,34728,34557.3900577965,13418.5826905375
263,19090,19255.8705920884,8115.91926552959
268,14482,14626.5021687173,5212.70819641724
272,19401,19486.3077762161,7732.27538030705
273,45646,45580.3137511225,17340.0557046095
274,38283,38489.231078771,18307.3644826674
276,36038,35753.6606229845,12784.4973489953
277,29905,29891.2238817251,9530.95298952711
281,46712,46711.2082402822,14118.8042762458
283,37929,37827.8055685605,14880.9195882263
284,40911,40802.4936047211,18101.2778459355
285,20542,20719.6509198201,6754.46450251801
286,24196,24310.1536079754,8992.11708405166
287,24698,24641.1253928046,8504.10919383321
288,18113,18188.5210576241,6564.48240882406
290,41277,41192.4367762155,12618.981070847
292,35135,35392.9103949505,9882.2025431524
293,27175,27089.0443463285,11076.4670243126
294,28832,29001.5850310949,12457.0123339251
297,31836,31983.2645929779,13334.8443849843
298,27746,27695.533033495,10100.9233425956
299,26336,26500.6764564215,8831.36021183487
300,19529,19512.3377742805,5864.18623569115
302,48487,48021.4375922501,17206.0034938379
304,55481,55547.7800131893,14680.5589988633
305,35940,35701.4259993001,13274.2028808862
307,84307,83858.932722742,25614.3844310625
308,26613,26528.5729875928,9994.70635496977
310,32309,32323.0259835532,7328.09117643357
312,19029,18926.1122978884,6046.61016794377
313,31733,32140.8283857048,10678.8919905038
319,16666,16800.9150550585,6835.90615637254
320,22053,21907.5627765512,9473.0239512893
321,25013,25003.6120581475,8194.46469587651
322,32004,31976.7801462676,11090.3150379996
331,37195,37405.5084698272,11238.0413794644
336,19084,19115.2355105215,7931.4568068699
337,24665,24733.3463632696,9310.26488383513
340,23647,23689.1100177458,10070.1509632807
343,57210,57387.9078565849,15473.8815821781
344,21115,20799.8868731073,11897.0729922282
345,32687,32560.6428865732,12471.6745469628
346,33914,33949.2673526305,12682.4263628454
347,33327,33286.0120411769,12680.1328999989
348,39421,38908.2037179076,18490.4804240488
349,33516,33485.4918927343,11368.2649601066
351,23078,23436.9157865229,8435.39711271707
354,29510,29519.7103401164,11094.4945447181
355,54835,55462.3206823178,17261.2056727981
357,21828,21848.730877474,7013.40745765615
358,48742,49139.1662733397,17128.1422525484
360,31180,31230.2960201252,9957.26928748903
363,16529,16378.7701847363,6832.39011576464
367,33893,34061.0232881739,10536.1135901465
369,25258,25315.9952968941,9678.63764157144
371,52297,52451.0725096785,15371.6568085963
373,21201,20961.4838825779,7714.58852026298
375,25945,26055.9016757467,7250.06589328825
377,32729,32907.6139610134,10548.3162267446
380,77684,77376.469430773,27690.7435694121
382,38625,38383.8935445708,11446.6445254246
383,24712,24810.09984066,10208.6556973534
385,27655,27535.2145466225,9776.06851933982
386,14637,14726.6519294683,6377.93452136539
388,33194,33332.8697064889,13202.0725198983
389,20357,20646.8798318321,6456.75808739488
392,36516,36324.3079505847,13946.48796267
393,27270,27327.455940546,12121.0769975828
394,33979,33913.6229289786,14884.9769167798
395,21812,21639.322407004,7873.90466262017
396,53838,53736.3509455363,15342.8462445444
397,41843,41955.3890020667,17066.7995886232
401,19956,20027.8881914289,6655.27236888131
403,18854,18912.7945680799,6167.30926964286
409,26404,26426.5642048571,10927.0292636702
410,37682,37470.196801833,14979.6120338191
411,26758,26980.5284534691,11639.4956836929
412,37823,37651.0854022451,18170.9820657866
413,48121,47848.6120179275,19408.6357608662
416,51960,51819.1032894694,23400.3127938393
418,19624,19690.0616885062,6885.71600788089
421,44399,44394.3367798521,15850.5868437053
427,36643,36686.7886555147,11867.5882357715
428,19083,19254.0428923349,6295.06464295405
429,46398,46598.0123891888,12531.7985971385
434,13038,13009.8890435868,4902.5767561276
435,19575,19526.7062088356,6192.99611408031
436,80513,80631.329084045,25663.8637375683
441,30896,30890.7856861162,12352.1932945631
444,36642,36554.6978257226,13213.2460656802
445,36176,36187.6392731374,11494.1407328822
446,29861,29852.5444364193,11738.0013190288
447,31824,31861.338029236,10860.0818693145
449,32774,32612.0241758217,11937.5979487517
452,27495,27294.8294132017,11380.130871078
454,45390,45446.6316755064,12512.9064687609
455,31731,31813.2252583443,10860.8173960397
457,27051,26995.0532677299,9020.49637678503
460,41891,41884.220153603,13810.5973776313
461,34451,34287.4932481942,10530.1101401429
464,33061,32888.6145631987,10626.4728136199
466,21112,21206.9858657327,7532.64805304074
467,61348,61208.4077052996,20400.89054302
474,65881,65859.8173922621,23162.9360639162
476,12532,12681.2284356083,5387.0432223198
477,45209,45550.7611700282,14780.1793297301
479,23692,23650.8460976913,9330.96557829279
480,45820,45823.3095755069,15527.4176561285
481,27649,27982.1615301136,11658.1293086792
483,50841,50719.3852755978,16194.6773797161
487,20033,19985.426007675,8034.06089871766
491,52833,52254.7041170547,14160.6134608179
494,14101,14230.6059508405,4880.7367660237
495,21274,21109.1464877067,6556.37632667316
498,25581,25298.9094122572,9709.92374244455
500,31636,31750.6760808916,11997.1585036026
502,45477,45596.2466328164,14247.1491947668
