"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-558.798510868399,23.5481912782948,7.36344710919249,0,-551.44
"catch",131,-450.479503226564,9.7884431830281,9.71234202554362,0,-440.77
