"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,2,"2024-09-17",30,-3.761,0.1231,0.288,-3.7762
"gear",2,3,"2024-09-18",29,-3.732,0.1245,0.281,-3.7475
"gear",3,4,"2024-09-19",55,-5.0522,0.4093,0.265,-5.2209
"gear",4,5,"2024-09-20",29,-3.732,0.1245,0.281,-3.7475
"gear",5,6,"2024-09-21",48,-4.318,0.1961,0.222,-4.3569
"gear",6,9,"2024-09-24",50,-4.7377,0.3268,0.236,-4.8451
"gear",7,10,"2024-09-25",13,-3.8699,0.3344,0.29,-3.984
"gear",8,12,"2024-09-27",34,-3.9025,0.1335,0.095,-3.9204
"gear",9,13,"2024-09-28",79,-4.8381,0.2356,0.147,-4.8943
"gear",10,16,"2024-10-01",30,-3.7593,0.1217,0.081,-3.7741
"gear",11,18,"2024-10-03",45,-4.511,0.2729,0.194,-4.5862
"gear",12,19,"2024-10-04",29,-3.7256,0.1205,0.092,-3.7401
"gear",13,20,"2024-10-05",72,-4.6954,0.1971,0.215,-4.7346
"gear",14,23,"2024-10-08",30,-3.7593,0.1217,0.081,-3.7741
"gear",15,24,"2024-10-09",29,-3.7256,0.1205,0.092,-3.7401
"gear",16,26,"2024-10-11",14,-3.7366,0.2728,0.27,-3.8119
"gear",17,27,"2024-10-12",62,-4.4764,0.1455,0.237,-4.4976
"gear",18,28,"2024-10-13",64,-4.5158,0.152,0.297,-4.5389
"gear",19,30,"2024-10-15",27,-3.6512,0.1149,0.024,-3.6644
"gear",20,31,"2024-10-16",37,-4.1166,0.177,0.228,-4.1481
"gear",21,32,"2024-10-17",43,-4.4881,0.2549,0.249,-4.5538
"gear",22,33,"2024-10-18",39,-4.2346,0.2006,0.261,-4.2751
"gear",23,34,"2024-10-19",62,-4.4968,0.1656,0.382,-4.5246
"gear",24,36,"2024-10-21",29,-3.7236,0.1182,0.125,-3.7376
"gear",25,37,"2024-10-22",25,-3.5922,0.1164,0.047,-3.6058
"gear",26,38,"2024-10-23",35,-4.0055,0.1565,0.223,-4.03
"gear",27,39,"2024-10-24",24,-3.5685,0.1189,0.075,-3.5827
"gear",28,40,"2024-10-25",10,-3.9238,0.3122,0.225,-4.022
"gear",29,41,"2024-10-26",36,-4.2142,0.237,0.192,-4.2708
"gear",30,42,"2024-10-27",18,-4.7714,0.4966,0.127,-5.0216
"gear",31,45,"2024-10-30",18,-3.449,0.1656,0.158,-3.4765
"gear",32,46,"2024-10-31",12,-3.6029,0.2711,0.263,-3.6768
"gear",33,47,"2024-11-01",33,-3.9824,0.2065,0.203,-4.0259
"gear",34,48,"2024-11-02",79,-5.0881,0.4509,0.453,-5.3118
"gear",35,51,"2024-11-05",8,-3.9745,0.3932,0.191,-4.1304
"gear",36,52,"2024-11-06",17,-3.452,0.1792,0.22,-3.4842
"gear",37,53,"2024-11-07",25,-3.5922,0.1201,0.165,-3.6066
"gear",38,54,"2024-11-08",36,-4.1672,0.261,0.186,-4.2372
"gear",39,55,"2024-11-09",22,-4.3755,0.4057,0.157,-4.541
"gear",40,59,"2024-11-13",25,-3.5965,0.1243,0.215,-3.612
"gear",41,60,"2024-11-14",43,-4.7073,0.4597,0.362,-4.9307
"gear",42,61,"2024-11-15",46,-4.9378,0.5363,0.372,-5.2452
"gear",43,62,"2024-11-16",57,-4.4451,0.2109,0.294,-4.491
"gear",44,65,"2024-11-19",13,-3.51,0.2493,0.071,-3.5722
"gear",45,66,"2024-11-20",0,-7.181,1.1275,0.418,-8.4439
"gear",46,67,"2024-11-21",15,-3.449,0.2106,0.037,-3.4934
"gear",47,68,"2024-11-22",6,-4.2385,0.4818,0.186,-4.4719
"gear",48,69,"2024-11-23",23,-4.2861,0.3937,0.069,-4.4417
"gear",49,72,"2024-11-26",26,-3.6919,0.1964,0.343,-3.7317
"gear",50,73,"2024-11-27",33,-3.8902,0.1538,0.395,-3.9142
"gear",51,75,"2024-11-29",51,-4.5323,0.5846,0.573,-4.9873
"gear",52,76,"2024-11-30",123,-6.0868,0.777,0.409,-6.7267
