"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-12-02",6,-2.7108,0.0849,-0.012,-2.718
"catch",2,3,"2024-12-03",11,-3.3128,0.097,0,-3.3222
"catch",3,3,"2024-12-03",18,-3.7379,0.0955,0.001,-3.7471
"catch",4,3,"2024-12-03",12,-3.3511,0.0926,-0.001,-3.3597
"catch",5,3,"2024-12-03",30,-4.8745,0.2739,0.22,-4.9496
"catch",6,4,"2024-12-04",18,-3.7379,0.0955,0.001,-3.7471
"catch",7,4,"2024-12-04",24,-3.9305,0.0853,-0.073,-3.9378
"catch",8,4,"2024-12-04",18,-3.7379,0.0955,0.001,-3.7471
"catch",9,4,"2024-12-04",12,-3.3511,0.0926,-0.001,-3.3597
"catch",10,4,"2024-12-04",6,-2.7108,0.0849,-0.012,-2.718
"catch",11,4,"2024-12-04",18,-3.6719,0.0868,-0.047,-3.6795
"catch",12,4,"2024-12-04",18,-3.6719,0.0868,-0.047,-3.6795
"catch",13,5,"2024-12-05",18,-3.7379,0.0955,0.001,-3.7471
"catch",14,5,"2024-12-05",12,-3.3511,0.0926,-0.001,-3.3597
"catch",15,6,"2024-12-06",11,-3.3128,0.097,0,-3.3222
"catch",16,6,"2024-12-06",18,-3.7379,0.0955,0.001,-3.7471
"catch",17,6,"2024-12-06",18,-4.1661,0.2121,0.191,-4.2111
"catch",18,6,"2024-12-06",24,-3.9385,0.0871,0.005,-3.9461
"catch",19,7,"2024-12-07",24,-4.2131,0.2076,-0.08,-4.2566
"catch",20,10,"2024-12-10",1,-2.7002,0.2147,0.05,-2.7464
"catch",21,11,"2024-12-11",12,-3.3584,0.1023,0.037,-3.3689
"catch",22,12,"2024-12-12",24,-3.9305,0.0853,-0.073,-3.9378
"catch",23,12,"2024-12-12",18,-4.1661,0.2121,0.191,-4.2111
"catch",24,13,"2024-12-13",9,-3.0014,0.0774,0.017,-3.0074
"catch",25,18,"2024-12-18",0,-4.0055,0.461,0.178,-4.2194
"catch",26,18,"2024-12-18",18,-3.7379,0.0955,0.001,-3.7471
"catch",27,18,"2024-12-18",12,-3.3511,0.0926,-0.001,-3.3597
"catch",28,20,"2024-12-20",24,-4.0274,0.1098,0.058,-4.0395
"catch",29,21,"2024-12-21",24,-4.2131,0.2076,-0.08,-4.2566
"catch",30,22,"2024-12-22",5,-2.5414,0.0867,-0.117,-2.5489
"catch",31,27,"2024-12-27",12,-3.3511,0.0926,-0.001,-3.3597
"catch",32,28,"2024-12-28",18,-3.6603,0.0882,-0.026,-3.6681
"catch",33,28,"2024-12-28",24,-5.5878,0.5986,0.07,-5.9559
"catch",34,28,"2024-12-28",12,-3.4623,0.1214,-0.119,-3.477
"catch",35,28,"2024-12-28",40,-5.6489,0.5089,0.051,-5.9151
"catch",36,28,"2024-12-28",20,-3.8775,0.1449,-0.118,-3.8986
"catch",37,31,"2024-12-31",16,-3.564,0.0972,-0.077,-3.5734
"catch",38,31,"2024-12-31",18,-3.7172,0.1183,-0.115,-3.7313
"catch",39,31,"2024-12-31",0,-3.2698,0.4036,-0.048,-3.4329
"catch",40,31,"2024-12-31",24,-3.9356,0.0879,-0.138,-3.9433
"catch",41,32,"2025-01-01",24,-3.9765,0.1129,0.049,-3.9893
"catch",42,33,"2025-01-02",24,-5.1615,0.3752,0.124,-5.303
"catch",43,33,"2025-01-02",12,-3.3288,0.0881,-0.087,-3.3366
