"fit","parameter","median","mean","decoupled","decoupled_reason","status","estimate","fit_method","source"
"private_boat_all_gear_Dungeness_Kept","mu_mu_E[1]",2.92732887434775,3.23561934871842,FALSE,NA,"estimate",2.92732887434775,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","mu_mu_C[1]",1.11189698490845,1.09665449289853,FALSE,NA,"estimate",1.11189698490845,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_eps_E",0.871318216636063,0.936883522107228,FALSE,NA,"estimate",0.871318216636063,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_eps_C",0.442497753617402,0.447623348314299,FALSE,NA,"estimate",0.442497753617402,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","phi_E",0.787668760299949,0.756462747785611,FALSE,NA,"estimate",0.787668760299949,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","phi_C",-0.156050191923398,-0.115006430336438,FALSE,NA,"estimate",-0.156050191923398,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_r_E",0.94142976524478,0.940245145370173,FALSE,NA,"estimate",0.94142976524478,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_r_C",0.766063990925588,0.770021966352925,FALSE,NA,"estimate",0.766063990925588,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","r_E",1.12829886169986,1.14493910974449,FALSE,NA,"estimate",1.12829886169986,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","r_C",1.70400124220787,1.71957523509329,FALSE,NA,"estimate",1.70400124220787,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_mu_E",1.71942279745435,8.86321983913544,FALSE,NA,"estimate",1.71942279745435,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_mu_C",2.44547600082793,14.3542393859428,FALSE,NA,"estimate",2.44547600082793,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_IE",0.15564215125599,0.2107978214442,TRUE,"no I/E observations in this fit (n_ie_obs = 0); sigma_IE is its prior","prior only",NA,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","R_G",1.37807821830485,1.3901071211529,FALSE,NA,"estimate",1.37807821830485,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","R_G_boat",3.56671107172322,3.56119886348412,FALSE,NA,"estimate",3.56671107172322,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","B1",0.535107742287298,0.527209972768527,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","B2",0.518295088375518,0.508227699520405,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","B1_C",-0.223813134289138,-0.214844720089898,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","kappa_OSP",3.11738340794434,3.2067495270977,TRUE,"osp_scale_is_tau = TRUE: the OSP mean uses L, not kappa_OSP; this is the prior","prior only",NA,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_r_OSP",0.796910797336631,0.803244440647681,FALSE,NA,"estimate",0.796910797336631,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","r_OSP",1.57463745580925,1.57343178979219,FALSE,NA,"estimate",1.57463745580925,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","f_crab[1]",0.314705574132228,0.322475580394874,FALSE,NA,"estimate",0.314705574132228,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","f_lower[1]",0,0,TRUE,"use_osp_crab_lower = FALSE: the OSP lower bound is off and f_lower is pinned at 0","prior only",NA,"PE (gate)","reconstructed"
"private_boat_all_gear_Dungeness_Kept","tau_bar[1]",2.55153596206376,2.57067201606584,FALSE,NA,"estimate",2.55153596206376,"PE (gate)","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","mu_mu_E[1]",1.44258764490362,1.47235786251999,FALSE,NA,"estimate",1.44258764490362,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","mu_mu_C[1]",0.778677774860793,0.740929106071745,FALSE,NA,"estimate",0.778677774860793,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_eps_E",1.42510849447371,1.6088462745143,FALSE,NA,"estimate",1.42510849447371,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_eps_C",0.452706692216822,0.602240287942172,FALSE,NA,"estimate",0.452706692216822,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","phi_E",0.288771752446508,0.253508452994619,FALSE,NA,"estimate",0.288771752446508,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","phi_C",0.0679215656768116,0.0555855196901441,FALSE,NA,"estimate",0.0679215656768116,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_r_E",0.479983883693484,0.475876320465967,FALSE,NA,"estimate",0.479983883693484,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_r_C",1.12445165757742,1.15714334810658,FALSE,NA,"estimate",1.12445165757742,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","r_E",4.34056935521287,527.630181006899,FALSE,NA,"estimate",4.34056935521287,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","r_C",0.790894261486375,0.898109617181845,FALSE,NA,"estimate",0.790894261486375,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_mu_E",1.98568417544057,11.7121529452322,FALSE,NA,"estimate",1.98568417544057,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_mu_C",1.98803187243875,13.8559180323333,FALSE,NA,"estimate",1.98803187243875,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_IE",0.13966060298075,0.199162362361975,TRUE,"no I/E observations in this fit (n_ie_obs = 0); sigma_IE is its prior","prior only",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","R_G",1.29776277285972,1.35720373679609,FALSE,NA,"estimate",1.29776277285972,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","R_G_boat",2.89326087051781,2.90879547690536,FALSE,NA,"estimate",2.89326087051781,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","B1",0.788067533964929,0.786617347439955,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","B2",-0.00661514340858524,-0.00397493333619186,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","B1_C",0.0386829437639859,0.0473118529079916,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","kappa_OSP",2.9999835318659,3.14342760408751,TRUE,"osp_scale_is_tau = TRUE: the OSP mean uses L, not kappa_OSP; this is the prior","prior only",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_r_OSP",0.690024359735313,0.707460540314111,FALSE,NA,"estimate",0.690024359735313,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","r_OSP",2.10025078755126,2.33967856613897,FALSE,NA,"estimate",2.10025078755126,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","f_crab[1]",0.291159066468777,0.298208568863149,FALSE,NA,"estimate",0.291159066468777,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","f_lower[1]",0,0,TRUE,"use_osp_crab_lower = FALSE: the OSP lower bound is off and f_lower is pinned at 0","prior only",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","tau_bar[1]",2.05005741906611,2.08280840752074,FALSE,NA,"estimate",2.05005741906611,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","mu_mu_E[1]",3.14724780620297,3.14195115567233,FALSE,NA,"estimate",3.14724780620297,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","mu_mu_C[1]",-0.00874690149231874,0.00730210918560169,FALSE,NA,"estimate",-0.00874690149231874,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_eps_E",0.339370869129595,0.360356970302869,FALSE,NA,"estimate",0.339370869129595,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_eps_C",0.326683509537278,0.34837172387971,FALSE,NA,"estimate",0.326683509537278,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","phi_E",0.450728384657998,0.424458898792909,FALSE,NA,"estimate",0.450728384657998,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","phi_C",0.335791603048427,0.301594513927672,FALSE,NA,"estimate",0.335791603048427,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_r_E",0.476781929551371,0.477408513803133,FALSE,NA,"estimate",0.476781929551371,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_r_C",1.08564406641344,1.08636643736399,FALSE,NA,"estimate",1.08564406641344,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","r_E",4.39906547694994,4.41673264249779,FALSE,NA,"estimate",4.39906547694994,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","r_C",0.848447694444431,0.849751717263525,FALSE,NA,"estimate",0.848447694444431,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_mu_E",1.96532812588209,9.5375226706138,FALSE,NA,"estimate",1.96532812588209,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_mu_C",2.01128184775545,15.3757271753182,FALSE,NA,"estimate",2.01128184775545,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_IE",0.673113019989767,0.705681820698754,FALSE,NA,"estimate",0.673113019989767,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","R_G",1.28062524267547,1.28080922224672,FALSE,NA,"estimate",1.28062524267547,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","R_G_boat",4.00823988387744,4.56170510727547,TRUE,"shore fit: no boat count stream; the boat gear ratio is its prior","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","B1",1.03279859778055,1.03395623920938,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","B2",0.0599833762725886,0.0637572764879137,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","B1_C",-0.422915437414578,-0.422634728789165,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","kappa_OSP",3.00178454504203,3.12675943483909,TRUE,"shore fit: no OSP observations (OSP_n = 0)","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_r_OSP",2.01486482809101,9.24326923521436,TRUE,"shore fit: no OSP observations (OSP_n = 0)","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","r_OSP",0.246324827273796,1029.43340970663,TRUE,"shore fit: no OSP observations (OSP_n = 0)","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","f_crab[1]",1,1,TRUE,"shore fit: apply_crab_fraction = 0, f is pinned at 1","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","f_lower[1]",0,0,TRUE,"shore fit: apply_crab_fraction = 0, f is pinned at 1","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","tau_bar[1]",1.68089729929435,1.72664703828691,FALSE,NA,"estimate",1.68089729929435,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","mu_mu_E[1]",3.05177243731185,3.05538454975819,FALSE,NA,"estimate",3.05177243731185,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","mu_mu_C[1]",0.325094373337467,0.327105286174752,FALSE,NA,"estimate",0.325094373337467,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_eps_E",0.15789612670117,0.19450878017258,FALSE,NA,"estimate",0.15789612670117,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_eps_C",0.124215900819969,0.148445792734949,FALSE,NA,"estimate",0.124215900819969,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","phi_E",0.108424692478247,0.0895727902011393,FALSE,NA,"estimate",0.108424692478247,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","phi_C",-0.267707547488618,-0.214288287491416,FALSE,NA,"estimate",-0.267707547488618,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_r_E",0.507940032120533,0.512997899276555,FALSE,NA,"estimate",0.507940032120533,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_r_C",0.774701578430743,0.775669481602092,FALSE,NA,"estimate",0.774701578430743,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","r_E",3.87592278276739,3.96669869117902,FALSE,NA,"estimate",3.87592278276739,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","r_C",1.66621530110325,1.674075714457,FALSE,NA,"estimate",1.66621530110325,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_mu_E",2.03449313869376,11.5408459391528,FALSE,NA,"estimate",2.03449313869376,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_mu_C",2.01268716287731,8.99391162322202,FALSE,NA,"estimate",2.01268716287731,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_IE",0.138255257483807,0.199081911512351,TRUE,"no I/E observations in this fit (n_ie_obs = 0); sigma_IE is its prior","prior only",NA,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","R_G",1.32342030653864,1.32387680261659,FALSE,NA,"estimate",1.32342030653864,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","R_G_boat",4.04515003167711,4.53991564894113,TRUE,"shore fit: no boat count stream; the boat gear ratio is its prior","prior only",NA,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","B1",0.705438636104576,0.704350048694276,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","B2",-0.112572258135552,-0.0893855010503993,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","B1_C",-0.171862919169535,-0.171069281208535,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","kappa_OSP",2.99686066047136,3.14363208860605,TRUE,"shore fit: no OSP observations (OSP_n = 0)","prior only",NA,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_r_OSP",2.01213087768296,12.590992600761,TRUE,"shore fit: no OSP observations (OSP_n = 0)","prior only",NA,"BSS","reconstructed"
