"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,126,"2025-04-05",0,-0.9074,0.1,-0.188,-0.9174
"catch",2,1,"2024-12-01",8,-3.2036,0.0313,0.056,-3.2046
"catch",3,1,"2024-12-01",4,-2.6444,0.0817,0.013,-2.651
"catch",4,1,"2024-12-01",0,-0.6026,0.0925,-0.018,-0.6111
"catch",5,1,"2024-12-01",1,-1.4592,0.0491,-0.042,-1.4617
"catch",6,1,"2024-12-01",0,-1.0959,0.1315,-0.016,-1.1132
"catch",7,1,"2024-12-01",2,-2.001,0.0604,-0.038,-2.0047
"catch",8,1,"2024-12-01",0,-0.7983,0.1107,-0.019,-0.8106
"catch",9,1,"2024-12-01",2,-1.9864,0.0531,-0.017,-1.9892
"catch",10,1,"2024-12-01",5,-2.9676,0.1357,0.365,-2.9861
"catch",11,1,"2024-12-01",3,-2.3494,0.0654,-0.043,-2.3536
"catch",12,1,"2024-12-01",7,-3.1535,0.0807,0.176,-3.16
"catch",13,1,"2024-12-01",1,-1.7466,0.1112,-0.008,-1.759
"catch",14,1,"2024-12-01",0,-0.9592,0.1229,-0.004,-0.9743
"catch",15,1,"2024-12-01",0,-0.352,0.0619,-0.017,-0.3558
"catch",16,1,"2024-12-01",3,-2.9495,0.2353,0.497,-3.0047
"catch",17,1,"2024-12-01",0,-1.2148,0.138,0.004,-1.2338
"catch",18,1,"2024-12-01",4,-3.5026,0.319,0.565,-3.6038
"catch",19,1,"2024-12-01",12,-3.6705,0.0858,0.219,-3.6779
"catch",20,1,"2024-12-01",0,-1.0959,0.1315,-0.016,-1.1132
"catch",21,1,"2024-12-01",3,-2.3127,0.0433,-0.024,-2.3146
"catch",22,1,"2024-12-01",4,-2.5619,0.0377,-0.012,-2.5633
"catch",23,1,"2024-12-01",1,-1.617,0.0922,-0.017,-1.6255
"catch",24,1,"2024-12-01",3,-2.4654,0.0983,-0.044,-2.475
"catch",25,1,"2024-12-01",4,-3.6764,0.3511,0.561,-3.7988
"catch",26,1,"2024-12-01",4,-3.6764,0.3511,0.561,-3.7988
"catch",27,1,"2024-12-01",0,-0.6026,0.0925,-0.018,-0.6111
"catch",28,1,"2024-12-01",2,-2.2029,0.1221,0.286,-2.2178
"catch",29,1,"2024-12-01",0,-0.7983,0.1107,-0.019,-0.8106
"catch",30,1,"2024-12-01",6,-3.4652,0.2501,0.54,-3.5276
"catch",31,1,"2024-12-01",4,-3.3606,0.2905,0.547,-3.4445
"catch",32,1,"2024-12-01",12,-3.6238,0.0664,-0.024,-3.6283
"catch",33,1,"2024-12-01",0,-0.1938,0.0373,-0.03,-0.1951
"catch",34,1,"2024-12-01",4,-3.1442,0.2418,0.51,-3.2025
"catch",35,1,"2024-12-01",1,-1.4369,0.0362,-0.022,-1.4382
"catch",36,1,"2024-12-01",0,-1.0301,0.1275,-0.021,-1.0464
"catch",37,2,"2024-12-02",0,-0.5043,0.0973,0.05,-0.5138
"catch",38,3,"2024-12-03",3,-2.3407,0.0499,0.02,-2.3432
"catch",39,3,"2024-12-03",0,-0.8597,0.1166,-0.033,-0.8733
"catch",40,3,"2024-12-03",1,-1.5538,0.0686,-0.008,-1.5586
"catch",41,3,"2024-12-03",0,-0.7097,0.1024,-0.032,-0.7202
"catch",42,3,"2024-12-03",6,-2.9315,0.0447,0.146,-2.9335
"catch",43,3,"2024-12-03",10,-3.4682,0.0925,0.121,-3.4768
"catch",44,3,"2024-12-03",1,-1.4522,0.0377,0.025,-1.4536
"catch",45,3,"2024-12-03",11,-3.7237,0.1725,0.168,-3.7537
"catch",46,3,"2024-12-03",0,-1.101,0.136,-0.031,-1.1195
"catch",47,3,"2024-12-03",4,-3.0254,0.2184,0.11,-3.0734
"catch",48,3,"2024-12-03",2,-4.2294,0.2159,0.013,-4.276
"catch",49,3,"2024-12-03",1,-1.5538,0.0686,-0.008,-1.5586
"catch",50,3,"2024-12-03",3,-3.0706,0.1496,-0.03,-3.093
"catch",51,3,"2024-12-03",6,-2.9454,0.06,0.09,-2.949
"catch",52,3,"2024-12-03",5,-3.525,0.2987,0.138,-3.6151
"catch",53,4,"2024-12-04",3,-2.3656,0.0573,0.005,-2.3688
"catch",54,4,"2024-12-04",1,-1.5921,0.0706,-0.002,-1.5971
"catch",55,4,"2024-12-04",5,-4.5402,0.4089,0.178,-4.7092
"catch",56,4,"2024-12-04",4,-2.7013,0.0762,0.007,-2.7071
"catch",57,4,"2024-12-04",2,-2.3009,0.0989,-0.014,-2.3107
"catch",58,4,"2024-12-04",2,-2.1296,0.077,-0.001,-2.1355
"catch",59,4,"2024-12-04",6,-3.0011,0.0817,0.052,-3.0078
"catch",60,4,"2024-12-04",8,-3.1992,0.0395,0.003,-3.2008
"catch",61,4,"2024-12-04",6,-3.2264,0.1581,0.122,-3.2515
"catch",62,4,"2024-12-04",2,-2.0159,0.0532,0.011,-2.0187
"catch",63,4,"2024-12-04",12,-3.6325,0.0735,0.042,-3.6379
"catch",64,4,"2024-12-04",12,-4.0483,0.2195,0.173,-4.0969
"catch",65,4,"2024-12-04",1,-1.9375,0.1096,0.002,-1.9496
"catch",66,4,"2024-12-04",3,-2.3656,0.0573,0.005,-2.3688
"catch",67,4,"2024-12-04",2,-2.5452,0.1191,-0.01,-2.5594
"catch",68,4,"2024-12-04",1,-1.5921,0.0706,-0.002,-1.5971
"catch",69,4,"2024-12-04",4,-2.6239,0.0596,0.004,-2.6275
"catch",70,5,"2024-12-05",1,-1.786,0.0998,0.003,-1.796
"catch",71,5,"2024-12-05",21,-7.6543,0.9266,0.443,-8.5713
"catch",72,5,"2024-12-05",8,-3.209,0.0513,0.045,-3.2117
"catch",73,5,"2024-12-05",1,-1.4446,0.0353,0.061,-1.4458
"catch",74,5,"2024-12-05",1,-1.5049,0.0547,0.041,-1.5079
"catch",75,5,"2024-12-05",3,-2.3927,0.0836,0.019,-2.3997
"catch",76,5,"2024-12-05",7,-3.0987,0.0614,0.083,-3.1025
"catch",77,5,"2024-12-05",0,-0.3734,0.0585,0.01,-0.3768
"catch",78,5,"2024-12-05",0,-1.7756,0.1616,0.009,-1.8017
"catch",79,5,"2024-12-05",3,-2.4092,0.0694,0.034,-2.414
