"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.273), 0.300)",1.33162153262818,0.408645736325748,1.27187105947227,0.0130631459248657,1.27240279775996,1.24521277695742,1.29829812738786,0.968,FALSE
"R_T","beta(5.0, 1.0)",0.833333333333333,0.140859042454753,0.833860352640298,0.00935577143539404,0.8355524552859,0.814333191493971,0.852008071387062,0.934,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.498306544505256,0.0908649418150982,0.510286819278645,0.296017813006905,0.648970146580732,0.797,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.779498883525758,0.0979880358815088,0.794111774420918,0.552227981354547,0.907199497819776,0.781,FALSE
"B1","normal(0, 1.0)",0,1,0.503466858509397,0.113273408100047,0.490942416323601,0.292480828253049,0.740329218356865,0.887,FALSE
"B2","normal(0, 1.0)",0,1,0.532445800003089,0.276316778698628,0.584841780688121,-0.0417919537213132,1.07483799240703,0.724,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.437029903871699,0.0754985436449752,-0.449764931697538,-0.580233623361605,-0.277683326246103,0.925,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.27699334322263,0.900903804625948,3.19829201254563,1.30515099648965,5.06584200339787,0.55,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.782601031892908,0.885186748059992,-0.794211409056941,-2.73420386529781,1.19949084791142,0.557,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.582131506278411,0.0437383199457477,0.574766792219271,0.507090449924786,0.678917978365095,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.253156028794235,0.0536327915820611,0.250103959892195,0.171230946911425,0.365282274682061,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.23933084350791,0.0216459414654465,0.239367449327264,0.19817537055863,0.278115713050155,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.04336539262258,0.0297882534491684,1.04459355527989,0.999889248493929,1.10070727507851,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,2.4688862042162,3.58722004882796,0.874180544827608,0.038084830815758,11.9126807838996,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.1381164443291,1.32588506275541,0.897969548313548,0.0382230574814878,4.67415222747344,NA,FALSE
