"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.28610894339772,0.00126494553828879,0.151594982161142,-0.0131811134792807,0.183590569033656,0.286142269584957,0.387689973790314,0.587308908877804,14362.3662531309,0.999976610931295
"B2",0.673784959306174,0.00366910784743485,0.379053338067956,-0.0380826244202045,0.413899009375747,0.666527303309372,0.923373854841471,1.44614176476518,10672.8325684,1.00010334925472
"B1_C",-0.112521712603793,0.00202527925744874,0.223363218461174,-0.550280030931908,-0.263220819489618,-0.11561623169973,0.0404214404692104,0.325775063467707,12163.357962289,1.00027386341263
"sigma_eps_E",0.803935096951501,0.00282986120525924,0.164796485317859,0.517322576530699,0.69046599435736,0.790491270114855,0.906460860436006,1.16564633773819,3391.29538833386,1.00016614323323
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.787443009221004,0.00068629921024162,0.0628997232207113,0.672323835785408,0.744571856164283,0.784853362020952,0.828592297981525,0.916482660186424,8399.82949501267,0.999828040400366
"phi_E_scaled",0.918486492506687,0.000756652072840614,0.0416175311852706,0.821109595588617,0.894560912744791,0.924233482560339,0.949040446153568,0.982345630244904,3025.24237476382,1.00193550951269
"eps_E[1,1]",-0.314222297262193,0.00872248457638616,0.887789628033377,-2.00853614306661,-0.92107250864188,-0.332854831889603,0.27988296856314,1.46842443414435,10359.5219142286,0.99998619601134
"eps_E[2,1]",-1.11073014081832,0.00585608565012216,0.622828972233605,-2.33070552511589,-1.53145931805719,-1.11161233219749,-0.687465905276407,0.112950234525609,11311.5670196308,1.00004505486428
"eps_E[3,1]",0.113561957100931,0.00667121856455229,0.652483207021985,-1.17981205744288,-0.324472164066263,0.108307765937231,0.549350312577794,1.40564250601328,9565.95511267302,0.999785550484942
"eps_E[4,1]",-0.140154020701175,0.00580113792637105,0.622920751723012,-1.32725755393054,-0.554914846342847,-0.140116077338927,0.272344668239208,1.09928276558968,11530.2630543495,0.999745524102798
"eps_E[5,1]",-0.718012854849292,0.00726586788292664,0.764723480327626,-2.2000084542328,-1.23389325089522,-0.725131016778059,-0.204906880025487,0.791541655803233,11077.2984490487,1.00004530390654
"eps_E[6,1]",-0.715129650225089,0.00758149606184553,0.752562944186007,-2.17652456014374,-1.22214118068414,-0.716254057081281,-0.215392409624116,0.795871003698151,9853.16675173742,0.999958305368338
"eps_E[7,1]",0.262121802484018,0.00666300257921018,0.673754365818157,-1.04962344820246,-0.189686042478951,0.261560321386225,0.712946974405645,1.58301313095314,10224.9977699376,0.99975655846552
