"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,-0.753526637283415,-3.28303107791815,1.39380115940139,0.0709886410932812,-0.842059658325147,1.1248526188627
2,"2024-12-02","2024-12-08",7,-0.882622975514851,-2.96485713316799,0.705916951183902,0.308348693750928,-0.156174833588597,1.00682916253325
3,"2024-12-09","2024-12-15",7,-1.63872176405387,-3.7594559535217,0.00325141561318177,0.216334277697108,-0.345953381568366,1.07171753213957
4,"2024-12-16","2024-12-22",7,-1.27819651888049,-3.42471621547244,0.381135988920923,0.0243028803075554,-0.672755086963353,0.887365661726208
5,"2024-12-23","2024-12-29",7,-1.19468532641848,-3.28525574313348,0.417665375911162,0.431845868597312,-0.122116997436049,1.31341959557905
6,"2024-12-30","2024-12-31",2,-1.59194382025378,-3.85009210390168,0.332607965200665,0.0789602762680195,-0.659530704083283,1.03778397423856
7,"2025-01-01","2025-01-05",5,-1.9021897922322,-4.0856861782974,-0.14842529474808,0.310935127673759,-0.237595868398433,1.18521039416823
8,"2025-01-06","2025-01-12",7,-1.38973527313504,-3.50004973623068,0.272145124696858,-1.73298560564236e-05,-0.711823346248479,0.862945323686552
9,"2025-01-13","2025-01-19",7,-0.982618390931602,-3.11126302324727,0.672934003150724,0.490554221981669,-0.0552943042626932,1.30351215205607
10,"2025-01-20","2025-01-26",7,-1.71164796396735,-3.81233589676028,-0.0349697954045555,0.266376924078146,-0.283536561748258,1.11045419924287
11,"2025-01-27","2025-02-02",7,-1.98788137607805,-4.1427359833912,-0.287211917520617,-0.0367135398013995,-0.794491987543014,0.704565625741489
12,"2025-02-03","2025-02-09",7,-2.30970513382265,-4.53610901019215,-0.560873272812628,-0.0508265579681754,-1.03479012707916,0.768729188336461
13,"2025-02-10","2025-02-16",7,-2.06853838011272,-4.28651023325992,-0.350301308781315,-0.0350003526351483,-0.80610826009222,0.747446163632371
14,"2025-02-17","2025-02-23",7,-2.41059226751514,-4.65912900673355,-0.636326404818816,-0.0323024312848029,-1.06252041713861,0.90812192982132
15,"2025-02-24","2025-03-02",7,-2.13634110998606,-4.3379710916077,-0.451610139604975,-0.313885857610038,-1.44679036829717,0.406948604321993
16,"2025-03-03","2025-03-09",7,-2.28820618272697,-4.58733175651971,-0.510514573241895,-0.0251082274562412,-1.06000866156591,0.896355445435293
17,"2025-03-10","2025-03-16",7,-1.80380787756376,-3.93103043289688,-0.0845616611165736,-0.00519480721349194,-0.969277937547866,0.94948483921286
18,"2025-03-17","2025-03-23",7,-1.50960106878047,-3.56707980405942,0.107873876074269,0.0235032995702989,-0.858796731190994,1.0000414441474
19,"2025-03-24","2025-03-30",7,-0.663213899215692,-2.83117358438038,0.988214267692098,0.190903104874744,-0.407202364595111,1.16397846036569
20,"2025-03-31","2025-04-06",7,0.018599291291416,-1.99535508150338,1.60919932201093,0.0412851736704509,-0.60587936293671,0.862473869460354
21,"2025-04-07","2025-04-13",7,-0.767274373171263,-2.92896623887789,1.06850206973978,0.0363778639723548,-0.816009830913229,0.973984459395804
22,"2025-04-14","2025-04-20",7,-0.558843633232404,-2.73960174282996,1.25012983514853,-0.0678820578770068,-1.03134831257393,0.810050741185004
23,"2025-04-21","2025-04-27",7,0.140109910701448,-1.90226933924268,1.79032642889693,0.178637280879079,-0.437142340036007,1.14862597393365
