"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.728205128205128,0.98974358974359,0.489628205128205,0.256637040318144,195,195
"catch",0.544827586206897,0.986206896551724,0.510353448275862,0.285088341550522,145,145
