"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-09-16","2024-09-16",1,0.00333251808297031,-0.517412835286407,0.569836722818707,-0.0361125392587055,-0.481580079239918,0.384432567201741
2,"2024-09-17","2024-09-17",1,0.0115724485296794,-0.360384632066859,0.525072869018476,-0.101374084872871,-0.488299065015902,0.235048858167947
3,"2024-09-18","2024-09-18",1,0.0135135927343746,-0.347825611434792,0.521315018709626,-0.0833947479119507,-0.460853543237898,0.254841861823076
4,"2024-09-19","2024-09-19",1,0.0626134774590773,-0.203598221460589,0.729518050470273,-0.0112723698917404,-0.355887629444909,0.33186381067201
5,"2024-09-20","2024-09-20",1,-0.00174280058153793,-0.449207144165235,0.466402876256712,-0.0896081105317962,-0.495234088427942,0.281014380760204
6,"2024-09-21","2024-09-21",1,0.0140558294805246,-0.332997893879192,0.532938466481078,-0.259018896638013,-0.645402896876094,0.0415736486904877
7,"2024-09-22","2024-09-22",1,0.00949778393315224,-0.475568359239179,0.63501569283165,-0.0662162368193898,-0.552104969353306,0.369032997319868
8,"2024-09-23","2024-09-23",1,0.0069513218536214,-0.428303072176409,0.667523880501778,-0.0180057381456156,-0.452849702716451,0.409118790497745
9,"2024-09-24","2024-09-24",1,0.0467828680906125,-0.227285505244312,0.689447148222857,0.0324485147179286,-0.315860501547411,0.379701939047802
10,"2024-09-25","2024-09-25",1,-0.0140095887091599,-0.680387676511596,0.395020659410134,0.239627939640476,-0.111055958704511,0.708195478559841
11,"2024-09-26","2024-09-26",1,0.00112079383537412,-0.560802067242407,0.527800364995106,0.0659406938291983,-0.382156110274437,0.54860823957104
12,"2024-09-27","2024-09-27",1,-0.00154878772739833,-0.441502394196898,0.474731833807246,0.0355125089215085,-0.295898174965345,0.381072298867883
13,"2024-09-28","2024-09-28",1,0.0562243552569373,-0.221411617631837,0.759447573966045,-0.0276306515443354,-0.314711825585159,0.241726305079999
14,"2024-09-29","2024-09-29",1,0.00861655923386643,-0.459942459110128,0.666098181092148,-0.0304359710239427,-0.467368137244363,0.403801844941929
15,"2024-09-30","2024-09-30",1,0.00929770917484832,-0.450658801749625,0.66865417589847,-0.0495738424615693,-0.512962876054219,0.404271756761464
16,"2024-10-01","2024-10-01",1,0.0147662733483762,-0.341010393622476,0.537222921343576,-0.160640749243089,-0.557696855883309,0.173698982622555
17,"2024-10-02","2024-10-02",1,0.00805333424714319,-0.459309382280957,0.632694397575209,-0.0573025827822077,-0.519861603265633,0.390970549293239
18,"2024-10-03","2024-10-03",1,0.042857695173444,-0.240425593437059,0.661551086242476,-0.0540759044039713,-0.383976333261946,0.269845375695104
19,"2024-10-04","2024-10-04",1,-0.00174157917345305,-0.458236572639106,0.471176418798391,-0.0724774390999134,-0.449630902405356,0.258141316793491
20,"2024-10-05","2024-10-05",1,0.0470263060620698,-0.23590997166945,0.703278904922187,-0.127703269842248,-0.470397731809726,0.159180035199314
21,"2024-10-06","2024-10-06",1,0.0104720655556847,-0.471779377046318,0.688469635143178,-0.0283010844349601,-0.477014763498345,0.416647967814413
22,"2024-10-07","2024-10-07",1,0.00614383611340667,-0.477854465633349,0.645353545780675,-0.000559292857499999,-0.448291171637912,0.454449777845631
23,"2024-10-08","2024-10-08",1,0.00970788297593136,-0.373828593106016,0.5051536756097,0.0313432133374891,-0.301530338582766,0.392771344811896
24,"2024-10-09","2024-10-09",1,0.00384751706430027,-0.404575417060444,0.478539259673979,0.122754225498326,-0.186079855070919,0.483057488964551
25,"2024-10-10","2024-10-10",1,-0.00100958255030075,-0.587207584627921,0.492035263527353,0.0283522479757582,-0.393235307796024,0.486804083046044
26,"2024-10-11","2024-10-11",1,-0.0298728275270483,-0.750110566287183,0.334113543159813,0.0488124671127424,-0.282801962476366,0.441068809121778
27,"2024-10-12","2024-10-12",1,0.0247304611562998,-0.279321215261847,0.612667858525937,-0.14953398123707,-0.521389267585827,0.159793929585489
28,"2024-10-13","2024-10-13",1,0.0337224352561985,-0.25659964528485,0.655823821470873,-0.0850768638977716,-0.440313955672023,0.229693070173521
29,"2024-10-14","2024-10-14",1,0.0112477932043771,-0.473426632605562,0.663231091790618,-0.0404866812247529,-0.470171772981922,0.378718730390699
30,"2024-10-15","2024-10-15",1,0.00767959724846729,-0.38417745161715,0.521020197973747,-0.0283908616199465,-0.368953691795252,0.301993117338094
31,"2024-10-16","2024-10-16",1,0.0257621817274357,-0.278693005826932,0.604462916618611,-0.0282490400750942,-0.36044731179026,0.293357348846012
32,"2024-10-17","2024-10-17",1,0.0360151089680481,-0.243092146444388,0.65358017988377,-0.0688619107206703,-0.379426038901895,0.215155997347148
33,"2024-10-18","2024-10-18",1,0.00818774050835209,-0.366816654503227,0.490914986885124,-0.140737457518246,-0.460509824553257,0.173955254918638
34,"2024-10-19","2024-10-19",1,0.0232135210056664,-0.297972773135163,0.62136520760558,-0.215679746067609,-0.541185562397031,0.0744832403090015
35,"2024-10-20","2024-10-20",1,0.000288302745521071,-0.488637863164838,0.544497998527132,-0.129673044174488,-0.636921484385988,0.34778586405758
