"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.634615384615385,0.980769230769231,0.519903846153846,0.246773896045005,52,52
"catch",0.677570093457944,0.978971962616822,0.501214953271028,0.279904384412901,856,856
