"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-12-02",6,-2.6939,0.0838,0.077,-2.7009
"catch",2,3,"2024-12-03",11,-3.2894,0.0962,0.059,-3.2987
"catch",3,3,"2024-12-03",18,-3.7189,0.0948,0.074,-3.7279
"catch",4,3,"2024-12-03",12,-3.3326,0.0918,0.079,-3.3411
"catch",5,3,"2024-12-03",30,-4.9728,0.3154,0.123,-5.0728
"catch",6,4,"2024-12-04",18,-3.7189,0.0948,0.074,-3.7279
"catch",7,4,"2024-12-04",24,-3.9311,0.0881,-0.026,-3.9389
"catch",8,4,"2024-12-04",18,-3.7189,0.0948,0.074,-3.7279
"catch",9,4,"2024-12-04",12,-3.3326,0.0918,0.079,-3.3411
"catch",10,4,"2024-12-04",6,-2.6939,0.0838,0.077,-2.7009
"catch",11,4,"2024-12-04",18,-3.6649,0.0874,-0.029,-3.6725
"catch",12,4,"2024-12-04",18,-3.6649,0.0874,-0.029,-3.6725
"catch",13,5,"2024-12-05",18,-3.7189,0.0948,0.074,-3.7279
"catch",14,5,"2024-12-05",12,-3.3326,0.0918,0.079,-3.3411
"catch",15,6,"2024-12-06",11,-3.2765,0.0947,-0.001,-3.2855
"catch",16,6,"2024-12-06",18,-3.7082,0.0937,-0.009,-3.717
"catch",17,6,"2024-12-06",18,-4.2908,0.2574,0.149,-4.3573
"catch",18,6,"2024-12-06",24,-3.9625,0.1004,0.064,-3.9726
"catch",19,7,"2024-12-07",24,-4.0844,0.1364,0.076,-4.1031
"catch",20,10,"2024-12-10",1,-2.6337,0.2221,0.053,-2.6831
"catch",21,11,"2024-12-11",12,-3.3919,0.1193,-0.059,-3.4061
"catch",22,12,"2024-12-12",24,-3.9311,0.0881,-0.026,-3.9389
"catch",23,12,"2024-12-12",18,-4.2451,0.2457,0.057,-4.3057
"catch",24,13,"2024-12-13",9,-3.0151,0.086,0.065,-3.0225
"catch",25,18,"2024-12-18",0,-3.9115,0.4765,0.183,-4.1389
"catch",26,18,"2024-12-18",18,-3.7189,0.0948,0.074,-3.7279
"catch",27,18,"2024-12-18",12,-3.3326,0.0918,0.079,-3.3411
"catch",28,20,"2024-12-20",24,-4.0844,0.1364,0.076,-4.1031
"catch",29,21,"2024-12-21",24,-4.0844,0.1364,0.076,-4.1031
"catch",30,22,"2024-12-22",5,-2.5992,0.0912,-0.014,-2.6075
"catch",31,27,"2024-12-27",12,-3.3223,0.0907,-0.006,-3.3305
"catch",32,28,"2024-12-28",18,-3.6607,0.0877,-0.088,-3.6684
"catch",33,28,"2024-12-28",24,-5.2203,0.4178,0.228,-5.3958
"catch",34,28,"2024-12-28",12,-3.5588,0.1186,0.042,-3.5729
"catch",35,28,"2024-12-28",40,-5.333,0.3413,0.221,-5.4502
"catch",36,28,"2024-12-28",20,-3.801,0.1036,0.057,-3.8118
"catch",37,31,"2024-12-31",16,-3.542,0.0871,-0.111,-3.5496
"catch",38,31,"2024-12-31",18,-3.6678,0.0929,0.072,-3.6764
"catch",39,31,"2024-12-31",0,-3.4581,0.413,0.11,-3.6288
"catch",40,31,"2024-12-31",24,-3.9461,0.0904,-0.08,-3.9542
