"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.28078744102963,0.0186495861761727,1.28108206275175,1.24448310225345,1.31711800010288,0.955,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.437372450023129,0.281804377478718,0.470996390504033,-0.194405628597883,0.881029210176919,0.37,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.101520238780508,0.380980841380517,0.111694906287706,-0.655320265469749,0.786995335988614,0.148,TRUE
"B1","normal(0, 1.0)",0,1,0.765428418405954,0.0693500548458564,0.764460640733597,0.630309454005824,0.90173123586311,0.931,FALSE
"B2","normal(0, 1.0)",0,1,0.399129875638217,0.195873197523735,0.396630940484989,0.0183428340180779,0.798575209485197,0.804,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.1378595572604,1.14806562382342,3.1132305030212,0.725659578739688,5.66013170282543,0.426,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.683308714609885,1.16920690033868,-0.686710148570042,-3.22305089825596,1.84622581654459,0.415,TRUE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.37742667182961,0.122389853503667,0.355384406049181,0.207635463455129,0.680495729824773,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.35586320211854,0.112265797433929,0.335336764877505,0.199350465665305,0.624932314023008,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.554823988440384,0.0246168594410635,0.553899099602297,0.508714480925946,0.605501864397753,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,1.15756933746279,0.0331299283075327,1.15732097939595,1.09452992479188,1.22270412959049,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,1.76156271238072,2.02801137036703,1.1254701496623,0.0504249594443778,7.54296230301902,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,1.75691109826246,2.05486581501053,1.13464191451422,0.047894617082641,7.45489710905846,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.61307954278503,0.0715433563468969,-0.612161360562288,-0.750606074348433,-0.472721740132754,0.928,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.54909335031267,2.43388439476449,4.02146349457407,1.49593783164024,10.5617520251778,-0.008,TRUE
