"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-227.706688657936,6.06032486898201,5.83674235476037,0,-221.87
"catch",627,-1485.31703854982,28.892791005153,7.27144446505609,0,-1478.05
