"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.222147359229,23.8292597540095,12.3701335530727,1,-548.85
"catch",131,-490.657889357978,13.0404523495341,6.35810203756355,0,-484.3
