"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",1.09286275374172,1.33439440104331,0.249803396067358,0.0329418775611683,0.0228347478258374
"phi_C",-0.00242054784044199,0.0739178719881445,0.170288853256262,0.0329418775611683,0.0228347478258374
"sigma_IE",0.0952030850734808,0.0768760111813531,-0.121001350785304,0.0329418775611683,0.0228347478258374
"phi_E",0.0989982016335056,-0.0221090489130653,-0.110835494376003,0.0329418775611683,0.0228347478258374
"sigma_mu_C",1.1994272013954,0.829771785022099,-0.0948891195964227,0.0329418775611683,0.0228347478258374
"sigma_eps_E",0.216453500096789,0.240272343173529,-0.062905050394807,0.0329418775611683,0.0228347478258374
"sigma_eps_C",0.126032799946632,0.140708534522271,0.0533099997408805,0.0329418775611683,0.0228347478258374
"R_G",1.32562071025801,1.32218355733184,0.0360106836528827,0.0329418775611683,0.0228347478258374
"sigma_r_E",0.560034337167653,0.573596110269292,-0.0244400759936241,0.0329418775611683,0.0228347478258374
"r_E",3.18843663365794,3.03939822138931,-0.0104942144647655,0.0329418775611683,0.0228347478258374
"sigma_r_C",0.855880626448199,0.864441414759471,0.00860642307920778,0.0329418775611683,0.0228347478258374
"r_C",1.36512873474164,1.33822416880458,-0.00263441522566092,0.0329418775611683,0.0228347478258374
