"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.559485530546624,0.954983922829582,0.507958199356913,0.277845743386573,311,311
"catch",0.736523319200485,0.980012113870382,0.500837371290127,0.275857947314337,1651,1651
