"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.35927093854936,0.408557540168581,1.30352810352848,0.72233076962146,2.29853440950309,0.021,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.655254860906603,0.196212169380462,0.686638066986427,0.178780285692928,0.937383753356002,0.561,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.11608206374737,0.394854724209747,-0.160152033370126,-0.769916660782389,0.72163001671421,0.117,TRUE
"B1","normal(0, 1.0)",0,1,0.264790138470473,0.157140887249929,0.266958780935302,-0.0375874783558826,0.581823901430477,0.843,FALSE
"B2","normal(0, 1.0)",0,1,0.538088454933856,0.384708719654551,0.521400942940974,-0.184233065011873,1.32280563435606,0.615,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.64382971397308,1.32893429190487,2.67127190699421,-0.196326294167706,5.30301554971325,0.336,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.43409333740728,1.3372628853713,0.718237387431456,-2.97820722195642,2.57590973834051,0.331,TRUE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,1.09181511476399,0.342988605769316,1.0275818178188,0.618657547879677,1.94865132339808,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.438047380631276,0.200258850465045,0.409481602060554,0.104270923474144,0.895834610363235,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.931116741337216,0.0604581836905864,0.929111971896996,0.821416671451825,1.05368960184023,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.771763442358354,0.0643516945469429,0.768080790173448,0.653734401774095,0.905711758611654,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,1.80272052850059,1.95712758637357,1.19427463586229,0.0465454953011485,7.44914487028634,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,1.87930720161847,1.96509174786155,1.2690722974748,0.0741917346049233,7.49288632266072,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0276863018631335,0.151878681707654,-0.0281755236022456,-0.323012509898914,0.270235630687262,0.848,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55375743843352,0.161787044930763,3.55393885007779,3.2442549864687,3.87382382109287,0.933,FALSE
