"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,48.153,0.8499,FALSE,TRUE
"gear",3,"2024-12-03",27,22.352,0.6978,TRUE,TRUE
"gear",4,"2024-12-04",30,22.352,0.7602,FALSE,TRUE
"gear",5,"2024-12-05",20,22.352,0.5068,TRUE,TRUE
"gear",6,"2024-12-06",25,48.153,0.2098,FALSE,TRUE
"gear",7,"2024-12-07",31,48.153,0.3081,TRUE,TRUE
"gear",10,"2024-12-10",23,22.352,0.5963,TRUE,TRUE
"gear",11,"2024-12-11",20,22.352,0.5068,TRUE,TRUE
"gear",12,"2024-12-12",39,22.352,0.8865,FALSE,TRUE
"gear",13,"2024-12-13",22,48.153,0.1638,FALSE,TRUE
"gear",14,"2024-12-14",37,48.153,0.408,TRUE,TRUE
"gear",15,"2024-12-15",33,48.153,0.3416,TRUE,TRUE
"gear",18,"2024-12-18",32,22.352,0.7956,FALSE,TRUE
"gear",20,"2024-12-20",22,48.153,0.1638,FALSE,TRUE
"gear",21,"2024-12-21",20,48.153,0.1352,FALSE,TRUE
"gear",22,"2024-12-22",19,48.153,0.1216,FALSE,TRUE
"gear",23,"2024-12-23",29,22.352,0.7407,TRUE,TRUE
"gear",24,"2024-12-24",31,22.352,0.7785,FALSE,TRUE
"gear",26,"2024-12-26",33,22.352,0.8116,FALSE,TRUE
"gear",27,"2024-12-27",50,48.153,0.6034,TRUE,TRUE
"gear",28,"2024-12-28",58,48.153,0.7,TRUE,TRUE
"gear",31,"2024-12-31",96,72.13,0.7623,FALSE,TRUE
"gear",32,"2025-01-01",55,73.73,0.4019,TRUE,TRUE
"gear",33,"2025-01-02",28,22.854,0.7068,TRUE,TRUE
"gear",34,"2025-01-03",55,49.22,0.652,TRUE,TRUE
"gear",35,"2025-01-04",39,49.22,0.4269,TRUE,TRUE
"gear",38,"2025-01-07",19,22.854,0.4613,TRUE,TRUE
"gear",39,"2025-01-08",29,22.854,0.7279,TRUE,TRUE
"gear",40,"2025-01-09",35,22.854,0.83,FALSE,TRUE
"gear",41,"2025-01-10",34,49.22,0.346,TRUE,TRUE
"gear",42,"2025-01-11",149,49.22,0.9931,FALSE,FALSE
"gear",45,"2025-01-14",50,22.854,0.9532,FALSE,TRUE
"gear",47,"2025-01-16",16,22.854,0.3616,TRUE,TRUE
"gear",48,"2025-01-17",47,49.22,0.5477,TRUE,TRUE
"gear",49,"2025-01-18",62,49.22,0.728,TRUE,TRUE
"gear",52,"2025-01-21",16,22.854,0.3616,TRUE,TRUE
"gear",53,"2025-01-22",8,22.854,0.1073,FALSE,TRUE
"gear",54,"2025-01-23",16,22.854,0.3616,TRUE,TRUE
"gear",55,"2025-01-24",9,49.22,0.0218,FALSE,FALSE
"gear",56,"2025-01-25",68,49.22,0.782,FALSE,TRUE
"gear",60,"2025-01-29",32,22.854,0.7839,FALSE,TRUE
"gear",61,"2025-01-30",24,22.854,0.6097,TRUE,TRUE
"gear",62,"2025-01-31",14,49.22,0.0597,FALSE,TRUE
"gear",63,"2025-02-01",48,38.401,0.7224,TRUE,TRUE
"gear",67,"2025-02-05",2,17.82,0.0155,FALSE,FALSE
"gear",68,"2025-02-06",4,17.82,0.051,FALSE,TRUE
"gear",69,"2025-02-07",13,38.401,0.0924,FALSE,TRUE
"gear",70,"2025-02-08",65,57.508,0.6659,TRUE,TRUE
"gear",73,"2025-02-11",20,17.82,0.6516,TRUE,TRUE
"gear",74,"2025-02-12",11,17.82,0.3042,TRUE,TRUE
"gear",76,"2025-02-14",23,38.401,0.2777,TRUE,TRUE
"gear",77,"2025-02-15",65,38.401,0.8776,FALSE,TRUE
"gear",81,"2025-02-19",12,17.82,0.3471,TRUE,TRUE
"gear",82,"2025-02-20",30,17.82,0.8686,FALSE,TRUE
"gear",83,"2025-02-21",18,38.401,0.1779,FALSE,TRUE
"gear",84,"2025-02-22",28,38.401,0.3815,TRUE,TRUE
"gear",87,"2025-02-25",11,17.82,0.3042,TRUE,TRUE
"gear",88,"2025-02-26",32,17.82,0.8936,FALSE,TRUE
"gear",89,"2025-02-27",32,17.82,0.8936,FALSE,TRUE
"gear",90,"2025-02-28",16,38.401,0.1413,FALSE,TRUE
"gear",91,"2025-03-01",105,37.984,0.9884,FALSE,FALSE
"gear",94,"2025-03-04",1,17.644,0.0058,FALSE,FALSE
"gear",94,"2025-03-04",3,17.644,0.0299,FALSE,TRUE
"gear",94,"2025-03-04",9,17.644,0.2187,FALSE,TRUE
"gear",95,"2025-03-05",0,17.644,0.0012,FALSE,FALSE
"gear",95,"2025-03-05",7,17.644,0.1407,FALSE,TRUE
"gear",95,"2025-03-05",1,17.644,0.0058,FALSE,FALSE
"gear",96,"2025-03-06",17,17.644,0.5524,TRUE,TRUE
"gear",96,"2025-03-06",35,17.644,0.9283,FALSE,TRUE
"gear",96,"2025-03-06",20,17.644,0.6559,TRUE,TRUE
"gear",97,"2025-03-07",13,37.984,0.0907,FALSE,TRUE
"gear",97,"2025-03-07",9,37.984,0.0409,FALSE,TRUE
"gear",97,"2025-03-07",9,37.984,0.0409,FALSE,TRUE
"gear",98,"2025-03-08",58,37.984,0.8339,FALSE,TRUE
"gear",98,"2025-03-08",54,37.984,0.7968,FALSE,TRUE
"gear",98,"2025-03-08",69,37.984,0.9071,FALSE,TRUE
"gear",101,"2025-03-11",18,17.644,0.5889,TRUE,TRUE
"gear",101,"2025-03-11",13,17.644,0.3903,TRUE,TRUE
"gear",101,"2025-03-11",12,17.644,0.3471,TRUE,TRUE
"gear",102,"2025-03-12",13,17.644,0.3903,TRUE,TRUE
"gear",102,"2025-03-12",17,17.644,0.5524,TRUE,TRUE
"gear",102,"2025-03-12",22,17.644,0.7147,TRUE,TRUE
"gear",104,"2025-03-14",13,37.984,0.0907,FALSE,TRUE
"gear",104,"2025-03-14",18,37.984,0.1758,FALSE,TRUE
"gear",104,"2025-03-14",33,37.984,0.4829,TRUE,TRUE
"gear",105,"2025-03-15",6,37.984,0.0167,FALSE,FALSE
"gear",105,"2025-03-15",14,37.984,0.106,FALSE,TRUE
"gear",105,"2025-03-15",29,37.984,0.402,TRUE,TRUE
"gear",108,"2025-03-18",10,17.644,0.2607,TRUE,TRUE
"gear",108,"2025-03-18",15,17.644,0.4741,TRUE,TRUE
"gear",108,"2025-03-18",20,17.644,0.6559,TRUE,TRUE
"gear",109,"2025-03-19",15,17.644,0.4741,TRUE,TRUE
"gear",109,"2025-03-19",13,17.644,0.3903,TRUE,TRUE
"gear",109,"2025-03-19",16,17.644,0.5141,TRUE,TRUE
"gear",110,"2025-03-20",4,17.644,0.0502,FALSE,TRUE
"gear",110,"2025-03-20",4,17.644,0.0502,FALSE,TRUE
"gear",110,"2025-03-20",1,17.644,0.0058,FALSE,FALSE
"gear",111,"2025-03-21",14,37.984,0.106,FALSE,TRUE
"gear",111,"2025-03-21",8,37.984,0.0315,FALSE,TRUE
"gear",111,"2025-03-21",9,37.984,0.0409,FALSE,TRUE
"gear",112,"2025-03-22",56,37.984,0.8161,FALSE,TRUE
"gear",112,"2025-03-22",63,37.984,0.8719,FALSE,TRUE
"gear",112,"2025-03-22",65,37.984,0.8848,FALSE,TRUE
"gear",115,"2025-03-25",40,17.644,0.9599,FALSE,TRUE
"gear",115,"2025-03-25",22,17.644,0.7147,TRUE,TRUE
"gear",115,"2025-03-25",13,17.644,0.3903,TRUE,TRUE
"gear",117,"2025-03-27",18,17.644,0.5889,TRUE,TRUE
"gear",117,"2025-03-27",13,17.644,0.3903,TRUE,TRUE
"gear",117,"2025-03-27",17,17.644,0.5524,TRUE,TRUE
"gear",118,"2025-03-28",17,37.984,0.1572,FALSE,TRUE
"gear",118,"2025-03-28",33,37.984,0.4829,TRUE,TRUE
"gear",118,"2025-03-28",31,37.984,0.443,TRUE,TRUE
"gear",119,"2025-03-29",91,37.984,0.9733,FALSE,TRUE
"gear",119,"2025-03-29",151,37.984,0.9993,FALSE,FALSE
"gear",119,"2025-03-29",161,37.984,0.9996,FALSE,FALSE
"gear",122,"2025-04-01",54,32.725,0.8685,FALSE,TRUE
"gear",122,"2025-04-01",62,32.725,0.92,FALSE,TRUE
"gear",122,"2025-04-01",68,32.725,0.9456,FALSE,TRUE
"gear",123,"2025-04-02",9,32.725,0.0589,FALSE,TRUE
"gear",123,"2025-04-02",18,32.725,0.2352,FALSE,TRUE
"gear",123,"2025-04-02",39,32.725,0.6908,TRUE,TRUE
"gear",124,"2025-04-03",36,32.725,0.639,TRUE,TRUE
"gear",124,"2025-04-03",37,32.725,0.6569,TRUE,TRUE
"gear",124,"2025-04-03",31,32.725,0.5401,TRUE,TRUE
"gear",125,"2025-04-04",56,70.609,0.4241,TRUE,TRUE
"gear",125,"2025-04-04",42,70.609,0.2637,TRUE,TRUE
"gear",125,"2025-04-04",29,70.609,0.1268,FALSE,TRUE
"gear",126,"2025-04-05",104,70.609,0.8183,FALSE,TRUE
