"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1393.40274969984,16.7079624360146,11.2637823047526,0,-1382.14
"catch",1651,-3234.00404556752,50.3591415623236,10.8454252620898,0,-3223.16
