"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,0.428003763237937,-0.0659240004040748,0.936981062332718,0.475712778167394,0.0851010614225225,0.887947656881964
2,"2024-12-02","2024-12-02",1,0.162970301101044,-0.941836050593214,1.25147675279139,0.455149636667032,-0.0730526222271841,0.97542540032989
3,"2024-12-03","2024-12-03",1,-0.00549403847438013,-0.55958382219509,0.550881082296863,0.509833470785467,0.0575676736433157,0.986867675270777
4,"2024-12-04","2024-12-04",1,0.0275204137429395,-0.509586568342985,0.569343340994346,0.530623628993169,0.09849101180792,0.978640058557726
5,"2024-12-05","2024-12-05",1,-0.299004490890417,-0.861295438206521,0.297294605721134,0.447379080464414,-0.0365465179828777,0.920172889612246
6,"2024-12-06","2024-12-06",1,-0.447046362237642,-1.00782892280843,0.110716588269204,0.569837522788948,0.119460636969814,1.057049920139
7,"2024-12-07","2024-12-07",1,-0.36974784230362,-0.90358698972163,0.181598448974858,0.4700833163619,-0.0996752310121013,1.02278696433859
8,"2024-12-08","2024-12-08",1,-0.205226998808569,-1.3848569862114,0.962769670519854,0.394476744208364,-0.246178859234626,1.02256364308057
9,"2024-12-09","2024-12-09",1,-0.149718238767732,-1.34703215945111,1.0301513070288,0.34752167631915,-0.321682457314239,0.972712986916362
10,"2024-12-10","2024-12-10",1,-0.186878462233038,-0.760873438089818,0.40051400552731,0.30597848640184,-0.268638354149991,0.842619497253711
11,"2024-12-11","2024-12-11",1,-0.241769053335257,-0.806578558963211,0.341453948497964,0.440957172983363,-0.0507493842843682,0.9528459253495
12,"2024-12-12","2024-12-12",1,0.189338545622506,-0.332742141748462,0.718126991819932,0.571506287668398,0.119405878362744,1.02164309404134
13,"2024-12-13","2024-12-13",1,-0.558746980836311,-1.1281962549075,0.0318102479927837,0.669465005168845,0.222312900575319,1.14770275970691
14,"2024-12-14","2024-12-14",1,-0.252755127559263,-0.778746195551524,0.300832698439553,0.684616882068922,0.214256595862896,1.20673972883197
15,"2024-12-15","2024-12-15",1,-0.295307064190628,-0.839473338736523,0.267857108715005,0.482356725359023,-0.145351424797991,1.03867173710768
16,"2024-12-16","2024-12-16",1,-0.118885630075502,-1.26388500428077,1.04120662574408,0.498094293308657,-0.1869018938707,1.12590453137294
17,"2024-12-17","2024-12-17",1,-0.0208502648629074,-1.19393540289753,1.17192512650343,0.532034674757876,-0.107402408649474,1.16154131000063
18,"2024-12-18","2024-12-18",1,0.0819184650388823,-0.46174742123679,0.635108968071106,0.588533708536336,0.0729405390863431,1.14527120420242
19,"2024-12-19","2024-12-19",1,-0.230054462338365,-1.29849831736854,0.878656151297115,0.51314955386868,-0.0707995158852228,1.12816397074636
20,"2024-12-20","2024-12-20",1,-0.652053522957669,-1.23337268659369,-0.0688504592052582,0.474181091220784,-0.0374439286996676,0.997773653781953
21,"2024-12-21","2024-12-21",1,-0.769445640700235,-1.35034391039194,-0.180794924225324,0.33728716149538,-0.203577344032348,0.868516743222915
22,"2024-12-22","2024-12-22",1,-0.729099443628987,-1.31197789162351,-0.155307704632684,0.185798764325796,-0.403527124773705,0.732437477492065
23,"2024-12-23","2024-12-23",1,-0.0418306329381719,-0.593692704963786,0.516614622813157,0.159538647583332,-0.374168645325826,0.674748364903461
24,"2024-12-24","2024-12-24",1,0.0815065811271121,-0.462861625261217,0.645571839153723,0.179357783122796,-0.356675943296316,0.707454442414938
25,"2024-12-25","2024-12-25",1,0.0721649333662185,-1.0030466844028,1.20158155631208,0.221666336906188,-0.376699996391776,0.794020403702285
26,"2024-12-26","2024-12-26",1,0.143929624935343,-0.390459870818641,0.698830621184311,0.268909011281637,-0.245199504769754,0.769777496084226
27,"2024-12-27","2024-12-27",1,0.089814469694755,-0.42212092831462,0.627872780059792,0.335058490929304,-0.0862803524850808,0.774588015879812
28,"2024-12-28","2024-12-28",1,0.198811476530956,-0.30267486907928,0.724586083787913,0.264415497345252,-0.245952196611145,0.760721318936918
29,"2024-12-29","2024-12-29",1,0.128170137764871,-1.01922384179752,1.23761021828106,0.334872841419025,-0.269404367364378,0.915980254859904
30,"2024-12-30","2024-12-30",1,0.107818817895077,-1.04236854837097,1.29959779011536,0.428760662232471,-0.159891922308107,1.00575830904742
31,"2024-12-31","2024-12-31",1,0.164074386936682,-0.528476644133059,0.896472712372112,0.540465789594614,0.0645367519737145,1.03322100650378
32,"2025-01-01","2025-01-01",1,-0.251766154502522,-0.951506130741862,0.464669859448241,0.402852944053218,-0.0915671944904413,0.919637619960257
33,"2025-01-02","2025-01-02",1,-0.0168739034322217,-0.548275427128009,0.537366169826073,0.148478967647798,-0.35505914700254,0.646364022163522
34,"2025-01-03","2025-01-03",1,0.122369903156828,-0.386435035906105,0.648753028253567,0.127216207818534,-0.345358352838064,0.622417190270224
35,"2025-01-04","2025-01-04",1,-0.137699573855234,-0.655514130426417,0.416863933884656,-0.0680732711868556,-0.635135514634839,0.469462170084751
36,"2025-01-05","2025-01-05",1,-0.115550504009165,-1.27029386757539,1.02018348034744,-0.153114965300551,-0.806674335426391,0.482165806372777
37,"2025-01-06","2025-01-06",1,-0.161236996302491,-1.33997563798775,0.984444851006625,-0.246272563453152,-0.940478364402714,0.430364265844455
38,"2025-01-07","2025-01-07",1,-0.304626808698186,-0.88359294902184,0.311615183194532,-0.347940899367275,-1.02033076760377,0.269242849026337
39,"2025-01-08","2025-01-08",1,0.0142702559197298,-0.528235999720522,0.561474652384042,-0.31108042790814,-0.883486488789764,0.254746154163743
40,"2025-01-09","2025-01-09",1,0.157993141132848,-0.383045935859708,0.705859643125645,-0.27602030366751,-0.789374433658597,0.279752047684771
41,"2025-01-10","2025-01-10",1,-0.125224280826768,-0.681440696038118,0.460438820874042,-0.334611215039629,-0.806946251500368,0.152485420320727
42,"2025-01-11","2025-01-11",1,0.996967755717018,0.527828319622394,1.50421956261307,-0.541668587429017,-0.945633413148071,-0.158304421741078
43,"2025-01-12","2025-01-12",1,0.547973952568872,-0.656090621056017,1.73982510420916,-0.443842695822841,-1.0032814130006,0.128195042685564
44,"2025-01-13","2025-01-13",1,0.412071025402766,-0.762056504889981,1.57139912583683,-0.378334333458117,-0.941899633756768,0.228576935256315
45,"2025-01-14","2025-01-14",1,0.499028283811033,-0.0147840210056091,1.03672834922399,-0.318266099060061,-0.804912452732464,0.176752141613332
46,"2025-01-15","2025-01-15",1,0.0388327618326399,-1.01692153967333,1.15527005456719,-0.279331168146302,-0.847874439839868,0.307136482973846
47,"2025-01-16","2025-01-16",1,-0.383381271357903,-0.980238359234048,0.240326851297908,-0.25287778215555,-0.791013877437589,0.313949670361539
48,"2025-01-17","2025-01-17",1,-0.00501096541647671,-0.522333351019981,0.545496040987815,-0.229665759822347,-0.728600589435748,0.276963942805934
49,"2025-01-18","2025-01-18",1,0.232251621833645,-0.261907710112257,0.760285864576111,-0.127525203776118,-0.613202948289187,0.35364002278452
50,"2025-01-19","2025-01-19",1,0.00507630998962599,-1.144956600067,1.21281713591568,-0.215363175562302,-0.813702280564518,0.430512668867657
51,"2025-01-20","2025-01-20",1,-0.207206091565576,-1.37000246914499,1.00812739639412,-0.300780229390072,-0.958524582403522,0.357048883047091
52,"2025-01-21","2025-01-21",1,-0.52714120287396,-1.15370067392079,0.0976528431918427,-0.401328032866807,-1.05429948201192,0.247703118112778
53,"2025-01-22","2025-01-22",1,-0.912541890972587,-1.55758271252883,-0.281164203489172,-0.513695749102656,-1.11957074633184,0.0662114628885831
54,"2025-01-23","2025-01-23",1,-0.633551175263122,-1.23555400612081,-0.0353090453234271,-0.595045032928724,-1.24358162024043,-0.00860853661709063
55,"2025-01-24","2025-01-24",1,-1.11435404185392,-1.76656960542339,-0.45529522968501,-0.528058171648801,-1.16068713422241,0.0583914051864295
56,"2025-01-25","2025-01-25",1,0.229773653191836,-0.271839304819068,0.741426392893969,-0.483951086285205,-1.02842430508696,0.0296447399473929
57,"2025-01-26","2025-01-26",1,0.118369284913372,-1.05353370064464,1.31068316969221,-0.442841346986437,-1.0842042440597,0.204747610375632
58,"2025-01-27","2025-01-27",1,0.0643837883759724,-1.1819788398405,1.33217073843919,-0.41752386036347,-1.09277274058662,0.28947047177361
59,"2025-01-28","2025-01-28",1,0.0762689193321882,-1.12844354881771,1.2620619936851,-0.415996230242746,-1.06387270035878,0.267044777135127
60,"2025-01-29","2025-01-29",1,0.0934927746060946,-0.456980604210719,0.644265732371304,-0.417700178114944,-0.973444061221168,0.132206796424665
61,"2025-01-30","2025-01-30",1,-0.190905269716246,-0.748198989559448,0.372075772485463,-0.329472112101924,-0.858301813606336,0.212913687922801
62,"2025-01-31","2025-01-31",1,-0.855544238768499,-1.47583410830996,-0.23973142027326,-0.308012897616659,-0.898029481752775,0.296858377164976
63,"2025-02-01","2025-02-01",1,-0.0657557168389324,-0.585362793294082,0.464329312481495,-0.346764552747825,-0.995191343327468,0.302785463769945
64,"2025-02-02","2025-02-02",1,-0.188302499068741,-1.36820730319498,0.996734843362655,-0.343213994886023,-1.06561765693281,0.377856380443701
65,"2025-02-03","2025-02-03",1,-0.391991385674843,-1.69864450690136,0.898250569331631,-0.352866418628874,-1.09989084052897,0.420774454861284
66,"2025-02-04","2025-02-04",1,-0.812045458079497,-2.08552559037335,0.442775476743639,-0.371367776514336,-1.13276083629213,0.388944760637837
67,"2025-02-05","2025-02-05",1,-1.66394168561744,-2.53151570743724,-0.878042713999107,-0.412652950569257,-1.13518985489269,0.312247095684765
68,"2025-02-06","2025-02-06",1,-1.53419295822638,-2.29438257617078,-0.778945215196596,-0.42183381102189,-1.10497521168597,0.250051372024737
69,"2025-02-07","2025-02-07",1,-1.09139580263192,-1.74398644291299,-0.465446689105639,-0.37473575905311,-0.980956102253875,0.2412648629646
70,"2025-02-08","2025-02-08",1,-0.244523125911676,-0.938569383301796,0.477193984068423,-0.479335609532493,-1.04560050940064,0.0687972563429227
71,"2025-02-09","2025-02-09",1,-0.171321425942919,-1.35244569182643,1.02272086328007,-0.498154257416222,-1.15165349167917,0.161288928853031
72,"2025-02-10","2025-02-10",1,-0.209532646700872,-1.38371421004387,0.998240166591245,-0.541934582103174,-1.20972515700939,0.134594753263326
73,"2025-02-11","2025-02-11",1,-0.35112335681142,-0.960782280317957,0.237888800778683,-0.604889363596649,-1.23080442376305,-0.00531697632845034
74,"2025-02-12","2025-02-12",1,-0.733585897744965,-1.39415400723459,-0.0959296196150987,-0.588942082596693,-1.25842775493264,0.0386630124760168
75,"2025-02-13","2025-02-13",1,-0.484309922309722,-1.58277664148021,0.62856288997044,-0.567793394238766,-1.26078055918799,0.124038915965615
76,"2025-02-14","2025-02-14",1,-0.546009672506749,-1.1086434355611,0.0442995696156586,-0.569972389237757,-1.22711407758121,0.0858975663956071
77,"2025-02-15","2025-02-15",1,0.232524588372172,-0.272900492597953,0.740255850792616,-0.478801709816649,-1.12923971846481,0.166861709890507
78,"2025-02-16","2025-02-16",1,0.0602804641067655,-1.17359421170885,1.23597497132588,-0.442485932832101,-1.15571764693707,0.276175118406043
79,"2025-02-17","2025-02-17",1,-0.0947478402986853,-1.37115648865034,1.142554806879,-0.429020263236659,-1.16976163189393,0.339250146750331
80,"2025-02-18","2025-02-18",1,-0.278952485843564,-1.47118602110323,0.919695059919653,-0.433508409532085,-1.17464327993711,0.33039407570925
81,"2025-02-19","2025-02-19",1,-0.617452931762696,-1.25434320958963,0.0152390688009305,-0.452873260399403,-1.1508331540379,0.238724173555583
82,"2025-02-20","2025-02-20",1,-0.0746460271432552,-0.627003247805576,0.464238118841025,-0.417650624863233,-1.03510791604374,0.204518812517525
83,"2025-02-21","2025-02-21",1,-0.740004419183051,-1.33428085060365,-0.148042971632925,-0.3893729050561,-1.01780971379626,0.233682254276232
