"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,17,0.979782750314842,8.9884,9,509.3632,0.00895106902180143,0.99331331672514,FALSE
2,2500,28,0.967324443840768,8.9728,9,507.48,0.0109449186309527,0.945282755968707,FALSE
3,2500,27,0.969338908745772,8.8968,9,494.3084,0.0115275609509433,0.936026962565088,FALSE
4,2500,10,0.992750455577326,9.992,10,1020.7984,0.00514252439019423,0.947902365159505,FALSE
